Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Gustavo Cabral,0,0.06,50,0.5,0,0,1.06,1.31,0,3.69,0,0.56,0,0,45.31,86.07,2.81,53.16,0,0.25,0,0,1.5,0.13,0.44,0,60.87,56.94,0.5,0.69,16
Pablo González,0,0,100,0.59,0,0,1.76,1.71,0.06,1.94,0,0.53,0,0,36.24,87.01,3.35,68.48,0,0.12,0,0,1.18,0.18,0.06,0,44,50.53,0.29,1.18,17
Miguel Jiménez,0,0,0,0,0,0,0.06,0,0,0.5,0,0,0,0,23.11,62.98,1.33,34.06,2.78,0.33,0.33,0.06,1.06,0.28,0,0,100,100,0.28,0,18
Pedro Aquino,0.07,0,66.67,0.27,0.07,0,2.27,0.87,0,1.73,0,0.87,0.07,0.13,38.13,83.57,5.87,62.3,0,0.07,0,0,1.13,0.13,0.4,0.07,60,55.33,0.93,1.93,15
Aldo Rocha,0.14,0.07,46.67,1,0.07,0,1.36,0.43,0,1,0,0.79,0,0,53.79,87.65,7.86,74.42,0,0.29,0,0,0.86,0.21,0.29,0.07,54.17,53.54,1,0.64,14
Willer Ditta,0.07,0.07,92.31,0.53,0,0,1.6,1.07,0.07,1.87,0,0.8,0,0,53.6,83.83,4.73,52.6,0,0.13,0,0,1.2,0.47,0.27,0,36.73,48.8,0.47,1.07,15
Ricardo Marín,0.22,0.33,33.33,1.56,0.17,0,0.78,0.33,0,0.22,0,0.56,0.17,0.06,12.94,63.52,3.56,100,0,0,0,0,0.89,0.22,0,0.06,49.48,43.5,0.61,0.78,18
José Alvarado,0.16,0.16,60,1.58,0.11,0,0.53,0.42,0,0.74,0,0.32,0.05,0.05,12.58,76.15,3.42,50,0,0.05,0,0,1,0.11,0,0,42.42,46.76,0.79,0.53,19
Emanuel Gularte,0.06,0.18,100,0.76,0,0,1.65,0.94,0.06,4.35,0,0.29,0.06,0.12,30.35,73.26,3.06,38.76,0,0.29,0,0,1.65,0.06,0.24,0,54.29,57.71,0.59,1.06,17
Bryan Colula,0.07,0,33.33,0.43,0,0,2.29,0.43,0,2.21,0,0.93,0.14,0.07,30.07,77.43,7.07,31.25,0,0.21,0,0,0.93,0.21,0.29,0.07,44.83,53.85,0.57,0.71,14
Daniel Álvarez,0,0,42.42,1.27,0,0,0.53,0.2,0,0.33,0,0.67,0.4,0.13,18.8,69.15,5.27,57.14,0,0,0,0,1,0.07,0,0,30,43.04,0.6,0.2,15
Lucas Romero,0,0.06,60,0.63,0,0,1.88,0.63,0,0.56,0,1.19,0,0.06,45.56,87.38,9.56,64.37,0,0.19,0,0,1,0.06,0.25,0.06,63.16,51.28,0.75,1.19,16
Sergio Barreto,0,0,0,0.75,0,0,1.94,1.69,0.13,5.63,0,0.5,0,0.06,37.63,74.75,1.81,42.34,0,0.19,0,0,1.5,0.13,0.31,0,71.11,67.11,0.44,0.94,16
Alan Mozo,0,0,46.3,0.53,0,0,3.71,1,0.06,1.06,0,0.82,0,0.06,34.88,77.91,7.59,45.98,0,0.35,0,0,1,0.24,0.24,0,50,57.42,1,1.06,17
Sait Tlaxcalteco,0,0,100,0,0,0,2,0,0,0,0,0,0,0,11,72.73,2,50,0,0,0,0,0,0,0,0,0,100,0,0,1
Julio Furch,0,1,0,3,0,0,0,0,0,1,0,0,0,0,27.5,70.91,7,33.33,0,0,0,0,0.5,0,0,0,55.56,54.55,1,0,2
Haret Ortega,0,0,0,0,0,0,1.33,2.67,0.33,7.67,0.33,0,0,0,42.33,82.68,1.67,44.44,0,0,0,0,0.67,0.67,0.33,0,70,70,1.33,1.33,3
Daniel Parra,0,0,0,4,0,0,0,2,0,2,0,2,0,0,47,93.62,10,75,0,1,0,0,0,0,0,0,33.33,9.09,0,2,1
Ramón Pasquel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,76.19,0,37.5,1,0,1,0,1,0,1,0,0,0,0,0,1
Raúl Gudiño,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,26.6,57.89,2.5,36.63,3,0.1,0.1,0,1.3,0.2,0.1,0,100,100,0.1,0,10
Luis Olivas,0,0,40,0.82,0,0,1.82,1,0,3.27,0,0.82,0,0,45.91,83.96,5.55,56.79,0,0.09,0,0,1.27,0.45,0.18,0,57.14,53.16,0.45,1.18,11
José Abella,0,0,33.33,0.35,0,0,2.06,1.24,0,2.12,0,1.24,0.18,0,41.29,79.91,8.71,52.99,0,0.29,0,0,1,0.41,0.18,0,36.36,48.12,0.82,0.88,17
Julio César Domínguez,0.1,0,100,0.4,0.1,0,0.85,0.55,0,3.2,0,0.25,0.05,0.05,46.4,92.03,2.05,56.34,0,0.25,0,0,1.25,0.25,0.15,0,54.17,60.92,0.4,0.3,20
Miguel Rodriguez,0,0,48.78,0.53,0,0,2.24,1.24,0,1.88,0,0.53,0.24,0.06,34.35,70.03,6,27.91,0,0.24,0,0,1.35,0.12,0.29,0,56.82,53.23,0.94,1.47,17
Carlos Acevedo,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,20.88,58.08,0.75,38.94,3.38,0.13,0.13,0,1.75,0.25,0.13,0,75,75,0,0,8
Érick Gutiérrez,0.07,0.21,50,1.29,0,0,2.57,0.43,0,0.57,0,0.5,0,0,30.71,83.26,5.79,59.09,0,0.07,0,0,0.79,0.21,0.14,0,55.17,60.66,1.29,1.21,14
Érick Aguirre,0,0,0,0.29,0,0,2.71,0.71,0.14,1.57,0,0.43,0.14,0,27.86,83.08,7,27.78,0,0.29,0,0,0.71,0,0,0,36.36,65.79,0.29,0.57,7
Samir Caetano,0,0.05,37.5,0.42,0,0,1.63,1.26,0,2.05,0,0.47,0,0,43.05,90.71,2.21,45.83,0,0.32,0,0,0.58,0.21,0.21,0,60.34,58.11,0.89,1.26,19
Yoel Bárcenas,0.09,0.27,43.24,2.45,0,0,1.09,0.55,0,0.27,0,1.18,0.45,0.27,28.36,81.41,8.55,62.5,0,0,0,0,1.09,0.27,0.27,0,62.5,42.48,0.91,0.82,11
Jhon Murillo,0.05,0.14,57.78,1.24,0,0,0.71,0.38,0,0.33,0,0.76,0.1,0.1,22,85.71,5.48,53.33,0,0.05,0,0,1,0.1,0.1,0,41.18,49.71,1.43,0.81,21
Lisandro Magallán,0,0.11,100,0.5,0,0,1.72,1.11,0,3.89,0,0.06,0,0,45.5,79.73,2.61,43.62,0,0.28,0,0,0.78,0.22,0.22,0,65.43,60.27,0.22,1.61,18
Sebastian Olmedo,0.06,0,66.67,0.06,0.06,0,1.75,1.69,0.06,4.13,0,0.88,0,0,43.06,85.63,1.25,44.32,0,0.13,0,0,1.31,0.19,0.25,0,63.27,57.25,0.38,1.19,16
Javier López,0,0,66.67,1.38,0,0,0.5,0,0,0.13,0,0.38,0.25,0,15.75,79.37,6,33.33,0,0,0,0,0.5,0,0,0,50,46.15,0.38,0.25,8
Víctor Guzmán,0,0.14,60,1.21,0,0,1.43,0.07,0,0.5,0,0.86,0.29,0.21,26.71,81.55,7.57,65.71,0,0,0,0,0.57,0.07,0.21,0,36.84,44.04,0.79,0.93,14
Isaac Brizuela,0,0.15,55.56,1.08,0,0,0.54,0.31,0,0.08,0,0.31,0.23,0.15,14.38,76.47,5,57.14,0,0,0,0,0.62,0.08,0,0,47.06,50,1.15,0.62,13
Nicolás Benedetti,0.22,0,37.5,1.78,0,0,0.89,0.11,0,0,0,0.67,0.22,0.33,22.44,78.22,7.33,53.85,0,0,0,0,0.56,0.44,0.22,0,22.22,32.95,1.11,1.11,9
Alexis Canelo,0,0.33,40,2.33,0,0,1.33,0.33,0,2,0,0.67,0.67,0.33,24.33,73.97,8.33,25,0,0,0,0,1.33,0.33,0,0,63.16,45.65,1,1.67,3
Fabricio Formiliano,0,0,0,0.33,0,0,0,2.33,0,5.67,0,1,0,0,33.33,82,0.67,62.5,0,0.33,0,0,0.33,0.33,0.33,0,58.33,47.37,0.67,0.67,3
Juan Vigón,0.17,0.09,73.68,0.7,0.04,0,0.78,0.39,0,0.26,0,0.78,0.04,0,21.57,85.69,5.48,44,0,0,0,0,0.52,0.13,0.04,0,38.46,47.69,0.87,0.74,23
Rodrigo Huescas,0,0,53.33,0.31,0,0,1.06,0.63,0,0.69,0.06,0.5,0.25,0.25,28.56,86,6.13,50,0,0,0,0,0.69,0.38,0.13,0,57.14,56.52,0.69,0.44,16
Luis Malagón,0,0,0,0,0,0,0,0,0,0.55,0.05,0,0,0,26.8,72.57,0.5,43.53,1.95,0.45,0,0,0.65,0.15,0.1,0,100,90,0.25,0,20
Iván Moreno,0.05,0.05,41.38,0.89,0.05,0,1.63,0.68,0,0.74,0,1.11,0.21,0.16,30.47,81.35,8.89,42.86,0,0.05,0,0,1.05,0.11,0.05,0,26.67,47.58,0.63,0.16,19
Bryan González,0.43,0.29,41.67,1.29,0,0,0.71,0.29,0,0.29,0,0.43,0.14,0,14,83.67,3.86,60,0,0,0,0,0.71,0.14,0.14,0,72.73,51.22,0.57,0.57,7
Pedro Raul,0.14,0.14,76.92,1.36,0,0,0.07,0,0,0.43,0,0.29,0.07,0,9,67.46,2.79,75,0,0,0,0,0.29,0,0.07,0,60,50,0.57,0.79,14
Jaziel Martínez,0.07,0,37.5,0.64,0,0,0.71,0.5,0,0.79,0,0.79,0.29,0.14,21,85.03,4.5,56.25,0,0,0,0,0.5,0.21,0.07,0,50,40.63,0.29,0.5,14
Carlos Robles,0,0,0,0.29,0,0,1,1.43,0,1.57,0,0.14,0,0,32.14,85.78,3.14,54.17,0,0,0,0,0.71,0.43,0.29,0,75,71.05,0.29,0.43,7
Borja Sánchez,0.1,0.1,53.85,0.7,0,0,1,0,0,0.3,0,0.8,0,0,23.4,82.91,7.2,71.05,0,0,0,0,0.5,0,0.3,0,55.56,47.44,0.8,0.7,10
Carlos Salcedo,0,0,100,0.33,0,0,0.67,0.87,0,3.2,0.07,0.47,0.07,0,52.2,82.76,3.67,46.94,0,0.07,0,0,0.87,0.4,0.27,0,72.88,67.78,0.4,0.4,15
Kevin Balanta,0,0.07,77.78,0.4,0,0,2.07,1.67,0,3.47,0,0.47,0,0,48.87,81.58,3.67,42.97,0,0.13,0,0,1,0.13,0.2,0.07,45.45,56.14,0.4,1.07,15
Lucas Merolla,0,0.25,50,0.5,0,0,1.25,1.25,0,5.5,0,0.5,0,0,29.25,77.78,0.25,41.18,0,0.25,0,0,0.5,0.5,0.75,0,68.18,63.41,1.5,1.5,4
Kevin Ortega,0,0,100,0,0,0,1,0,0,0,0,0.5,0,0,12.5,92,5.5,75,0,0,0,0,0,0,0,0,0,71.43,1,0.5,2
Elias Montiel,0,0,65.22,0.82,0,0,1.55,0.73,0,0.45,0,1.55,0,0.18,40.55,89.91,11.27,85.48,0,0.09,0,0,1.55,0.09,0.09,0,40.74,44.17,0.91,0.55,11
Diber Cambindo,0.25,0.19,63.16,1.94,0,0,0.25,0.06,0,0.56,0,0.19,0.13,0.06,9.44,64.24,2.06,20,0,0,0,0,0.88,0.44,0.25,0,34.78,30.2,0.31,1.88,16
Jürgen Damm,0.06,0.06,54.55,0.59,0,0,0.65,0.12,0,0.35,0,0.41,0.18,0.18,11.18,83.16,2.59,33.33,0,0,0,0,0.47,0.12,0.06,0,58.82,46.38,0.29,0.59,17
Alan Cervantes,0.05,0.05,66.67,1,0,0,1.42,0.58,0,1,0,0.89,0,0.05,35.79,87.35,8.84,64.44,0,0.05,0,0,1.58,0.26,0.11,0,46.67,53.7,1,0.68,19
Ángel Zapata,0.08,0,40,0.42,0,0,0.5,0.08,0.08,0.33,0,0.08,0.08,0.08,14.25,92.4,3.58,83.33,0,0,0,0,0.25,0,0.08,0,25,51.22,1,0.67,12
Juan Dinenno,0.3,0.3,44.44,1.95,0.05,0,0.15,0.05,0,0.15,0,0.4,0,0,10.55,69.67,3.1,60,0,0.1,0,0,0.45,0,0.1,0,46.84,38.36,0.4,0.55,20
Aitor García,0.27,0.07,56.76,2.53,0,0,0.87,0.4,0,0.27,0,0.87,0.07,0,21.13,78.23,5.67,60.71,0,0,0,0,1.47,0.2,0.13,0.07,50,50,0.67,0.73,15
Rodolfo Cota,0,0,100,0,0,0,0,0,0,1.1,0,0.1,0,0,20.15,79.9,0.4,49.66,2.15,0.2,0.15,0,1.4,0.1,0.1,0,100,84.62,0.25,0,20
Erik Lira,0,0,81.82,0.15,0,0,1.85,0.85,0,0.77,0,1.62,0,0,52.31,88.24,6.69,59.09,0,0,0,0,1.46,0.46,0,0,43.33,50.79,1.54,0.38,13
José Rodríguez,0,0,66.67,0.24,0,0,1.9,0.86,0,0.76,0,0.71,0,0,33.81,87.04,5.48,62.32,0,0.1,0,0,1.05,0,0.05,0,43.48,53.03,0.48,1,21
Francisco Venegas,0.18,0.09,62.5,0.82,0,0,1.55,0.64,0,0.55,0,0.18,0,0,21.18,77.68,3.64,42.11,0,0,0,0,0.82,0.18,0.18,0,60,63.16,0.45,0.55,11
Denzell Garcia,0.07,0.07,81.25,1,0,0,1.07,0.29,0,0.79,0,0.93,0.07,0,33.5,87.42,4.5,60,0,0,0,0,1.36,0.14,0,0,45.45,52.63,0.86,0.86,14
Gustavo del Prete,0.11,0.11,46.67,0.89,0,0,0.94,0.11,0,0.39,0,0.61,0.28,0.06,16.61,72.24,5.17,46.67,0,0,0,0,0.61,0.17,0.17,0,46.67,43.36,1,1.11,18
Byron Castillo,0,0,35.29,0.7,0,0,2.5,0.5,0,2.2,0,0.8,0.1,0,24,79.17,4.7,45.45,0,0.1,0,0,1.1,0.1,0.2,0.1,33.33,53.47,2,1.5,10
Jefferson Intriago,0.06,0,61.76,0.61,0,0,1.72,0.5,0,0.78,0,0.78,0,0,51.94,91.76,7.67,70.97,0,0.22,0,0,1.22,0.39,0.22,0,57.14,55.15,1.5,0.89,18
Claudio Baeza,0,0,75,0.13,0,0,1.93,0.47,0,0.73,0,1.27,0,0,48.2,91.29,6.07,80.33,0,0.07,0,0,0.53,0.2,0.33,0,45.83,49.15,0.8,1.33,15
Antonio Briseño,0.08,0,0,0.54,0,0,0.46,1.23,0.08,4.38,0,0.15,0,0,37.85,78.46,2.62,51.95,0,0.23,0,0,1.08,0.31,0.38,0,57.14,54.68,0.77,1.08,13
Arturo Ortiz,0,0,50,0.44,0,0,1.22,0.89,0,2.67,0,0.67,0,0,34.56,75.88,4.22,49.4,0,0.11,0,0,0.56,0.11,0.33,0,58.62,56.36,0.22,0.56,9
Roberto de la Rosa,0.07,0.33,50,2.53,0,0,0.07,0.07,0,1.07,0,0.2,0.2,0.07,16.87,71.15,3.6,39.13,0,0,0,0,0.87,0.13,0,0,29.73,33.33,0.27,0.33,15
Jesús Molina,0,0.08,100,0.46,0,0,1,0.46,0,1,0,0.15,0,0,15.46,79.6,2.31,38.46,0,0.08,0,0,0.15,0.15,0.08,0,71.43,69.81,0.31,0.54,13
Guido Pizarro,0,0,42.86,0.45,0,0,1.14,1,0,1.68,0,1.05,0.05,0,60.05,86.75,5.64,39.86,0,0.32,0,0,0.82,0.23,0.09,0,49.32,50.88,1.05,0.73,22
Camilo Sanvezzo,0.15,0.31,66.67,1.92,0,1.1,0.46,0.08,0,0.46,0,0.23,0.08,0,9.85,68.75,2.62,83.33,0,0,0,0,0.85,0,0.23,0,53.33,43.48,0.46,1.08,13
Ismael Govea,0,0,0,0.25,0,0,1.92,0.5,0,2.67,0,0.33,0.08,0.17,24.17,72.76,4.67,32.65,0,0.08,0,0,1.33,0.17,0.17,0,65.63,63.74,1.17,0.75,12
Juan Escobar,0,0.14,20,0.43,0,0,1.79,1.57,0.07,4.07,0.07,0.86,0.07,0.07,47.86,82.84,2.86,46.55,0,0.14,0,0,1.21,0.36,0.5,0,67.24,60.29,1.21,1.29,14
