#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
218,,Francisco Venegas,0,0,0,0,0.82,0.18
219,,Denzell Garcia,0,0,0,0,1.36,0.14
220,,Gustavo del Prete,0,0,0,0,0.61,0.17
221,,Byron Castillo,0,0.1,0,0,1.1,0.1
222,,Jefferson Intriago,0,0.22,0,0,1.22,0.39
223,,Claudio Baeza,0,0.07,0,0,0.53,0.2
224,,Antonio Briseño,0,0.23,0,0,1.08,0.31
225,,Arturo Ortiz,0,0.11,0,0,0.56,0.11
226,,Roberto de la Rosa,0,0,0,0,0.87,0.13
227,,Jesús Molina,0,0.08,0,0,0.15,0.15
228,,Guido Pizarro,0,0.32,0,0,0.82,0.23
229,,Camilo Sanvezzo,0,0,0,0,0.85,0
230,,Ismael Govea,0,0.08,0,0,1.33,0.17
231,,Juan Escobar,0,0.14,0,0,1.21,0.36
232,,Robert Morales,0,0,0,0,0.56,0.06
233,,Robert Ergas,0,0,0,0,0.19,0
234,,Israel Reyes,0,0.11,0,0,0.67,0.11
235,,Alexis Peña,0,0.24,0,0,1.29,0.29
236,,Marino Hinestroza,0,0,0,0,0.54,0.08
237,,Eduard Bello,0,0.07,0,0,0.53,0.13
238,,Gabriel Carabajal,0,0,0,0,0.83,0
239,,Alek Álvarez,0,0,0,0,1,0
240,,Jonathan Perlaza,0,0.25,0,0,1.25,0
241,,Daniel Vazquez,0,0,0,0,1,0
242,,Alan Zubiri,0,0,0,0,2,0
243,,Fernando González Peña,0,0,0,0,0,0
244,,Misael Domínguez,0,0,0,0,0.4,0
245,,Santiago Naveda,0,0,0,0,0.29,0
246,,Gaddi Aguirre,0,0.13,0,0,0.75,0.25
247,,Sergio Flores,0,0.13,0,0,0.75,0.25
248,,David Terans,0,0,0,0,0.73,0
249,,Ramón Juárez,0,0.18,0,0,0.45,0.18
250,,Alexis Vega,0,0,0,0,0.4,0.2
251,,Oussama Idrissi,0,0,0,0,0.57,0.14
252,,Sebastián Saucedo,0,0,0,0,1,0.23
253,,Joao Rojas,0,0,0,0,0.15,0
254,,Diego Gómez,0,0,0,0,0.5,0.17
255,,Silvio Martínez,0,0,0,0,0.86,0.14
256,,Juan Brigido,0,0,0,0,0.33,0
257,,Alfredo Talavera,3.06,0,0.18,0,1.65,0.29
258,,Ozziel Herrera,0,0,0,0,0.38,0.06
259,,Alexei Dominguez Figueroa,0,0,0,0,0.5,0
260,,Jorge Rodríguez,0,0.17,0,0,0.75,0.08
261,,Iker Moreno,0,0,0,0,0.43,0
262,,Jesús Hernández,0,0.1,0,0,1.3,0
263,,Carlos Baltazar,0,0,0,0,0.79,0.07
264,,Luís Rodríguez,0,0,0,0,1.69,0.31
265,,Edgar Méndez,0,0,0,0,0.4,0.27
266,,Sebastián Córdova,0,0,0,0,0.61,0.11
267,,Vicente Poggi,0,0,0,0,0.56,0.33
268,,Kevin Castaño,0,0,0,0,0.62,0.08
269,,Jhon Chancellor,0,0,0,0,1.2,0
270,,Ramiro Árciga,0,0,0,0,0.6,0.2
271,,Andres Montaño,0,0,0,0,0.56,0.11
272,,Pedro Pedraza,0,0.11,0,0,0.78,0.11
273,,William Tesillo,0,0.07,0,0,1.8,0.07
274,,Duván Vergara,0,0,0,0,1.11,0.26
275,,Israel Luna,0,0,0,0,0.5,0
276,,Carlos Rodríguez,1.5,0.5,0,0,1,0
277,,Everardo López,0,0,0,0,1,0
278,,Fernando Navarro,0,0,0,0,0.2,0
279,,Jesús Orozco,0,0.21,0,0,1.07,0.21
