Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Paulo Bernardo,0.15,0.08,77.78,1.08,0,0,2.15,0.46,0,0.46,0,0.92,0,0.15,20.69,81.78,3.69,70.83,0,0.08,0,0,1.23,0,0.15,0.08,40.91,56.44,1,1,13
Arthur Gomes,0.07,0.14,56.36,0.79,0,0,0.79,0.11,0,0.32,0,0.32,0.14,0.11,15.96,85.91,5.96,64,0,0.07,0,0,0.39,0,0.04,0,35.71,53.96,0.61,0.32,28
Kiko Bondoso,0.06,0.24,50,1,0,0,1.03,0.35,0,0.15,0,0.74,0.15,0.09,27,75.38,8.68,60.42,0,0.24,0,0,0.71,0.18,0.06,0,17.24,47.44,1.59,0.38,34
Neto,0.07,0,78.95,0.52,0,1.23,1.22,1.04,0,0.7,0,1.37,0.07,0.07,24.44,82.42,5.44,66.67,0,0,0,0,0.59,0.04,0.3,0,60,40.88,0.63,1.52,27
Léo Natel,0,0,80,0.75,0,0,0,0,0,0.25,0,0,0,0,5.75,69.57,2,100,0,0,0,0,0,0,0,0,25,50,0,0.25,4
Jordi,0,0,0,0,0,0,0.17,0,0,2.33,0.33,0,0,0,26.5,51.57,0.33,22.34,3.83,0,0,0,2.33,0,0.17,0,83.33,85.71,0.33,0,6
Pedro Ortiz,0,0,66.67,0.22,0,0,2.11,0.67,0,1,0,1,0,0,30.56,87.64,2.44,68.18,0,0.11,0,0,0.33,0,0.22,0,55.56,48.44,0.33,1.33,9
Brayan Riascos,0.19,0.38,50,2.19,0,0,0.75,0.19,0,1,0,0.38,0.13,0.13,11.06,69.49,3.44,66.67,0,0,0,0,0.81,0.13,0.31,0,52.27,48.89,1.19,1.13,16
Joãozinho,0.03,0,43.48,0.2,0,0,1.2,0.53,0.07,1.93,0,0.4,0.07,0.13,37.87,81.07,6.53,50.38,0,0.23,0,0,1.07,0.17,0.23,0.03,37.21,50.94,0.63,0.67,30
André André,0.05,0,65.22,0.35,0,0,1.4,0.5,0,0.55,0,0.95,0.1,0,35.7,87.68,7.55,55.36,0,0.05,0,0,0.9,0.2,0.3,0,33.33,52.55,2.55,1.6,20
Mateus Quaresma,0.03,0,53.19,0.41,0,0,2.31,1.41,0.03,2.09,0,1.19,0.09,0.03,40.31,77.75,6.53,44.57,0,0.31,0,0,0.84,0.16,0.16,0.03,54.17,52.96,1.47,1.13,32
Bruno Almeida,0.05,0,44,1.41,0,0,0.82,0.36,0,0.41,0.05,0.95,0.23,0.14,15.09,68.98,4.27,56.06,0,0,0,0,1.05,0.14,0.09,0.05,13.64,38.03,1.05,0.82,22
Benji Michel,0.08,0,63.64,0.33,0,0,0.08,0.08,0,0.83,0,0.08,0.08,0.08,6.75,69.14,2.17,33.33,0,0,0,0,0.25,0,0,0,44.44,47.46,0.33,0,12
Léo,0.08,0.25,100,0.58,0.08,0,1.17,2.17,0,2.83,0.08,0.25,0,0,40.25,80.95,2.33,50,0,0.17,0,0,2,0.08,0.25,0,56.76,58.82,0.33,0.75,12
Rafael Brito,0,0,37.5,0.31,0,0,1.69,0.77,0,0.62,0,0.77,0.08,0,22.54,79.52,3.38,62.5,0,0,0,0,0.62,0.08,0.46,0,50,51.58,1.08,1.38,13
Vitor Costa,0.07,0,66.67,0.57,0,0,2.07,1.07,0.11,2.18,0.04,1.11,0,0.04,36.5,77.1,7.57,49.3,0,0.18,0,0,1.25,0.21,0.32,0.04,55.17,54.17,1.5,1.68,28
Leandro Sanca,0.14,0,50,1.14,0.07,0,0.86,0.29,0,0.29,0,0.93,0.29,0,8.5,72.27,2.43,33.33,0,0,0,0,0.57,0,0.14,0.07,62.5,43.16,0.57,1,14
Ewerton,0.08,0.08,33.33,0.75,0,0,1.5,0.25,0,0.33,0,0.67,0,0.08,17.67,79.72,4.08,33.33,0,0,0,0,0.67,0,0.25,0,11.76,40.26,0.67,0.83,12
Osama Rashid,0.06,0,100,0.56,0,0,0.11,0.22,0,0.39,0,0.28,0.11,0,10.5,83.07,1.83,52.94,0,0,0,0,0.22,0.06,0.17,0,81.82,53.13,0.28,0.33,18
Matchoi Djaló,0.05,0.05,65,1.68,0,0,0.86,0.32,0,0.27,0,0.41,0.09,0,16.86,80.05,4.05,63.41,0,0.05,0,0,1.09,0.14,0.5,0.05,42.31,56.42,3.05,1.36,22
Beni Mukendi,0,0,63.89,0.29,0,0,2.21,1.07,0,0.43,0,1.36,0.07,0.07,28,86.73,5.79,55.56,0,0.14,0,0,0.57,0.07,0.14,0.07,43.75,50.75,0.5,1,14
José Marsà,0,0,100,0,0,0,0,1.5,0,0.5,0,0,0,0,58.5,94.87,1.5,42.86,0,0,0,0,0,0.5,0,0,100,50,0,0.5,2
Dário Essugo,0,0,33.33,0.5,0,0,2.5,1,0,0,0,0.75,0,0,25.75,87.38,3.5,33.33,0,0,0,0,0.5,0.25,0,0.25,60,46.88,0.25,2.25,4
Alemão,0,0,0,0,0,0,2.2,1.2,0,4.8,0,1,0,0,46.4,86.21,2.4,46.43,0,0,0,0,1.6,0.2,0,0,50,52.38,0.4,1,5
Gabriel Batista,0,0,100,0,0,0,0,0,0,0.81,0,0.08,0,0,30.54,58.44,2.12,44.22,3.19,0.15,0.35,0.04,1.65,0.23,0.08,0,85.71,78.57,0.23,0,26
Rodrigo Conceição,0,0,47.83,0.06,0,0,0.94,0.5,0,0.56,0,0.44,0.13,0,15.75,80.16,2.56,50,0,0,0,0,0.31,0.06,0,0,42.86,53.57,0.81,0.5,16
Giorgi Aburjania,0,0.04,63.16,0.48,0,0,1.41,0.44,0,0.3,0,0.93,0.07,0.04,35.78,82.92,8.48,52.54,0,0.11,0,0,0.63,0,0.22,0,58.62,54.24,1.07,0.74,27
Felippe Cardoso,0.36,0.36,57.14,1.45,0.09,0,0.18,0.18,0,0.64,0,0.36,0.18,0,8.73,76.04,2.73,60,0,0,0,0,0.73,0,0.18,0.09,41.94,40.2,0.91,1.64,11
Adriano Firmino,0.03,0,67.74,0.29,0,0,1.61,0.84,0.03,1.65,0,0.61,0.06,0.03,31.32,81.46,4.19,50.7,0,0,0,0,1.16,0.19,0.26,0,32.26,51.76,0.71,0.97,31
Zaidu Sanusi,0,0.06,38.46,0.33,0,0,0.83,0.61,0.06,1,0,0.56,0.11,0,26.33,80.38,5.06,31.25,0,0.06,0,0,0.61,0,0.17,0,65.63,49.45,0.22,0.83,18
Helder Morim,0,0,100,0.43,0,0,0.57,0.14,0,0.14,0,0.29,0,0,3.57,64,0.71,66.67,0,0,0,0,0.29,0,0.29,0,0,65,1.14,0.71,7
Rafael Martins,0.23,0.23,50,1.42,0.08,0,0.31,0,0,0.58,0,0.15,0,0.04,14.27,65.5,2.23,54.55,0,0,0,0,0.62,0,0.19,0,45.68,44.77,1.08,1.15,26
James Léa Siliki,0.14,0,42.31,0.73,0.05,0,0.68,0.41,0,0.18,0,0.18,0.09,0,10,68.64,3.05,50,0,0,0,0,0.59,0.09,0.41,0,75,47.5,1.14,1.45,22
Milutin Osmajić,0.26,0.35,40.63,1.52,0,0,0.13,0.03,0,0.48,0,0.13,0.1,0,11.55,62.29,2.84,20,0,0.03,0,0,0.58,0.19,0.16,0,34.59,38.89,1.06,0.81,31
Carlinhos,0,0,45.45,1.44,0,0,1.33,0.11,0,0.56,0,0.44,0.11,0,44.22,84.42,10.78,61.54,0,0.22,0,0,1.11,0.22,0.22,0,33.33,41.33,0.89,1.44,9
Juan Delgado,0,0.03,55.74,0.45,0,0,1.87,0.77,0,1.48,0,1.16,0.23,0.03,35.55,80.13,6.74,48.2,0,0.06,0,0,1.55,0.1,0.39,0,46.55,51.98,2.1,2.03,31
Guima,0,0,58.57,0.66,0,0,1.69,1.07,0,1.1,0,1.79,0.07,0,30.83,84,5.52,59.18,0,0.17,0,0,0.69,0.17,0.59,0.07,63.89,48.9,1.48,1.41,29
Emmanuel Boateng,0.21,0.32,16,1.68,0.04,0,0.43,0.14,0,0.39,0,0.18,0.07,0,9.57,72.76,2.96,41.67,0,0.04,0,0,0.46,0.18,0.18,0,43.9,43.17,1.68,1.36,28
André Bukia,0.14,0.07,48.89,1.36,0,0,0.79,0.29,0,0.07,0,0.71,0,0,19.29,81.11,6.07,50,0,0.07,0,0,1.07,0.14,0.14,0,0,48.53,2.36,0.93,14
Zié Ouattara,0.05,0.05,63.16,0.36,0,0,1.27,0.64,0.05,0.68,0,0.32,0.09,0,21,77.71,4.86,38.89,0,0,0,0,0.82,0.05,0.18,0,50,53.33,0.32,0.45,22
Filipe Ferreira,0,0,50,0,0,0,0.86,0.29,0,1.86,0,0.14,0.14,0.14,22.14,81.29,4.14,41.18,0,0.14,0,0,0.71,0,0.43,0,57.14,54.55,0.14,0.57,7
Juninho Vieira,0.13,0.23,40.91,1.5,0.03,0,0.67,0.4,0.03,0.33,0,0.47,0.13,0,9.87,77.03,3.1,41.67,0,0,0,0,0.6,0.1,0.03,0,37.78,41.46,1,0.73,30
Xavier Quintilla,0.08,0,0,0.31,0,0,1.15,0.23,0.08,1.54,0,0.54,0.08,0.08,22.62,75.17,5.38,44.83,0,0,0,0,1.08,0.23,0.23,0,43.75,54.35,0.23,0.46,13
Rafik Guitane,0,0,58.93,0.38,0,0,0.54,0.23,0,0.15,0,0.62,0.15,0.08,19.23,80.8,5.15,76.92,0,0,0,0,1.08,0,0.08,0,25,52.38,1.08,0.54,13
Kevin Villodres,0,0,50.98,1.19,0,0,1.24,0.19,0,0.1,0.05,0.71,0,0,12.38,76.15,4.48,58.82,0,0,0,0,0.33,0.05,0.14,0,44.44,48.33,1.48,1.33,21
Mor Ndiaye,0,0,50,0.46,0,0,1.23,0.5,0.08,2.38,0,0.31,0,0,23.23,82.62,2,54.1,0,0.08,0,0,0.85,0.04,0.15,0.04,59.26,56.83,0.5,0.69,26
Juan Manuel Boselli,0.04,0.11,50.77,1.44,0,0,1,0.33,0,0.41,0,0.93,0.04,0.04,13.15,76.34,4.7,37.04,0,0,0,0,0.59,0.04,0.15,0,54.05,45.65,0.93,0.85,27
Mamadou Tounkara,0,0.07,100,0.14,0,0,0.79,0.36,0,3.5,0,0.14,0,0,31.29,82.19,2,38.64,0,0.36,0,0,0.64,0.07,0.21,0,50,51.16,0.29,0.86,14
Rochinha,0.06,0.13,35,1,0,0,0.25,0.31,0,0,0,0.19,0.13,0.13,10.13,82.1,4.94,57.14,0,0,0,0,0.44,0.06,0.13,0,0,47.06,0.81,0.19,16
Welinton Junior,0.25,0.38,37.88,3.96,0,0,0.75,0.25,0,0.29,0.04,0.92,0.13,0,16.13,71.06,5.21,55.56,0,0.25,0,0,1.04,0.08,0.38,0,25.64,37.25,2.13,1.54,24
Geny Catamo,0.11,0.11,50,1.56,0,0,0.67,0.22,0,0.11,0,0.22,0,0,13.78,75.81,6.33,33.33,0,0,0,0,0.56,0,0.11,0,20,50.77,1.33,0.44,9
Victor Bobsin,0,0.04,73.91,0.46,0,0,1.13,1,0,1.04,0,0.96,0.08,0.04,30.71,78.15,5.04,56.9,0,0.13,0,0,0.88,0.13,0.33,0,53.33,44.62,0.63,1.46,24
Rúben Lima,0.06,0,20,0.22,0.06,0,0.94,1.78,0.06,1.89,0,0.28,0,0,26.17,71.13,4.11,38.71,0,0.17,0,0,1.28,0.11,0.11,0,55.26,53.92,0.83,0.78,18
Diogo Gonçalves,0,0.1,22.22,1.5,0,0,0.6,0.1,0,0,0,0.2,0.2,0,14.2,81.69,5.4,0,0,0,0,0,0.3,0.1,0,0,0,42.42,0.6,0.4,10
Hector Hernandez,0.32,0.55,61.54,1.82,0.09,0,0.18,0.09,0,0.77,0,0.5,0,0,11.59,77.65,3.27,75,0,0,0,0,0.73,0.18,0.05,0,33.9,36.64,0.73,0.41,22
André Castro,0.04,0.04,70,0.21,0,0,0.75,0.29,0,0.25,0,0.38,0,0.04,17,86.52,2.88,52.94,0,0,0,0,0.17,0,0.04,0,33.33,52.22,0.54,0.5,24
Takahiro Kunimoto,0.04,0.08,45.83,0.63,0,0,0.58,0.38,0,0.29,0,0.92,0.08,0.08,18.33,74.32,5.54,61.54,0,0.04,0,0,0.46,0.08,0.21,0,41.67,34.11,0.58,1.17,24
Matheus Bueno,0,0,60,0.36,0,0,0.64,0.43,0,0.14,0,0.43,0,0.07,23.5,82.67,6.07,66.67,0,0.07,0,0,0.71,0,0.07,0,75,55.56,1,0.64,14
Nigel Thomas,0.12,0.06,40.58,1.5,0,0.59,0.47,0.5,0,0.38,0,0.56,0.06,0.03,15.21,76.4,4.76,35.9,0,0,0,0,1,0.06,0.09,0,34.48,41.35,0.94,0.88,34
André Pereira,0.05,0.19,60.61,1.05,0,0,0.62,0.19,0,0.43,0,0.48,0.24,0.14,14,79.59,2.95,42.86,0,0,0,0,0.67,0.05,0.24,0,42,41.84,1.33,1.9,21
Álvaro Djaló,0.08,0.08,40,1.13,0,0,0.63,0.21,0,0.33,0,0.88,0.17,0.17,7.33,67.61,2.38,58.33,0,0.04,0,0,0.25,0,0.21,0.04,41.46,35.26,0.46,1.08,24
Matheus Babi,0.19,0.27,52.38,1.27,0,0,0.65,0.08,0,0.77,0,0.65,0.04,0.04,10.19,63.02,2,11.11,0,0.04,0,0,0.85,0.12,0.23,0,47.55,49.32,1.92,1.42,26
Ygor Nogueira,0.08,0.17,85.71,0.92,0.08,0,1.5,1.5,0.17,4.08,0.08,0.42,0,0,29.33,80.97,1.42,42.31,0,0.08,0,0,1.83,0.17,0.33,0.08,54.9,58.33,0.92,1.17,12
Andrézinho,0.06,0.06,42.86,0.5,0,0,0.44,0.17,0,0.17,0,0.44,0.17,0,9.72,82.29,3.11,63.64,0,0,0,0,0.44,0.11,0.06,0,40,46.48,0.78,0.33,18
Élder Santana,0,0,0,0.2,0,0,0.4,0,0,0.2,0,0.4,0.4,0.2,1.6,87.5,0.8,0,0,0,0,0,0.4,0,0.2,0,20,19.05,0,0.8,5
Joca Fernandes,0,0,58.33,1.33,0,0,0.5,0.5,0,0,0,0.33,0,0.17,18.5,81.98,6.33,78.57,0,0,0,0,1,0,0.17,0,40,43.9,1,0.67,6
Miguel Nóbrega,0,0,25,0.27,0,0,0.73,0.36,0,2.55,0,0.27,0.09,0.09,30.82,82.89,2.27,33.33,0,0,0,0,0.91,0,0,0,46.15,48.15,0.55,0.73,11
Moustapha Seck,0,0,38.89,0.45,0,0,1.79,1.07,0,1.24,0.03,0.69,0.14,0.03,21.93,67.61,3.66,32.1,0,0.14,0,0,1.07,0.1,0.24,0.03,62.69,53.85,1.14,1.38,29
Cláudio Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,100,0,100,0,1,0,0,0,0,1,0,0,0,0,0,1
Ivan Zlobin,0,0,0,0,0,0,0,0,0,3,0,0,0,0,43,48.84,1,38.24,3,0,0,0,2,0,0,0,100,100,0,0,1
Lucas Silva,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,87.5,2,0,0,0,0,0,1,0,0,0,0,50,1,0,1
Volnei Feltes,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1
Manuel Silva,0,0,0,1,0,0,2,0,0,0,0,0,0,0,57,91.23,8,100,0,0,0,0,2,0,0,0,0,25,0,1,1
Dinis Pinto,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,75,1,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Jason Bahamboula,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,1
Roman Yaremchuk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,81.25,4,0,0,0,0,0,0,0,0,0,0,50,0.5,0,2
Sema Velázquez,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,2
Mabrouk Rouai,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,5.5,63.64,1,0,0,0,0,0,0,0,0,0,100,75,0.5,0.5,2
Flávio Nazinho,0,0,66.67,0.67,0,0,1,0,0,0.33,0,0.33,0.33,0,13,74.36,5.33,100,0,0,0,0,0.33,0,0,0,20,50,0,0,3
Eduardo Fereira,0,0,0,0.33,0,0,0.33,0.67,0,0,0,0,0,0,3.33,60,0,0,0,0,0,0,0.67,0,0,0,0,25,0,0,3
Pedro Silva,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.67,69.12,0.67,34.38,3.33,0,1.33,0.33,2.33,0.33,0.33,0,0,100,0.33,0,3
Rodrigo Nascimento,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,20.75,55.42,0,29.41,2.75,0,1,0.5,1.25,0.5,0,0.25,100,50,0,0.5,4
Alexander Schmidt,0,0.1,50,1.4,0,0,0.2,0.2,0,0.5,0,0,0.1,0,7.4,58.11,2.4,50,0,0,0,0,0.2,0.3,0.1,0,36.11,35.09,0.3,0.4,10
Nelson Luz,0.1,0.07,50.57,0.86,0,0,1,0.52,0,0.45,0,0.21,0,0,11.34,82.67,3.38,33.33,0,0.03,0,0,0.48,0.1,0.14,0,33.33,45.95,0.62,0.86,29
Rildo,0.13,0,54.29,0.96,0,0,0.83,0.13,0,0.26,0,0.43,0.04,0.04,6.35,68.49,2.09,50,0,0,0,0,0.65,0.17,0.13,0,12.5,41.86,0.57,0.83,23
Luiz Carlos,0,0,72.73,0.4,0,0,1.3,0.35,0,0.6,0.05,0.45,0.05,0.05,26.15,86.23,4.55,79.25,0,0,0,0,0.8,0.15,0.2,0,26.32,52.34,1.4,1.25,20
Maracás,0,0,0,0.29,0,0,1.18,1.24,0,3.94,0,0.47,0,0,37.06,89.52,0.59,58.9,0,0.18,0,0,1.41,0.12,0.29,0.12,65.31,56.25,0.65,1.35,17
Pablo Felipe,0.13,0.07,65.38,1,0.07,0,1.07,0.33,0,0.4,0,0.73,0,0,10.33,78.06,2.6,80,0,0,0,0,0.87,0,0.13,0,29.31,43.11,1.47,1.2,15
Sávio,0,0,0,0,0,0,0.43,0.21,0,0.43,0,0.07,0.07,0.07,15.57,82.57,3.14,58.06,0,0,0,0,0.07,0.14,0.14,0,33.33,59.09,0.36,0.21,14
Héctor Bellerín,0.1,0,50,0.4,0,0,0.9,0.3,0,0.6,0,0.4,0.1,0,24.4,82.79,6.8,75,0,0.1,0,0,0.4,0.1,0.1,0,52.63,44.64,0,0.5,10
Vítor Gomes,0,0.05,83.33,0.2,0,0,0.55,0.3,0,0.8,0,0.15,0.1,0.05,27,81.67,4.65,47.27,0,0.1,0,0,0.3,0.15,0.15,0,50,58.33,0.45,0.5,20
Val Soares,0.06,0,54.29,1.06,0,0,2.11,0.72,0.06,0.39,0,1.61,0.11,0,40.78,82.83,8.22,61.11,0,0,0,0,1.22,0.17,0.33,0,45,43.32,0.83,1.83,18
Rui Gomes,0.03,0.07,45.9,0.77,0,0,0.57,0.33,0,0.27,0,0.47,0.2,0.03,10.97,75.68,3.23,33.33,0,0,0,0,0.57,0.07,0.2,0,38.46,36.93,0.33,0.73,30
Bernardo Sousa,0,0,35.71,0.62,0,0,0.48,0.14,0,0.31,0,0.34,0.21,0.14,11.76,74.49,4.1,45.45,0,0,0,0,0.45,0.07,0.03,0.03,14.29,39.83,0.72,0.69,29
Erison,0.18,0.27,40,1.27,0.09,0,0.27,0,0,0.55,0,0.18,0.18,0,7,74.03,1.91,100,0,0,0,0,0.73,0.09,0,0,46.51,43.02,1.09,0.55,11
Yony González,0,0,44.83,0.69,0,0,0.69,0.25,0,0.69,0,0.38,0.13,0.06,13.69,78.54,5.19,30,0,0.06,0,0,1.06,0.13,0.06,0,50,46.79,0.88,0.63,16
Erick Ferigra,0,0.06,85.71,0.19,0,0,0.56,0.81,0,2.94,0,0.38,0,0,38.13,87.21,2.25,49.37,0,0,0,0,1.31,0.13,0.19,0,46.15,52.25,1.25,1.13,16
Afonso Freitas,0.04,0,46.15,0.35,0,0,1.08,0.69,0,1.77,0,0.42,0.04,0.08,24.35,74.41,4.77,30.99,0,0.19,0,0,0.81,0.08,0.19,0.04,52.54,52.38,0.92,1.15,26
Cassiano,0.13,0.13,42.86,0.87,0,0,1.07,0.07,0,0.4,0,0.47,0,0,7.73,56.9,1.53,33.33,0,0,0,0,1.2,0.07,0.13,0,32.14,45.26,1.47,1.27,15
Diogo Mendes,0,0,30,0.25,0,0,1.65,0.4,0,0.7,0,0.6,0,0,23.65,85.2,4,73.68,0,0.05,0,0,1.05,0.05,0.15,0,66.67,57.14,1.5,1.35,20
Paulo Henrique,0,0.05,57.14,0.42,0,0,1.47,0.95,0,1.84,0,0.42,0.11,0.05,32.26,74.39,4.37,48.42,0,0.11,0,0,1.16,0.16,0.32,0.05,68.66,56.5,1,1.84,19
Adewale Sapara,0,0,0,0.2,0,0,1,0.6,0,0.4,0,0,0,0,6.4,93.75,0.8,80,0,0,0,0,0.4,0,0.2,0,14.29,35,0.2,0.6,5
Diego Rosa,0,0,33.33,0.67,0,0,1.11,0.56,0.11,0.78,0,0.67,0.11,0,9.67,79.31,1.33,46.15,0,0,0,0,0.44,0,0.22,0,60,57.14,0.22,0.33,9
Cláudio Winck,0.18,0.03,40.26,1.21,0,0,1.82,0.82,0,0.88,0,0.74,0.15,0.09,28.88,67.62,6.24,33.33,0,0.06,0,0,1.35,0.18,0.12,0,52.17,53.47,1.41,0.94,34
Ukra,0,0,50,0.13,0,0,0.27,0.2,0,0.2,0,0.53,0.2,0.13,9.2,82.61,2.6,81.82,0,0,0,0,0.4,0.07,0.13,0,57.14,48,0.8,0.2,15
Yago Cariello,0.12,0.44,38.1,1.72,0.08,0,0.44,0.08,0,0.72,0,0.36,0,0.04,10.88,62.13,2.48,42.86,0,0.04,0,0,0.68,0.08,0.16,0,45.53,43.15,1.16,1.2,25
Pedro Tiba,0.04,0.04,60,1.08,0,0,0.73,0.38,0,0.77,0,0.54,0.15,0,23.73,80.88,5.73,56.14,0,0.04,0,0,0.54,0.04,0.19,0,38.46,41.67,0.69,1.08,26
Oriol Busquets,0,0,64.29,0.08,0,0,0.88,0.67,0,1.08,0.04,0.79,0,0,27.54,86.84,3.38,76.27,0,0.21,0,0,0.46,0.08,0.04,0,43.75,44.33,0.25,0.63,24
Fábio Ronaldo,0.1,0.23,37,0.9,0,0,1.03,0.71,0,0.39,0,0.74,0.13,0.1,19.06,82.23,4.52,47.5,0,0,0,0,0.87,0.13,0.1,0,33.33,43.3,1.55,0.84,31
Antoñín,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5.67,70.59,1.33,0,0,0,0,0,0.33,0,0,0,33.33,60,0,0,3
Derick Poloni,0,0.04,47.62,0.65,0,0,1.22,0.7,0,1.3,0,0.96,0.09,0,17.65,73.15,3.83,15.38,0,0.13,0,0,0.96,0.04,0,0,37.04,47.59,0.91,0.61,23
Gonçalo Borges,0,0,45.45,0.6,0,0,0.3,0,0,0.1,0,0,0,0,3.4,73.53,1.6,50,0,0,0,0,0.3,0,0,0,100,50,0.2,0.3,10
Rodrigo Valente,0,0,50,0.6,0,0,0.2,0.2,0,0.2,0,0,0,0,7.4,78.38,2,20,0,0,0,0,0,0,0,0,0,37.5,0.2,0,5
Carlos Eduardo,0.15,0,48.48,0.77,0,0,1.38,0.54,0,0.69,0,1.77,0.08,0,11.31,72.79,2.31,35.71,0,0,0,0,0.54,0,0.15,0,66.67,47.06,1.08,0.85,13
João Afonso,0,0,37.5,0.04,0,0,1.83,1.5,0.04,1.29,0,1.08,0,0,26.96,82.38,3.46,64.38,0,0.13,0,0,0.92,0.17,0.33,0.04,64.71,49.46,0.5,1.38,24
Hernâni,0.1,0.14,35,1.29,0.05,0,0.24,0.05,0,0.14,0,0.19,0.05,0.05,5.24,66.36,1.19,57.14,0,0.05,0,0,0.33,0.1,0.05,0,0,41.07,0.52,0.24,21
Serginho,0.14,0,66.67,0.43,0,0,0.71,0,0,0.14,0,0.29,0,0,7.57,77.36,2.29,100,0,0,0,0,0.29,0.29,0.14,0,100,66.67,0,0.43,7
Nwankwo Obiora,0.08,0.08,100,0.42,0.08,0,1,0.67,0,0.92,0,0.5,0.08,0,23.17,84.53,3.67,66.67,0,0.08,0,0,0.58,0,0.17,0,63.64,47.37,0.58,0.92,12
Rodrigo Ribeiro,0,0,0,1.5,0,0,1,0.5,0,0,0,0.5,0,0,3,83.33,1,0,0,0,0,0,0,0,0,0,0,33.33,0,1,2
Pedro Bicalho,0,0,0,0.6,0,0,0.8,1,0,0.2,0,0.6,0,0,14.4,61.11,1.8,13.33,0,0,0,0,0.4,0,0,0,66.67,44.44,0.4,0.8,5
Ibrahima Camará,0,0,59.26,0.54,0,0,0.83,0.33,0,0.58,0,0.42,0.08,0.08,17.63,78.96,3.88,58,0,0,0,0,0.75,0.21,0.17,0.04,40,48.48,0.5,0.5,24
Ali Alipour,0.13,0.13,36.36,1,0.07,0,0.4,0.07,0,0.13,0.07,0.27,0.13,0.07,9.6,70.14,3.73,50,0,0,0,0,0.33,0,0.13,0,42.31,45.57,1,0.47,15
Hernani Infande,0.08,0.08,57.14,0.54,0,0,0.69,0.08,0,0.15,0,0.38,0,0,8.92,75.86,3.38,80,0,0,0,0,0.46,0.08,0,0,37.5,50.79,0.62,0.31,13
Anderson Carvalho,0,0,62.5,0.64,0,0,1.73,0.55,0,1.18,0,1,0,0,17,73.26,3.09,41.18,0,0,0,0,0.55,0.09,0.36,0,33.33,50.68,0.82,0.91,11
André Vidigal,0.25,0.22,31.31,2.13,0.03,0,1.13,0.41,0.03,0.16,0,0.34,0.09,0,16.53,77.88,5.84,60,0,0.06,0,0,1.41,0.19,0.19,0.03,36.17,42.51,1.72,1.22,32
Kento Misao,0,0,45.45,0.35,0,0,1.76,0.94,0,0.59,0,0.88,0,0,23.59,78.3,3.76,54,0,0.06,0,0,1.41,0.18,0.29,0,52.63,48,0.94,1.59,17
Joel Tagueu,0.07,0.43,52.38,2.43,0,0,0.43,0.14,0,0.29,0,0.14,0,0,14.36,71.14,3.36,50,0,0,0,0,1.71,0.14,0.07,0,33.73,40.27,1.07,0.93,14
Euller,0.05,0.19,55.81,0.86,0,0,1,0.48,0,0.19,0,0.9,0,0,15.76,75.83,4.81,52.17,0,0.05,0,0,0.48,0.19,0.29,0,41.18,46.45,0.95,1.29,21
Ítalo,0,0.08,71.43,0.25,0,0,1.25,0.83,0.08,5.33,0,0.17,0,0,35.5,79.11,1.33,37.5,0,0.17,0,0,1.67,0.25,0.08,0,40.38,46.32,0.25,1.25,12
Martim Tavares,0.09,0.05,11.11,0.23,0.05,0,0.09,0.23,0,0.23,0,0.14,0,0,2.86,73.02,0.82,50,0,0,0,0,0.36,0,0.05,0,35.29,44.26,0.82,0.45,22
Paulinho Mota,0,0.2,33.33,0.8,0,0,0.8,0.8,0,1.3,0,0.3,0.2,0.1,24,75.83,6.7,40,0,0.1,0,0,1,0.2,0.2,0,46.15,47.37,0.9,1.1,10
Roan Wilson,0,0,66.67,0.2,0,0,1,0.2,0,0,0,0.6,0,0,12.6,92.06,1.4,66.67,0,0,0,0,0.4,0,0,0,66.67,55,0.4,0.8,5
Théo Fonseca,0,0,100,0,0,0,0,0.4,0,0.4,0,0.2,0,0,4.8,66.67,1.4,0,0,0,0,0,0.4,0,0.2,0,28.57,42.86,0.8,0.8,5
