#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
475,,Steven Rivadeneyra,2.5,0.17,0.33,0,2,0
476,,Claudio Yacob,0,0.14,0,0,0.14,0
477,,Janpierr Cano,0,0,0,0,0.17,0.17
478,,Josimar Vargas,0,0.08,0,0,2.08,0.25
479,,Alejandro González,0,0.1,0,0,1.9,0.21
480,,Jorge Aguero,0,0,0,0,0.5,0
481,,Victor Albujar,0,0,0,0,2,0
482,,Jiries Salem,0,0,0,0,0.33,0
483,,John Jairo Mosquera,0,0,0,0,0.5,0.25
484,,Renato Sandoval,0,0,0,0,2,0.5
485,,Mauricio Matzuda,0,0,0,0,0.55,0.09
486,,César Inga,0,0.08,0,0,1.58,0
487,,Maycol Infante,0,0.2,0,0,0.4,0.2
488,,José Soto,0,0,0,0,1,0
489,,Gonzalo Sanchez,0,0,0,0,1,0.67
490,,Sebastián Gutierrez,0,0,0,0,0.67,0
491,,Franklin Godos,0,0,0,0,0.5,0
492,,Daniel Camacho,0,0,0,0,0.75,0.5
493,,Michel Sosa,0,0,0,0,1.67,0
494,,Carlos Arriola,0,0,0,0,0.33,0.17
495,,John Fajardo,0,0.09,0,0,2.18,0.45
496,,Rodrigo Salinas,0,0,0,0,0.6,0
497,,Robin Wildhaber,0,0,0,0,1,0
498,,Diego Juárez,0,0,0,0,1,0
499,,Jose Lopez,0,0,0,0,0,0
500,,Pedro Paulo Requena,0,0.5,0,0,1,0
501,,Joe Iparraguirre,0,0,0,0,1.5,0
502,,Axel Chávez,0,0,0,0,0,0
503,,Dahwling Leudo,0,0,0,0,0,0.33
504,,Roberto Bardales,0,0,0,0,1,0.33
505,,Julio Vizcarra,0,0,0,0,0,0.33
506,,Alessandro Milesi,0,0,0,0,1.25,0.25
507,,Joseph Vega,0,0,0,0,1.29,0.43
508,,Anderson Guevara,0,0,0,0,1,0
509,,Roberto Céspedes,0,0,0,0,1,0
510,,Xavi Moreno,0,0,0,0,0.25,0
511,,Sebastian La Torre,0,0,0,0,1,0.33
512,,Ronaldo Andía,0,0,0,0,2.25,0.5
513,,Patrick Zubczuk,2.8,0,0.2,0,1.4,0.6
514,,Andres Lopez,0,0.2,0,0,1.9,0.2
515,,Mario Palomino,0,0,0,0,0.21,0.14
516,,Maycol Almonacid,0,0,0,0,1,0
517,,Diego Rodríguez,0,0,0,0,1,0
518,,Santiago Sáenz,0,0,0,0,1,0
519,,Cris Huayhua,0,0,0,0,0,0
520,,Sebastian Hidalgo,0,0,0,0,2,0
521,,Axel Gastelu,0,0,0,0,0.33,0
522,,Christian Ortiz,2.33,0,0,0,1.67,1
523,,Jack Safra,0,0,0,0,1.63,0.13
524,,Gustavo Loayza,0,0,0,0,1.4,0
525,,Jose Cánova,0,0.25,0,0,2.75,0
526,,Piero Zevallos,0,0,0,0,0.67,0
527,,Chase Villanueva,0,0,0,0,0,0
528,,Ítalo Espinoza,1.83,0.33,0.33,0,1.67,0.17
529,,Jeremy Chirinos,0,0,0,0,1,0
530,,Polo Castillo,0,0,0,0,1,1
531,,Giacomo Gambetta,1.5,0,0.5,0,1.5,0.5
532,,Michael Sotillo,1,0,0,0,3,0
533,,Jeferson Nolasco,2,0,0,0,3,1
534,,Jherson Reyes,0,0,0,0,2,1
535,,Sebastien Pineau,0,0,0,0,0,0
536,,Juan Pablo Goicochea,0,0,0,0,0,0
537,,Anderson Villacorta,0,0,0,0,0,0
538,,Matías Córdova,1,0,0,0,0,0
539,,José Racchumick,0,0,0,0,0,0
540,,Renzo Salazar,0,0,0,0,2,0
541,,Piero Otiniano,0,0,0,0,0,0
542,,Joaquín Delgado,0,0,0,0,0,0
543,,Guillermo Rojas,0,0,0,0,0,0
544,,Gleen Cordero,0,0,0,0,2,0
545,,Piero Ferreira,0,0,0,0,0,0
