#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
471,,Mohamed Mallahi,0,0,0,0,0.28,0.06
472,,Jesse Schuurman,0,0.04,0,0,0.92,0.21
473,,Victor Wernersson,0,0,0,0,0.9,0.2
474,,Ilias Alhaft,0,0,0,0,0.33,0.11
475,,Boubakar Camara,0,0,0,0,0.71,0.1
476,,Joep Kluskens,0,0,0,0,0.38,0.19
477,,Olivier van Eldik,0,0,0,0,1,0.11
478,,Dave Kwakman,0,0,0,0,0.81,0.06
479,,Joshua Mukeh,0,0.07,0,0,1,0.13
480,,Rajiv Van La Parra,0,0,0,0,0,0
481,,Pepijn Doesburg,0,0,0,0,0.17,0.09
482,,Tomas Kalinauskas,0,0.06,0,0,1.29,0.53
483,,Kaj de Rooij,0,0,0,0,0.94,0.17
484,,Mauro Savastano,0,0,0,0,0.81,0.08
485,,Fodé Fofana,0,0,0,0,0.44,0.11
486,,Charles-Jesaja Herrmann,0,0,0,0,0.56,0.04
487,,Vieri Kotzebue,0,0,0,0,0.89,0
488,,Yael Liesdek,0,0,0,0,0.46,0.08
489,,Lennerd Daneels,0,0,0,0,0.6,0.07
490,,Jamil Takidine,0,0,0,0,1.14,0
491,,Renzo Tytens,0,0,0,0,1,0
492,,Stan Maas,0,0,0,0,1.08,0.25
493,,Elijah Dijkstra,0,0,0,0,1,0
494,,Olaf Kok,0,0,0,0,0,0
495,,Timo Regouin,0,0,0,0,0,0
496,,Rhino Goutier,0,0,0,0,0,0
497,,Rafael Struick,0,0,0,0,0,0
498,,Alvaro Henry,0,0,0,0,1,0
499,,Max van Hees,0,0,0,0,0,0
500,,Levi Schoppema,0,0,0,0,0,0
501,,Jay Kruiver,0,0,0,0,0.84,0.12
502,,Nick de Groot,0,0,0,0,1,0.65
503,,Arthur Allemeersch,0,0,0,0,0.88,0
504,,Nabil El Basri,0,0,0,0,0.22,0.11
505,,Sam Bisselink,0,0,0,0,0.5,0
506,,Julliani Eersteling,0,0.05,0,0,1.33,0.14
507,,Dion Versluis,0,0.08,0,0,1.23,0.08
508,,Koen Blommestijn,0,0,0,0,0.77,0.15
509,,Mayckel Lahdo,0,0,0,0,0.67,0.17
510,,Yuya Ikeshita,0,0.06,0,0,1.06,0.13
511,,Marcus Scholten,0,0,0,0,0.24,0
512,,Gio-Renys Felicia,0,0,0,0,0.61,0.06
513,,August Priske,0,0,0,0,0.66,0.17
514,,Fabio Di Michele Sanchez,0,0.15,0,0,1.46,0
515,,Jorn van Hedel,0,0,0,0,0.55,0.36
516,,Youness Mokhtar,0,0,0,0,0.14,0
517,,Jafar Arias,0,0,0,0,0.21,0.04
518,,Niek Schiks,2.44,0.06,0.13,0,1.69,0.06
519,,Ricuenio Kewal,0,0,0,0,0.74,0.26
520,,Melih Ibrahimoglu,0,0,0,0,0,0
521,,Heritier Deyonge,0,0,0,0,0,0
522,,Nazjir Held,0,0,0,0,0.67,0
523,,Fabio Sposito,0,0,0,0,0.67,0
524,,Julian Brandes,0,0,0,0,0.25,0
525,,Jozhua Vertrouwd,0,0,0,0,1.07,0.07
526,,Tobias Augustinus Jensen,0,0,0,0,0.77,0
527,,Jerailly Wielzen,0,0,0,0,1.31,0.08
528,,Tijmen Wildeboer,0,0,0,0,0.6,0
529,,Ernest Poku,0,0,0,0,0.8,0.07
530,,Fredrik Oppegård,0,0,0,0,0.86,0.14
531,,Thomas van Bommel,0,0,0,0,0.47,0
532,,Sergio Tremour,0,0,0,0,0.44,0.11
533,,Nick Köster,0,0,0,0,0.21,0.07
534,,Dean van der Sluys,0,0.1,0,0,1.43,0.2
535,,Damienus Reverson,0,0,0,0,0.64,0.14
536,,Mohammed Akharaz,0,0,0,0,0,0
537,,DJ Buffonge,0,0,0,0,0.25,0
538,,Joey de Bie,0,0,0,0,0,0
539,,Özcan Yasar,0,0,0,0,0.38,0.08
540,,Niciano Omzigtig,0,0,0,0,0.13,0
541,,Sonny Stevens,2.64,0.14,0.14,0,1.5,0.14
542,,Joshua Pynadath,0,0,0,0,0.17,0
543,,Sebastiaan van Bakel,0,0,0,0,0.74,0.37
544,,Richonell Margaret,0,0.05,0,0,1,0.05
545,,Rayan El Azrak,0,0,0,0,0.42,0.08
546,,Ayouba Kosiah,0,0,0,0,0.17,0
547,,Moreno Rutten,0,0,0,0,1,0.1
548,,Wessel Kooy,0,0,0,0,1.11,0.22
549,,Anthony Fontana,0,0,0,0,0.5,0.1
550,,Malhory Noc,0,0.07,0,0,0.8,0.27
551,,Maarten Pouwels,0,0,0,0,0.14,0
552,,Hamza Bouihrouchane,0,0,0,0,1.08,0
553,,Justin Ogenia,0,0,0,0,0.5,0.05
554,,Aurelio Oehlers,0,0,0,0,0.88,0
555,,Milan Corryn,0,0,0,0,0,0
556,,Dino Halilović,0,0,0,0,0.93,0.14
557,,Wassim Essanoussi,0,0.06,0,0,0.56,0.11
558,,Ezra van der Heiden,0,0,0,0,0.4,0
559,,Wesley Spieringhs,0,0,0,0,0,0.11
560,,Kilian Nikiema,2,0,0,0,2,0
561,,Rida Chahid,0,0,0,0,0,0
562,,Danny Bakker,0,0,0,0,1,0
563,,Jamal Gonzaga,0,0,0,0,0,0
564,,Ilias Splinter,0,0,0,0,1,0
565,,Jeffry Puriel,0,0,0,0,0,0
566,,Daniel van Vianen,0,0,0,0,2,0
567,,Nick Broekhuizen,0,0,0,0,0,0
568,,Nelson Egah,0,0,0,0,1,0
569,,Oussama Alou,0,0,0,0,1,0
570,,Roy Steur,5,0,0,0,2.5,0.5
571,,Jimmy Vijgen,0,0,0,0,0.5,0
572,,Cas Dijkstra,0,0,0,0,1,0
573,,Niels van Wetten,0,0,0,0,0.5,0
574,,Job Kalisvaart,0,0,0,0,1,0.25
575,,Saul Penders,0,0,0,0,0,0.2
576,,Ryan Yang Leijten,0,0.07,0,0,1.33,0.17
577,,Luc Marijnissen,0,0,0,0,0.71,0
578,,Yahcuroo Roemer,0,0,0,0,0.5,0.08
579,,Abdallah Aberkane,0,0.06,0,0,0.94,0.19
580,,Elias Sierra,0,0,0,0,0.29,0.06
581,,Ali Barak,0,0,0,0,0,0
582,,Dylan Dassy,0,0,0,0,0.6,0.2
583,,Ilyas Bougafer,0,0,0,0,0.17,0
584,,Emir Terzi,0,0,0,0,0.5,0.07
585,,Achraf Madi,0,0,0,0,0.5,0
586,,Jesse Reinders,0,0,0,0,0.33,0
587,,Achraf Boumenjal,0,0.07,0,0,0.86,0
588,,Dalton Enokpa,0,0,0,0,0.33,0.17
589,,Layee Kromah,0,0,0,0,0.33,0.33
590,,Jonas Clein,0,0,0,0,1,0.17
591,,Jorginho Soares,0,0,0,0,0.27,0.07
592,,Dirk Carlson,0,0,0,0,2,0.25
593,,Tim van den Heuvel,0,0,0,0,0.38,0
594,,Stanis Idumbo Muzambo,0,0.08,0,0,0.75,0
595,,Cain Seedorf,0,0,0,0,0.5,0.08
596,,Tijn Smolenaars,2,0,0,0,2,0
597,,Jochem Scheij,0,0,0,0,0,0
598,,Mikel Nuhaj,0,0,0,0,0,1
599,,Brend Leeflang,0,0,0,0,0.33,0
600,,Jimmy Kaparos,0,0,0,0,0.4,0
601,,Devon Koswal,0,0,0,0,2,0
602,,Richie Musaba,0,0,0,0,1.4,0
603,,Dennis Gyamfi,0,0.07,0,0,1.67,0.67
604,,Sefik Abali,0,0,0,0,1.5,0
605,,Jasper Hartog,0,0,0,0,1,0
606,,Joran Hardeman,0,0,0,0,1,0
607,,David Kalokoh,0,0,0,0,0.5,0
608,,Sheddy Barglan,0,0,0,0,1,0
609,,Dean Guezen,0,0,0,0,2,0
610,,Tom Kerssens,0,0,0,0,2,0
611,,Wilmer Olofsson,0,0,0,0,2,0
612,,Luca Everink,0,0,0,0,1,0
613,,Pepijn van de Merbel,1.5,0,0,0,1,0.5
614,,Enoch Mastoras,0,0,0,0,2,0
615,,Chiel Olde Keizer,0,0,0,0,1,0
616,,Neal Viereck,0,0,0,0,0,0
617,,Konrad Sikking,1.33,0,0,0,3,2.67
618,,Jens Jacobs,0,0,0,0,0.5,0
619,,Arthur Piedfort,0,0,0,0,0,0
620,,Julian Oerip,0,0,0,0,0,0
621,,Stan Henderikx,0,0,0,0,0,0
622,,Lorenzo Noviello,0,0,0,0,0,0
623,,Maas Willemsen,0,0,0,0,0,0
624,,Diego van Oorschot,0,0,0,0,0,0
