#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
436,,Rico Zeegers,1.29,0.67,0,2.67,0,0.29
437,,Antonio Satriano,0,0,0,0.33,0,0
438,,Elso Brito,2.14,1.14,0,1.29,0,0.93
439,,Enzo Geerts,0.44,0.22,0,0.33,0,0
440,,Abdenego Nankishi,0.64,0.09,0,0,0,0.45
441,,Benjamin Reemst,1.15,0.85,0.03,0.32,0,0.68
442,,Silvinho Esajas,0.88,0.38,0,0.58,0,0.13
443,,Anis Yadir,0.2,0,0,0,0,0
444,,D'Leanu Arts,1.75,0.58,0,1.75,0,0.75
445,,Kasper Lunding,0.8,0.4,0,0.2,0,0
446,,Thomas Beekman,0.67,0.25,0,0.5,0,0.17
447,,Asier Cordoba Querejeta,0.31,0.08,0,0.15,0,0.62
448,,Eros Maddy,1.47,0.37,0,0.1,0,0.57
449,,Roland Baas,0.6,0.4,0,0.2,0,0.4
450,,Jaymillio Pinas,0.62,0.03,0,0.1,0,0.1
451,,Finn Stam,1,1.52,0.04,2.78,0.04,0.65
452,,Jayden Addai,0.56,0.19,0,0.19,0,0.19
453,,Sem Dirks,0.5,1.29,0,2.93,0,0.21
454,,Leroy Labylle,1.64,1.29,0.04,1.21,0,0.61
455,,Gaetan Bosiers,0.71,0.29,0,0.12,0,0.24
456,,Trevor David,1.4,1.4,0.05,1.25,0,0.7
457,,Daijiro Chirino,0.9,0.6,0,0.83,0,0.33
458,,Albert Lottin,1.11,0.78,0,1.11,0,0.33
459,,Jayen Gerold,0.33,0,0,0,0,0
460,,Adam Kaied,1.33,0.33,0,0.33,0,1.67
461,,Alessio Miceli,0.95,1,0.05,0.68,0,0.47
462,,Steven van der Heijden,1.77,1.06,0.03,1.34,0,0.66
463,,Elie Raterink,0.2,0.2,0,0.1,0,0
464,,Yassine Azzagari,1.27,0.6,0,0.53,0,0.33
465,,Milan Hilderink,0.76,0.92,0.04,2.48,0,0.2
466,,Diyae Jermoumi,1.45,0.55,0,0.86,0,0.27
467,,Joey Sleegers,0.67,0.2,0,0.13,0,0.13
468,,Arthur Zagre,0.75,1.75,0,0.5,0,0
469,,Jeremiah Esajas,0.6,0.6,0,0.2,0,0
470,,Calvin Raatsie,0.08,0,0,0.42,0,0
471,,Mohamed Mallahi,0.61,0.22,0,0.06,0,0.11
472,,Jesse Schuurman,1,1,0.04,1.04,0.04,0.5
473,,Victor Wernersson,1.9,1,0,1.4,0,1.5
474,,Ilias Alhaft,0.33,0.07,0,0,0,0.33
475,,Boubakar Camara,0.86,0.24,0,0.05,0,0.38
476,,Joep Kluskens,0.69,0.56,0,1.06,0,0.44
477,,Olivier van Eldik,1.26,0.47,0,0.47,0,0.79
478,,Dave Kwakman,0.44,0.13,0,1.25,0,0
479,,Joshua Mukeh,1.93,0.93,0,1.27,0,0.67
480,,Rajiv Van La Parra,0.63,0,0,0,0,0.25
481,,Pepijn Doesburg,0.17,0.04,0,0.09,0,0.09
482,,Tomas Kalinauskas,1.41,0.47,0,0.24,0,0.47
483,,Kaj de Rooij,0.78,0.33,0,0.28,0,0.33
484,,Mauro Savastano,1.12,0.81,0,1.42,0,0.54
485,,Fodé Fofana,0.44,0,0,0.11,0,0.11
486,,Charles-Jesaja Herrmann,0.48,0.12,0,0.12,0,0.2
487,,Vieri Kotzebue,0.78,0.11,0,0,0,0.11
488,,Yael Liesdek,0.54,0.38,0,0.46,0,0.08
489,,Lennerd Daneels,0.37,0.17,0.03,0.2,0,0.43
490,,Jamil Takidine,1.29,0.43,0,0.57,0,0.71
491,,Renzo Tytens,0.75,0.88,0,0.63,0,0.25
492,,Stan Maas,0.92,1.46,0,2.58,0,0.29
493,,Elijah Dijkstra,2,1,0,0,0,0
494,,Olaf Kok,0,0,0,0,0,0
495,,Timo Regouin,0,0,0,0,0,0
496,,Rhino Goutier,0,1,0,1,0,1
497,,Rafael Struick,0,0,0,0,0,0
498,,Alvaro Henry,0,0,0,2,0,0
499,,Max van Hees,0,0,0,0,0,0
500,,Levi Schoppema,0.33,0,0,0,0,0.17
501,,Jay Kruiver,1.12,1.28,0,0.84,0,0.84
502,,Nick de Groot,0.85,1.15,0,1.25,0,0.25
503,,Arthur Allemeersch,1.29,0.12,0,0.59,0,0.71
504,,Nabil El Basri,0.11,0.44,0,0.44,0,0
505,,Sam Bisselink,0.13,0.13,0,0,0,0.13
506,,Julliani Eersteling,1.76,0.9,0,2.19,0,0.52
507,,Dion Versluis,0.08,0,0,0.15,0,0.15
508,,Koen Blommestijn,0.85,0.23,0,0,0,0.85
509,,Mayckel Lahdo,1.67,0.33,0,0,0,1.33
510,,Yuya Ikeshita,0.78,0.66,0.03,0.88,0,0.56
511,,Marcus Scholten,0.47,0.12,0,0.18,0,0.12
512,,Gio-Renys Felicia,0.72,0.17,0,0.06,0,0.22
513,,August Priske,0.28,0.1,0,0.41,0,0.38
514,,Fabio Di Michele Sanchez,1.38,1.31,0,2.23,0.08,0.92
515,,Jorn van Hedel,1.05,0.77,0,1.09,0,0.32
516,,Youness Mokhtar,0.86,0.14,0,0.14,0,0.57
517,,Jafar Arias,0.25,0,0,0.25,0,0.08
518,,Niek Schiks,0,0,0,0.56,0,0
519,,Ricuenio Kewal,1.11,0.16,0,0.16,0,0.63
520,,Melih Ibrahimoglu,0.67,0,0,0.33,0,0.33
521,,Heritier Deyonge,0,0.67,0,1,0,0.33
522,,Nazjir Held,1.33,1,0,1.33,0,0.33
523,,Fabio Sposito,0.67,0.33,0,0,0,0.33
524,,Julian Brandes,0.25,0,0,1.25,0,0
525,,Jozhua Vertrouwd,1.29,0.5,0,1.07,0,0.21
526,,Tobias Augustinus Jensen,0.62,0.23,0,0,0,0.54
527,,Jerailly Wielzen,1.31,0.85,0.08,1.31,0,0.31
528,,Tijmen Wildeboer,0,0.2,0,0.2,0,0
529,,Ernest Poku,0.87,0.2,0,0.07,0,0.53
530,,Fredrik Oppegård,1.14,0.71,0,1.57,0,0.29
531,,Thomas van Bommel,0.76,0.59,0,0.71,0,0.29
532,,Sergio Tremour,0.78,0,0,0.33,0,0.78
533,,Nick Köster,0,0,0,0.07,0,0.07
534,,Dean van der Sluys,1.3,0.9,0,1.13,0,0.33
535,,Damienus Reverson,0.5,0,0,0.29,0,0.29
536,,Mohammed Akharaz,0,0,0,0,0,0
537,,DJ Buffonge,0.25,0.25,0,0,0,0.5
538,,Joey de Bie,0,0,0,0,0,0
539,,Özcan Yasar,0.46,0.12,0,0.19,0,0.31
540,,Niciano Omzigtig,0.25,0.38,0,0.63,0,0.13
541,,Sonny Stevens,0.07,0,0,0.43,0.21,0
542,,Joshua Pynadath,0.33,0.5,0,0,0,0.67
543,,Sebastiaan van Bakel,0.63,0.19,0,0.07,0,0.26
544,,Richonell Margaret,1.57,0.19,0,0.29,0,0.43
545,,Rayan El Azrak,0.58,0,0,0,0,0.58
546,,Ayouba Kosiah,0,0,0,0.17,0,0
547,,Moreno Rutten,0.8,0.7,0,0.7,0,0
548,,Wessel Kooy,0.89,0.44,0.11,1.78,0,0.78
549,,Anthony Fontana,0.5,0.2,0,0.3,0,0.8
550,,Malhory Noc,0.93,0.2,0,0.2,0,0.8
551,,Maarten Pouwels,0.29,0,0,0.14,0,0.07
552,,Hamza Bouihrouchane,0.77,0.54,0,0.38,0,0.62
553,,Justin Ogenia,1.05,0.45,0,0.3,0,0.45
554,,Aurelio Oehlers,0.35,0.12,0,0.06,0,0.24
555,,Milan Corryn,0.22,0.11,0,0,0,0.11
556,,Dino Halilović,0.71,0.79,0,0.64,0,0.36
557,,Wassim Essanoussi,0.72,0.17,0,0,0,0.22
558,,Ezra van der Heiden,0.4,0.2,0,0,0,0
559,,Wesley Spieringhs,0,0,0,0,0,0
560,,Kilian Nikiema,0,0,0,0,0,0
561,,Rida Chahid,0,0,0,0,0,0
562,,Danny Bakker,1,1,0,0,0,0
563,,Jamal Gonzaga,0,0,0,0,0,0
564,,Ilias Splinter,0,0,0,1,0,0
565,,Jeffry Puriel,0,1,0,1,0,0
566,,Daniel van Vianen,1,0,0,0,0,2
567,,Nick Broekhuizen,0,0,0,0,0,0
568,,Nelson Egah,0,0,0,0,0,0
569,,Oussama Alou,0.5,0,0,0,0,0
570,,Roy Steur,0,0,0,1,0.5,0
571,,Jimmy Vijgen,0.5,0,0,0,0,0
572,,Cas Dijkstra,0,0.5,0,0.5,0,1
573,,Niels van Wetten,0.5,0,0,0,0,0
574,,Job Kalisvaart,2.5,1.5,0,1.5,0,1
575,,Saul Penders,0,0.2,0,0,0,0
576,,Ryan Yang Leijten,0.87,0.3,0,0.33,0,0.53
577,,Luc Marijnissen,0.29,0.71,0.14,1.57,0,0.14
578,,Yahcuroo Roemer,0.5,0.08,0,0.17,0,0.08
579,,Abdallah Aberkane,1.69,1.13,0.13,1.25,0,1.06
580,,Elias Sierra,0.24,0.06,0,0.12,0,0.29
581,,Ali Barak,0.67,0,0,0,0,0.67
582,,Dylan Dassy,0.4,0.2,0,1,0,0
583,,Ilyas Bougafer,0,0.17,0,0,0,0
584,,Emir Terzi,0.71,0.5,0,0.21,0,0.21
585,,Achraf Madi,0.5,0,0,0,0,1
586,,Jesse Reinders,0,0,0,1,0,0.33
587,,Achraf Boumenjal,1.5,1.29,0.14,1.57,0,0.93
588,,Dalton Enokpa,0.33,0,0,0.33,0,0
589,,Layee Kromah,0,0,0,0,0,1.33
590,,Jonas Clein,0.5,0.5,0,0.83,0,0.33
591,,Jorginho Soares,0.2,0.4,0,0.67,0,0.27
592,,Dirk Carlson,0.75,1,0.25,3.25,0,0
593,,Tim van den Heuvel,0.38,0.13,0,0.38,0,0
594,,Stanis Idumbo Muzambo,0.33,0.08,0,0.58,0,0
595,,Cain Seedorf,0.42,0.21,0,0.21,0,0.54
596,,Tijn Smolenaars,0,0,0,0,0,0
597,,Jochem Scheij,0,0,0,0,0,0
598,,Mikel Nuhaj,0,1,0,0,0,0
599,,Brend Leeflang,1,0.33,0,0,0,0.67
600,,Jimmy Kaparos,0.4,0,0,0,0,0.4
601,,Devon Koswal,1,1.5,0,2.25,0,1
602,,Richie Musaba,0.8,0,0,0,0,0.2
603,,Dennis Gyamfi,1.93,1.47,0.07,2.47,0,1.07
604,,Sefik Abali,1,0.5,0,0.5,0,0.5
605,,Jasper Hartog,0,0,0,0,0,0
606,,Joran Hardeman,0,0,0,0,0,0
607,,David Kalokoh,0,0,0,1,0,0.5
608,,Sheddy Barglan,0,0,0,0,0,0
609,,Dean Guezen,0,0,0,0,0,0
610,,Tom Kerssens,0,0,0,0,0,0
611,,Wilmer Olofsson,1,1,0,1,0,1
612,,Luca Everink,1,0,0,0,0,0.75
613,,Pepijn van de Merbel,0,0,0,0,0,0.5
614,,Enoch Mastoras,0,0,0,1,0,0
615,,Chiel Olde Keizer,1,0,0.5,0,0,0
616,,Neal Viereck,0,0,0,0,0,0
617,,Konrad Sikking,0,0,0,1,0,0.33
618,,Jens Jacobs,0.5,0.5,0.5,1.5,0,0
619,,Arthur Piedfort,0,0,0,1,0,0
620,,Julian Oerip,0,0,0,0,0,0
621,,Stan Henderikx,1,0,0,0,0,0
622,,Lorenzo Noviello,0,0,0,0,0,0
623,,Maas Willemsen,0,0,0,0,0,0
624,,Diego van Oorschot,0,0,0,0,0,0
