#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
427,,Efecan Mizrakci,0,1,0,0,0,0
428,,Samuel Nongoh,0.5,0.5,0,0.5,0,0.5
429,,Ayberk Kaygisiz,2,0,0,0,0,0
430,,Edgar Ié,0.67,0.67,0,4.67,0.33,0.67
431,,Ali Kaan Güneren,0.33,0.33,0,0,0,0.33
432,,Serkan Asan,0.25,1,0,0.5,0,0
433,,Luka Stankovski,0.2,0.2,0,0.6,0,0
434,,Talha Sariarslan,0.33,0,0,0,0,0
435,,Patrick Ebert,0.71,0.57,0,0,0,0.43
436,,Simon Falette,0.88,1,0.25,2.38,0.13,0
437,,Halil Ibrahim Pehlivan,1.3,0.7,0,1.3,0,0.4
438,,Sherel Floranus,0.83,0.83,0,1.25,0,0.08
439,,Ramón Arias,1.23,1.13,0.13,3.87,0,0.68
440,,Djaniny,0.29,0.18,0,0.12,0,0.06
441,,Kader Keïta,1.07,0.93,0,0.47,0,0.67
442,,Hasan Ali Kaldırım,1.07,0.93,0,1.5,0,0.57
443,,Daniel Graovac,1.29,1.07,0.07,2.93,0,0.57
444,,Tomáš Pekhart,0.33,0.08,0,0.42,0,0.25
445,,Fabiano Silva,1.89,1.67,0,1.78,0,1.11
446,,Firatcan Üzüm,2.7,0.6,0,0.5,0.1,1.1
447,,Kerem Şen,1.14,0.57,0,0,0,1.57
448,,Samed Onur,0.33,0,0,0.17,0,0.17
449,,Tunay Torun,0.33,0,0,0,0,0
450,,Mustafa Pektemek,0.58,0.08,0,0,0,0.42
451,,Ömürcan Artan,1.8,0.6,0,1.4,0,0.2
452,,Yusuf Demir,0.2,0.2,0,0,0,0.6
453,,Otabek Shukurov,1.14,0.64,0.07,1.18,0,0.61
454,,Ersin Destanoğlu,0,0,0,0.89,0,0
455,,Jordy Caicedo,0.21,0.14,0,0.21,0,0.21
456,,Anwan Lawrence,0.74,0.47,0.11,1.21,0,0.21
457,,Mesut Özil,0.5,0,0,0,0,0.25
458,,Bevic Moussiti Oko,0,0,0,0,0,0
459,,Adi Mehremić,1,1.07,0,1.93,0,0.4
460,,Oğulcan Ülgün,0.44,0.56,0,0.33,0,0.44
461,,Rahmetullah Berisbek,0.61,0.33,0,0.11,0,0.17
462,,Bright Osayi-Samuel,0.78,0.57,0,0.74,0,0.43
463,,Oğulcan Çağlayan,0.13,0,0,0.38,0,0
464,,Konrad Michalak,0.65,0.15,0.04,0.08,0,0.54
465,,Oğuzhan Berber,1.5,1.11,0,1.28,0,0.39
466,,Serginho,1.52,0.69,0,0.21,0,0.72
467,,Matěj Hanousek,0.71,0.55,0.1,1.29,0,0.65
468,,Valentin Gheorghe,0.71,0.25,0.04,0.75,0,0.5
469,,Amilton da Silva,0.86,0.29,0,0,0,0.29
470,,Yusuf Erdoğan,0.11,0.22,0,0.11,0,0.78
471,,Oğuz Ceylan,1.75,0.33,0,1.58,0.08,1.58
472,,Mert Kurt,0.14,0,0,0,0,0
473,,Houssameddine Ghacha,1.12,0.2,0,0.08,0,0.84
474,,Erhan Erentürk,0,0,0,1,0,0
475,,Abdurrahim Dursun,0.88,1,0,0.38,0,0.38
476,,Uche Ikpeazu,0.2,0,0,0.4,0,0.07
477,,Shaocong Wu,0.33,1.33,0,1.67,0,1
478,,Muhammed Mert,0.67,0.33,0,0.67,0,0
479,,Kahraman Demirtaş,0.43,0.14,0,1,0.14,0.29
480,,Jens Stryger Larsen,0.97,0.75,0.06,1.34,0,0.69
481,,Burak Kapacak,0.62,0.15,0,0.08,0,0.54
482,,Karol Angielski,0.4,0.13,0,0.13,0,0.27
483,,Aldin Čajić,0.13,0.13,0,0,0,0
484,,Sindrit Guri,0.33,0.08,0,0.08,0,0.25
485,,Serdar Dursun,0.06,0.06,0,0.17,0.06,0.06
486,,Gboly Ariyibi,0.7,0.4,0,0.1,0,0.2
487,,Onur Atasayar,1.26,1.32,0,2.11,0,0.95
488,,Amar Rahmanović,1,0,0,0.6,0,0.6
489,,Metehan Mimaroğlu,0.1,0.1,0,0.1,0,0
490,,Cemali Sertel,1.78,0.33,0,0.94,0,0.67
491,,Fatih Yiğit Şanlitürk,1.17,0.33,0,0.17,0,0.83
492,,Colin Kazim-Richards,0.35,0.06,0,0.12,0,0.06
493,,Alexandru Cicâldău,0,0,0,0,0,0
494,,Enzo Crivelli,0,0,0,0,0,0
495,,Torgeir Børven,0,0,0,0,0,0
496,,Raymond Owusu,0,0,0,0,0,0
497,,Mohammed Kamara,0,0,0,1,0,0
498,,Salih Kavrazlı,0,0,0,1,0,0
499,,Poyraz Efe Yildirim,0,0,0,0,0,0
500,,Yasir Subaşı,0,0,0,0,0,0
501,,Selim Dilli,0,0,0,0,0,0
502,,Recep Yemişçi,1,1,0,0,0,0
503,,Yusuf Saitoğlu,1,1,0,7,0,2
504,,Ibrahim Yilmaz Cicek,0,0,0,0,0,0
505,,Okan Kocuk,0,0,0,0,0,0
506,,Nika Gagnidze,0,0,0,0,0,0
507,,Vefa Temel,1,0,0,0,0,0.5
508,,Batuhan Arici,3,0.5,0,1.5,0,0.5
509,,Jeremy Dudziak,0.67,0.67,0,0.33,0,0
510,,Berkay Aydogmus,1.33,0.33,0,0,0,0.67
511,,Semih Kilicsoy,0,0,0,0.25,0,0.25
512,,Pêpê,0.33,0.33,0,0,0,0
513,,Ahmed Musa,0.2,0.15,0,0.05,0,0.2
514,,Berat Kalkan,0.6,0,0,0.2,0,0.1
515,,Mahamadou Ba,1.87,0.93,0,1.6,0.07,2.93
516,,Mehmet Ali Buyuksayar,0.57,0.43,0,0,0,0.57
517,,Haris Seferović,0,0,0,0.3,0,0
518,,Fatih Aksoy,1.96,0.74,0.15,2.04,0.04,0.93
519,,Soner Aydoğdu,0.54,0.54,0,0.69,0,0.23
520,,Yunus Malli,0.56,0.22,0,0,0,0.11
521,,Adnan Ugur,0.27,0.27,0,0.18,0,0.18
522,,Yaroslav Rakitskyi,0.63,0.88,0.13,2.38,0,0.5
523,,Nicolò Zaniolo,0.5,0.1,0,0.2,0,1.2
524,,Oussama Targhalline,0,0.67,0.17,0.5,0,0.33
525,,Baran Ali Gezek,0.4,0.4,0,0,0,0.8
526,,Senghor Faustin,0.2,0.8,0,0.6,0,0.2
527,,Berk Yıldız,0,0.17,0,0.17,0,0.17
528,,Mahir Emreli,1.08,0.17,0,0.42,0,0.5
529,,Adem Ljajić,0,0.11,0,0,0,0.22
530,,Erdem Çetinkaya,0.5,0,0,0,0,0
531,,Ali Sühan Demirel,0.63,0,0,0.13,0,0
532,,Pedro Pereira,1.42,0.5,0,0.88,0,0.38
533,,Erol Can Akdag,0.25,0.25,0,0.5,0,0.25
534,,Doğan Can Davas,0.33,0.25,0,0.21,0.04,0.33
535,,Doğukan Sinik,0.67,0.17,0,0.33,0,1.25
536,,Atiba Hutchinson,0.2,0.2,0,0.4,0.2,0
537,,Mountassir Lahtimi,0.5,0,0,0,0,0.13
538,,Alin Toșca,0.75,0.75,0,2.25,0,0.38
539,,İsmail Çokçalış,1.17,0.5,0,1,0,1.33
540,,Turgay Gemicibaşi,0.83,1,0,1.33,0,2
541,,Federico Macheda,0.09,0,0,0.09,0,0.18
542,,Okechukwu Azubuike,0,0,0,0,0,0
543,,Mehmet Albayrak,0,0,0,0,0,0
544,,Beren Kucukbasarik,0,0,0,0,0,0
545,,Mauricio Lemos,0.5,0.5,0,1,0,1
546,,Onurhan Babuscu,0,0,0,0,0,0
547,,Sinan Osmanoğlu,0.5,0,0.5,2.5,0,0
548,,Yunus Emre Mertoğlu,0,0.5,0,1,0,1
549,,Mert Yilmaz,0.33,0,0,0,0,0.33
550,,Mirza Cihan,0.5,0,0,0,0,0.2
551,,Shoya Nakajima,0.47,0.07,0,0.07,0,0.4
552,,Michael Ologo,0.71,0.86,0.29,2.14,0,0.57
553,,Amar Gerxhaliu,1,0.75,0.25,2.25,0,0.25
554,,Kagan Bağış,0.44,0.11,0,0.11,0,0.33
555,,Eden Karzev,0.33,0.33,0,0,0,0.67
556,,Tyler Boyd,1,0,0,0,0,1
557,,Emir Tintis,0,2,0,3,0,1
558,,Emre Nefiz,0,0,0,0,0,1
559,,Ferhat Yazgan,0.5,1.5,0,0,0,0
560,,Berat Eskin,0.5,0,0,0,0,0.5
561,,Yaw Ackah,0.6,0.47,0,0.53,0,0.47
562,,Jayden Oosterwolde,0.33,0.33,0,0,0,0.67
563,,Emre Bilgin,0,0,0,1,0,0
564,,Batuhan Celik,0.67,0,0,0,0,0
565,,Yusuf Karagöz,0,0,0,0.6,0,0.2
566,,Hamza Akman,0,0,0,0,0,0
567,,Anil Demir,0,0,0,3,0,1
568,,Doğukan Kaya,0,0,0,0,0,0
569,,Dogukan Saral,0,0,0,0,0,1
570,,Gunes Guventurk,0,0,0,0,0,2
571,,Cenk Gönen,0,0,0,0.2,0.4,0
572,,Engin Aksoy,1,0,0,0.5,0,0.5
573,,Alp Arda,0,0.5,0,1,0.5,0
574,,Kristal Abazaj,0,0.4,0.2,0,0,0
575,,Bálint Szabó,0,0,0,0,0,2
576,,Cagan Kayra Erciyas,0,0,0,3,0,1
577,,Eren Derdiyok,0,0,1,1,0,0
578,,Abdullah Dijlan Aydin,0,0,0,0,0,1
579,,Hasan Yesilyurt,2,0,0,0,0,0
580,,Baran Aksaka,0,0,0,0,0,0
581,,Şahverdi Çetin,0,0,0,0,0,0
582,,Muzaffer Cem Kablan,0,0,0,0,0,0
583,,Eslem Öztürk,0,0,0,0,0,0
584,,Oguzhan Yilmaz,0,0,0,0,0,0
585,,Taylan Utku Aydin,0,0,0,1,0,0
586,,Ahmet Kağan Malatyalı,0,0,0,0,0,0
587,,Mert Can,0,0,0,0,0,0
