Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Anderson,0.1,0.13,66.67,0.47,0.03,0.0,1.03,1.27,0.1,5.43,0.03,0.27,0.0,0.0,34.67,79.71,1.13,32.9,0.0,0.27,0.0,0.0,0.87,0.3,0.23,0.03,59.32,59.31,0.6,0.83,30,2,2,Liga Portugal,2
Nicolas Janvier,0.05,0.0,40.0,0.84,0.0,0.0,0.84,0.32,0.0,0.11,0.0,0.37,0.05,0.0,18.89,83.84,4.84,74.0,0.0,0.0,0.0,0.0,0.37,0.26,0.16,0.0,50.0,46.67,0.05,0.53,19,2,3,Liga Portugal,2
Josafat Mendes,0.25,0.0,66.67,0.25,0.0,0.0,0.25,1.5,0.0,1.0,0.0,0.25,0.0,0.0,25.25,94.06,8.25,66.67,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,20.0,35.29,0.5,1.0,4,1,2,Liga Portugal,2
Heriberto Tavares,0.0,0.25,22.22,1.25,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.25,77.78,5.75,42.86,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,40.0,40.0,0.75,0.0,4,2,4,Liga Portugal,2
Jeremiah St. Juste,0.05,0.0,58.33,0.33,0.05,0.0,0.71,0.67,0.0,1.05,0.0,0.19,0.05,0.05,44.57,93.06,7.9,59.57,0.0,0.19,0.0,0.0,0.29,0.0,0.14,0.0,60.53,57.0,0.57,0.81,21,2,2,Liga Portugal,2
Pedro Álvaro,0.03,0.03,55.56,0.37,0.03,0.0,0.77,1.13,0.07,3.9,0.0,0.17,0.0,0.0,50.8,85.76,2.8,50.76,0.0,0.2,0.0,0.0,1.13,0.13,0.27,0.0,65.52,53.19,0.5,1.5,30,1,2,Liga Portugal,2
Álex Millán,0.15,0.15,46.67,0.85,0.08,0.0,0.46,0.0,0.0,0.46,0.0,0.38,0.15,0.0,12.23,75.47,3.46,57.14,0.0,0.0,0.0,0.0,0.69,0.15,0.08,0.0,33.33,45.36,1.46,0.69,13,1,4,Liga Portugal,2
Alex Méndez,0.03,0.03,56.52,0.93,0.03,0.0,1.33,0.53,0.0,0.5,0.0,0.5,0.1,0.07,19.97,80.3,5.27,54.17,0.0,0.03,0.0,0.0,0.43,0.2,0.3,0.0,52.17,52.9,0.57,0.8,30,1,3,Liga Portugal,2
Abel Ruíz,0.24,0.32,48.15,1.47,0.0,0.0,0.38,0.21,0.0,0.21,0.0,0.41,0.09,0.18,14.21,78.67,6.35,75.0,0.0,0.06,0.0,0.0,0.56,0.03,0.12,0.0,29.31,31.52,0.26,0.56,34,1,4,Liga Portugal,2
Mihailo Ristić,0.14,0.14,50.0,0.57,0.0,0.0,0.29,0.29,0.0,0.14,0.0,0.0,0.29,0.14,14.57,87.25,3.71,16.67,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,50.0,54.55,0.14,0.29,7,2,2,Liga Portugal,2
Julian Draxler,0.1,0.1,66.67,1.1,0.0,0.0,0.5,0.1,0.0,0.1,0.0,0.2,0.2,0.0,22.3,90.58,9.9,100.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,66.67,41.67,0.1,0.1,10,2,3,Liga Portugal,2
Francisco Moura,0.07,0.04,40.74,0.43,0.04,0.0,1.07,0.96,0.04,2.21,0.0,0.46,0.14,0.07,32.54,80.13,4.71,41.67,0.0,0.25,0.0,0.0,0.79,0.11,0.18,0.0,50.75,45.63,0.71,1.39,28,1,2,Liga Portugal,2
Josué Sá,0.0,0.0,100.0,0.06,0.0,0.0,1.17,0.89,0.06,3.11,0.0,0.44,0.06,0.06,45.61,85.99,5.06,47.41,0.0,0.33,0.0,0.0,0.78,0.06,0.28,0.0,64.29,51.04,0.44,1.56,18,3,2,Liga Portugal,2
Pierre Sagna,0.0,0.0,47.62,0.29,0.0,0.0,1.54,1.38,0.04,2.33,0.04,0.33,0.21,0.04,25.42,74.43,3.71,44.58,0.0,0.08,0.0,0.0,0.96,0.13,0.21,0.04,68.75,62.42,0.54,0.79,24,3,2,Liga Portugal,2
Igor Julião,0.05,0.0,52.63,0.35,0.05,0.0,1.45,1.1,0.05,1.6,0.0,0.3,0.05,0.05,27.3,75.82,5.0,41.54,0.0,0.25,0.0,0.0,0.75,0.1,0.3,0.0,40.74,60.0,2.15,1.15,20,2,2,Liga Portugal,2
Rodrigo Abascal,0.0,0.04,42.86,0.3,0.0,0.0,1.7,1.33,0.0,3.59,0.04,0.81,0.07,0.07,52.0,80.91,4.41,47.39,0.0,0.22,0.0,0.0,1.11,0.19,0.26,0.04,57.41,51.52,0.19,1.11,27,2,2,Liga Portugal,2
Pizzi,0.13,0.06,46.15,0.69,0.0,0.0,0.69,0.13,0.0,0.44,0.0,0.63,0.06,0.06,20.13,86.34,5.88,56.52,0.0,0.06,0.0,0.0,0.38,0.06,0.06,0.0,100.0,47.27,0.38,0.19,16,3,3,Liga Portugal,2
Jerome Opoku,0.0,0.0,60.0,0.13,0.0,0.0,0.96,1.08,0.08,3.42,0.0,0.13,0.04,0.04,32.83,80.46,2.33,38.89,0.0,0.33,0.0,0.0,0.96,0.08,0.25,0.08,58.62,59.48,1.04,1.17,24,2,2,Liga Portugal,2
Vitinho,0.0,0.0,20.0,0.67,0.0,0.0,0.33,0.44,0.0,0.44,0.0,0.22,0.22,0.22,8.22,70.27,3.0,28.57,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,54.55,50.0,0.44,0.22,9,1,3,Liga Portugal,2
Otávio Ataíde da Silva,0.0,0.0,100.0,0.78,0.0,0.0,1.89,0.67,0.22,3.0,0.0,1.11,0.0,0.0,42.89,83.42,2.89,57.63,0.0,0.11,0.0,0.0,1.67,0.0,0.33,0.0,50.0,55.71,0.89,1.11,9,1,2,Liga Portugal,2
Rúben Lameiras,0.05,0.05,44.12,1.74,0.0,0.0,0.79,0.16,0.0,0.21,0.0,0.53,0.11,0.11,18.05,76.97,7.16,50.0,0.0,0.16,0.0,0.0,0.58,0.26,0.21,0.0,8.33,44.63,1.21,0.53,19,2,4,Liga Portugal,2
Nermin Zolotić,0.0,0.0,70.0,0.21,0.0,0.0,1.07,1.28,0.03,2.79,0.03,0.72,0.03,0.0,46.07,83.68,4.62,42.45,0.0,0.28,0.0,0.0,0.86,0.1,0.1,0.03,44.62,56.11,1.17,0.55,29,2,2,Liga Portugal,2
Kanya Fujimoto,0.0,0.06,42.5,0.71,0.0,0.0,1.12,0.56,0.0,0.03,0.0,0.32,0.24,0.09,32.18,82.45,10.79,58.0,0.0,0.03,0.0,0.0,1.03,0.03,0.03,0.0,28.57,50.0,0.94,0.62,34,1,3,Liga Portugal,2
Jhonder Cádiz,0.17,0.33,38.89,1.92,0.13,0.0,0.25,0.13,0.0,0.92,0.0,0.29,0.08,0.13,11.42,67.52,2.5,35.71,0.0,0.13,0.0,0.0,0.63,0.04,0.0,0.04,60.33,55.3,1.46,0.58,24,2,4,Liga Portugal,2
Fran Navarro,0.5,0.76,58.33,2.79,0.03,0.0,0.68,0.09,0.0,0.21,0.0,0.68,0.06,0.09,11.59,74.87,2.74,60.0,0.0,0.18,0.0,0.0,1.18,0.03,0.12,0.0,40.96,41.55,1.32,1.65,34,2,4,Liga Portugal,2
Kévin Zohi,0.08,0.16,57.14,1.04,0.0,0.0,0.72,0.2,0.0,0.32,0.0,0.28,0.08,0.12,10.12,73.12,3.04,71.43,0.0,0.0,0.0,0.0,0.32,0.16,0.04,0.0,33.33,50.0,0.52,0.32,25,2,4,Liga Portugal,2
André Almeida,0.0,0.0,44.44,1.33,0.0,0.0,1.33,1.33,0.0,1.33,0.0,0.33,0.67,0.67,35.0,87.62,9.33,75.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,66.67,43.59,2.33,1.67,3,1,3,Liga Portugal,2
Julien Lomboto,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,Liga Portugal,2
Marco Pereira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.13,0.0,0.0,30.88,70.04,1.88,44.96,2.75,0.13,0.5,0.13,1.0,0.13,0.13,0.0,100.0,75.0,0.25,0.0,8,3,1,Liga Portugal,2
Flávio Ramos,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.44,0.0,4.56,0.0,0.33,0.0,0.0,38.56,85.01,0.89,54.84,0.0,0.0,0.0,0.0,2.0,0.0,0.11,0.0,80.0,68.75,0.44,0.67,9,2,2,Liga Portugal,2
Antony Alves,0.18,0.24,51.52,1.58,0.0,0.0,1.55,0.76,0.03,0.48,0.0,0.85,0.06,0.03,18.91,75.64,5.33,50.0,0.0,0.15,0.0,0.0,0.58,0.09,0.09,0.0,31.43,45.56,0.82,0.97,33,1,3,Liga Portugal,2
Gabriel Veron,0.0,0.12,28.57,0.94,0.0,0.0,0.82,0.12,0.0,0.18,0.0,0.18,0.18,0.12,8.0,75.74,3.35,50.0,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.0,33.33,42.65,0.47,0.88,17,1,4,Liga Portugal,2
Nuno Lima,0.04,0.07,50.0,0.32,0.0,0.0,0.93,1.43,0.04,3.89,0.0,0.39,0.0,0.0,47.68,85.69,2.46,57.89,0.0,0.11,0.0,0.0,1.71,0.14,0.18,0.04,57.53,53.06,0.32,0.89,28,1,2,Liga Portugal,2
Lucas Soares,0.04,0.11,65.85,0.96,0.0,0.0,1.52,0.78,0.04,1.3,0.0,1.0,0.3,0.07,28.93,75.8,4.93,34.29,0.0,0.33,0.0,0.0,0.78,0.11,0.15,0.04,48.72,52.38,0.85,0.78,27,2,3,Liga Portugal,2
Jordan Holsgrove,0.08,0.0,64.29,1.5,0.0,0.0,1.54,1.04,0.0,0.5,0.0,1.33,0.0,0.08,39.38,84.76,8.13,59.57,0.0,0.08,0.0,0.0,1.29,0.08,0.38,0.04,33.33,46.67,0.96,1.63,24,1,3,Liga Portugal,2
Uroš Račić,0.04,0.04,66.67,1.08,0.0,0.0,0.8,0.8,0.0,1.08,0.0,0.44,0.0,0.0,24.52,83.03,5.52,69.14,0.0,0.04,0.0,0.0,0.56,0.0,0.12,0.0,57.5,56.3,1.0,0.68,25,2,3,Liga Portugal,2
Rui Pires,0.0,0.0,83.33,0.16,0.0,0.0,1.9,1.19,0.03,1.94,0.0,0.68,0.03,0.0,37.23,86.31,4.55,64.06,0.0,0.03,0.0,0.0,1.58,0.06,0.32,0.0,45.45,48.51,0.61,1.94,31,2,3,Liga Portugal,2
Ricardo Esgaio,0.04,0.16,46.67,0.48,0.0,0.0,1.6,0.36,0.04,1.0,0.0,0.72,0.16,0.12,26.88,80.65,7.36,37.04,0.0,0.2,0.0,0.0,0.48,0.08,0.24,0.0,66.67,53.49,0.16,0.84,25,2,3,Liga Portugal,2
Kenji Gorré,0.07,0.03,48.48,1.47,0.0,3.33,0.5,0.37,0.0,0.03,0.0,0.33,0.17,0.2,14.67,79.77,5.83,58.33,0.0,0.0,0.0,0.0,0.83,0.07,0.13,0.0,10.0,41.36,0.9,1.0,30,2,3,Liga Portugal,2
Claudemir,0.0,0.0,50.0,0.45,0.0,0.0,1.23,0.82,0.05,1.23,0.0,0.73,0.09,0.05,37.36,86.13,5.36,43.06,0.0,0.09,0.0,0.0,0.64,0.18,0.23,0.0,60.71,50.49,0.23,0.68,22,3,3,Liga Portugal,2
Daniel Silva,0.03,0.0,60.0,0.53,0.03,0.0,1.47,0.8,0.0,0.73,0.0,0.63,0.03,0.0,30.57,86.48,5.83,58.11,0.0,0.17,0.0,0.0,0.7,0.1,0.1,0.0,62.75,55.88,0.67,0.83,30,1,3,Liga Portugal,2
Mohamed Diaby,0.04,0.0,77.14,0.68,0.04,0.0,1.32,0.84,0.04,1.8,0.0,0.48,0.0,0.0,21.84,82.97,2.88,61.82,0.0,0.04,0.0,0.0,0.92,0.04,0.16,0.0,64.52,57.28,0.88,1.36,25,2,3,Liga Portugal,2
Adrián Marín,0.0,0.0,51.22,0.23,0.0,0.0,2.03,1.0,0.0,2.16,0.0,0.61,0.13,0.0,40.58,74.8,9.23,40.24,0.0,0.19,0.0,0.0,1.16,0.0,0.13,0.03,55.26,54.15,0.35,1.13,31,2,2,Liga Portugal,2
Vincent Sasso,0.17,0.08,50.0,0.5,0.17,0.0,1.33,1.13,0.13,3.75,0.0,0.29,0.0,0.0,41.71,88.71,1.46,45.68,0.0,0.04,0.0,0.0,1.38,0.21,0.25,0.0,65.63,62.68,0.54,0.88,24,3,2,Liga Portugal,2
Andreas Samaris,0.0,0.0,52.63,0.63,0.0,0.0,1.42,0.38,0.0,0.92,0.0,0.58,0.04,0.04,33.17,83.92,3.83,66.29,0.0,0.04,0.0,0.0,0.75,0.13,0.25,0.0,82.35,55.56,1.33,1.13,24,3,3,Liga Portugal,2
Murilo Souza,0.18,0.11,41.82,1.79,0.0,0.0,0.64,0.57,0.0,0.43,0.0,0.71,0.07,0.04,26.04,81.48,8.46,67.44,0.0,0.0,0.0,0.0,1.11,0.0,0.04,0.0,22.64,34.01,0.86,0.64,28,2,3,Liga Portugal,2
Jota Silva,0.07,0.1,25.71,1.4,0.0,0.0,1.33,0.3,0.0,0.37,0.0,0.87,0.13,0.07,13.23,65.24,3.17,57.14,0.0,0.0,0.0,0.0,0.4,0.07,0.27,0.0,41.98,45.0,1.73,1.1,30,1,4,Liga Portugal,2
Gaius Makouta,0.06,0.03,53.45,1.09,0.0,0.63,1.16,1.25,0.03,1.31,0.0,0.66,0.09,0.19,39.91,81.44,6.5,63.27,0.0,0.13,0.0,0.0,1.38,0.16,0.28,0.0,61.11,53.16,1.59,1.19,32,2,3,Liga Portugal,2
Róbert Boženík,0.17,0.13,53.33,1.52,0.04,0.0,0.39,0.0,0.0,0.09,0.0,0.3,0.0,0.04,7.39,76.47,1.83,80.0,0.0,0.0,0.0,0.0,0.7,0.09,0.22,0.0,27.66,38.71,0.78,0.87,23,1,4,Liga Portugal,2
Bruno Lourenço,0.14,0.1,52.17,0.97,0.0,0.0,1.14,0.48,0.0,0.24,0.0,0.86,0.17,0.03,22.17,78.69,6.38,51.72,0.0,0.03,0.0,0.0,1.0,0.1,0.31,0.0,37.93,44.26,1.24,1.38,29,2,3,Liga Portugal,2
João Mendes,0.06,0.1,46.77,1.45,0.0,0.0,1.1,0.55,0.03,0.13,0.0,0.94,0.16,0.03,31.77,81.73,9.71,75.47,0.0,0.03,0.0,0.0,0.74,0.19,0.1,0.03,30.77,43.9,1.9,1.26,31,2,3,Liga Portugal,2
Saviour Godwin,0.13,0.23,41.35,2.7,0.0,0.0,0.97,0.43,0.0,0.2,0.0,0.77,0.23,0.03,14.77,70.65,4.9,37.04,0.0,0.13,0.0,0.0,0.9,0.07,0.27,0.0,31.58,39.74,1.4,1.83,30,2,4,Liga Portugal,2
Léo Bolgado,0.09,0.0,0.0,0.18,0.09,0.0,1.09,0.82,0.18,3.27,0.0,0.18,0.0,0.0,17.18,83.6,1.09,54.17,0.0,0.09,0.0,0.0,0.45,0.0,0.27,0.0,62.96,59.62,0.18,0.73,11,2,2,Liga Portugal,2
Paulo Bernardo,0.15,0.08,77.78,1.08,0.0,0.0,2.15,0.46,0.0,0.46,0.0,0.92,0.0,0.15,20.69,81.78,3.69,70.83,0.0,0.08,0.0,0.0,1.23,0.0,0.15,0.08,40.91,56.44,1.0,1.0,13,1,3,Liga Portugal,2
Arthur Gomes,0.07,0.14,56.36,0.79,0.0,0.0,0.79,0.11,0.0,0.32,0.0,0.32,0.14,0.11,15.96,85.91,5.96,64.0,0.0,0.07,0.0,0.0,0.39,0.0,0.04,0.0,35.71,53.96,0.61,0.32,28,2,3,Liga Portugal,2
Kiko Bondoso,0.06,0.24,50.0,1.0,0.0,0.0,1.03,0.35,0.0,0.15,0.0,0.74,0.15,0.09,27.0,75.38,8.68,60.42,0.0,0.24,0.0,0.0,0.71,0.18,0.06,0.0,17.24,47.44,1.59,0.38,34,2,3,Liga Portugal,2
Neto,0.07,0.0,78.95,0.52,0.0,1.23,1.22,1.04,0.0,0.7,0.0,1.37,0.07,0.07,24.44,82.42,5.44,66.67,0.0,0.0,0.0,0.0,0.59,0.04,0.3,0.0,60.0,40.88,0.63,1.52,27,3,3,Liga Portugal,2
Léo Natel,0.0,0.0,80.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.75,69.57,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.25,4,2,3,Liga Portugal,2
Jordi,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,2.33,0.33,0.0,0.0,0.0,26.5,51.57,0.33,22.34,3.83,0.0,0.0,0.0,2.33,0.0,0.17,0.0,83.33,85.71,0.33,0.0,6,2,1,Liga Portugal,2
Pedro Ortiz,0.0,0.0,66.67,0.22,0.0,0.0,2.11,0.67,0.0,1.0,0.0,1.0,0.0,0.0,30.56,87.64,2.44,68.18,0.0,0.11,0.0,0.0,0.33,0.0,0.22,0.0,55.56,48.44,0.33,1.33,9,1,3,Liga Portugal,2
Brayan Riascos,0.19,0.38,50.0,2.19,0.0,0.0,0.75,0.19,0.0,1.0,0.0,0.38,0.13,0.13,11.06,69.49,3.44,66.67,0.0,0.0,0.0,0.0,0.81,0.13,0.31,0.0,52.27,48.89,1.19,1.13,16,2,4,Liga Portugal,2
Joãozinho,0.03,0.0,43.48,0.2,0.0,0.0,1.2,0.53,0.07,1.93,0.0,0.4,0.07,0.13,37.87,81.07,6.53,50.38,0.0,0.23,0.0,0.0,1.07,0.17,0.23,0.03,37.21,50.94,0.63,0.67,30,3,2,Liga Portugal,2
André André,0.05,0.0,65.22,0.35,0.0,0.0,1.4,0.5,0.0,0.55,0.0,0.95,0.1,0.0,35.7,87.68,7.55,55.36,0.0,0.05,0.0,0.0,0.9,0.2,0.3,0.0,33.33,52.55,2.55,1.6,20,3,3,Liga Portugal,2
Mateus Quaresma,0.03,0.0,53.19,0.41,0.0,0.0,2.31,1.41,0.03,2.09,0.0,1.19,0.09,0.03,40.31,77.75,6.53,44.57,0.0,0.31,0.0,0.0,0.84,0.16,0.16,0.03,54.17,52.96,1.47,1.13,32,2,2,Liga Portugal,2
Bruno Almeida,0.05,0.0,44.0,1.41,0.0,0.0,0.82,0.36,0.0,0.41,0.05,0.95,0.23,0.14,15.09,68.98,4.27,56.06,0.0,0.0,0.0,0.0,1.05,0.14,0.09,0.05,13.64,38.03,1.05,0.82,22,2,4,Liga Portugal,2
Benji Michel,0.08,0.0,63.64,0.33,0.0,0.0,0.08,0.08,0.0,0.83,0.0,0.08,0.08,0.08,6.75,69.14,2.17,33.33,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,44.44,47.46,0.33,0.0,12,2,4,Liga Portugal,2
Léo,0.08,0.25,100.0,0.58,0.08,0.0,1.17,2.17,0.0,2.83,0.08,0.25,0.0,0.0,40.25,80.95,2.33,50.0,0.0,0.17,0.0,0.0,2.0,0.08,0.25,0.0,56.76,58.82,0.33,0.75,12,2,2,Liga Portugal,2
Rafael Brito,0.0,0.0,37.5,0.31,0.0,0.0,1.69,0.77,0.0,0.62,0.0,0.77,0.08,0.0,22.54,79.52,3.38,62.5,0.0,0.0,0.0,0.0,0.62,0.08,0.46,0.0,50.0,51.58,1.08,1.38,13,1,3,Liga Portugal,2
Vitor Costa,0.07,0.0,66.67,0.57,0.0,0.0,2.07,1.07,0.11,2.18,0.04,1.11,0.0,0.04,36.5,77.1,7.57,49.3,0.0,0.18,0.0,0.0,1.25,0.21,0.32,0.04,55.17,54.17,1.5,1.68,28,2,2,Liga Portugal,2
Leandro Sanca,0.14,0.0,50.0,1.14,0.07,0.0,0.86,0.29,0.0,0.29,0.0,0.93,0.29,0.0,8.5,72.27,2.43,33.33,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.07,62.5,43.16,0.57,1.0,14,1,4,Liga Portugal,2
Ewerton,0.08,0.08,33.33,0.75,0.0,0.0,1.5,0.25,0.0,0.33,0.0,0.67,0.0,0.08,17.67,79.72,4.08,33.33,0.0,0.0,0.0,0.0,0.67,0.0,0.25,0.0,11.76,40.26,0.67,0.83,12,3,3,Liga Portugal,2
Osama Rashid,0.06,0.0,100.0,0.56,0.0,0.0,0.11,0.22,0.0,0.39,0.0,0.28,0.11,0.0,10.5,83.07,1.83,52.94,0.0,0.0,0.0,0.0,0.22,0.06,0.17,0.0,81.82,53.13,0.28,0.33,18,3,3,Liga Portugal,2
Matchoi Djaló,0.05,0.05,65.0,1.68,0.0,0.0,0.86,0.32,0.0,0.27,0.0,0.41,0.09,0.0,16.86,80.05,4.05,63.41,0.0,0.05,0.0,0.0,1.09,0.14,0.5,0.05,42.31,56.42,3.05,1.36,22,1,3,Liga Portugal,2
Beni Mukendi,0.0,0.0,63.89,0.29,0.0,0.0,2.21,1.07,0.0,0.43,0.0,1.36,0.07,0.07,28.0,86.73,5.79,55.56,0.0,0.14,0.0,0.0,0.57,0.07,0.14,0.07,43.75,50.75,0.5,1.0,14,1,3,Liga Portugal,2
José Marsà,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,58.5,94.87,1.5,42.86,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,100.0,50.0,0.0,0.5,2,1,2,Liga Portugal,2
Dário Essugo,0.0,0.0,33.33,0.5,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.75,0.0,0.0,25.75,87.38,3.5,33.33,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,60.0,46.88,0.25,2.25,4,1,3,Liga Portugal,2
Alemão,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.2,0.0,4.8,0.0,1.0,0.0,0.0,46.4,86.21,2.4,46.43,0.0,0.0,0.0,0.0,1.6,0.2,0.0,0.0,50.0,52.38,0.4,1.0,5,1,2,Liga Portugal,2
Gabriel Batista,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.08,0.0,0.0,30.54,58.44,2.12,44.22,3.19,0.15,0.35,0.04,1.65,0.23,0.08,0.0,85.71,78.57,0.23,0.0,26,2,1,Liga Portugal,2
Rodrigo Conceição,0.0,0.0,47.83,0.06,0.0,0.0,0.94,0.5,0.0,0.56,0.0,0.44,0.13,0.0,15.75,80.16,2.56,50.0,0.0,0.0,0.0,0.0,0.31,0.06,0.0,0.0,42.86,53.57,0.81,0.5,16,1,2,Liga Portugal,2
Giorgi Aburjania,0.0,0.04,63.16,0.48,0.0,0.0,1.41,0.44,0.0,0.3,0.0,0.93,0.07,0.04,35.78,82.92,8.48,52.54,0.0,0.11,0.0,0.0,0.63,0.0,0.22,0.0,58.62,54.24,1.07,0.74,27,2,3,Liga Portugal,2
Felippe Cardoso,0.36,0.36,57.14,1.45,0.09,0.0,0.18,0.18,0.0,0.64,0.0,0.36,0.18,0.0,8.73,76.04,2.73,60.0,0.0,0.0,0.0,0.0,0.73,0.0,0.18,0.09,41.94,40.2,0.91,1.64,11,2,4,Liga Portugal,2
Adriano Firmino,0.03,0.0,67.74,0.29,0.0,0.0,1.61,0.84,0.03,1.65,0.0,0.61,0.06,0.03,31.32,81.46,4.19,50.7,0.0,0.0,0.0,0.0,1.16,0.19,0.26,0.0,32.26,51.76,0.71,0.97,31,1,3,Liga Portugal,2
Zaidu Sanusi,0.0,0.06,38.46,0.33,0.0,0.0,0.83,0.61,0.06,1.0,0.0,0.56,0.11,0.0,26.33,80.38,5.06,31.25,0.0,0.06,0.0,0.0,0.61,0.0,0.17,0.0,65.63,49.45,0.22,0.83,18,2,2,Liga Portugal,2
Helder Morim,0.0,0.0,100.0,0.43,0.0,0.0,0.57,0.14,0.0,0.14,0.0,0.29,0.0,0.0,3.57,64.0,0.71,66.67,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,65.0,1.14,0.71,7,1,3,Liga Portugal,2
Rafael Martins,0.23,0.23,50.0,1.42,0.08,0.0,0.31,0.0,0.0,0.58,0.0,0.15,0.0,0.04,14.27,65.5,2.23,54.55,0.0,0.0,0.0,0.0,0.62,0.0,0.19,0.0,45.68,44.77,1.08,1.15,26,3,4,Liga Portugal,2
James Léa Siliki,0.14,0.0,42.31,0.73,0.05,0.0,0.68,0.41,0.0,0.18,0.0,0.18,0.09,0.0,10.0,68.64,3.05,50.0,0.0,0.0,0.0,0.0,0.59,0.09,0.41,0.0,75.0,47.5,1.14,1.45,22,2,3,Liga Portugal,2
Milutin Osmajić,0.26,0.35,40.63,1.52,0.0,0.0,0.13,0.03,0.0,0.48,0.0,0.13,0.1,0.0,11.55,62.29,2.84,20.0,0.0,0.03,0.0,0.0,0.58,0.19,0.16,0.0,34.59,38.89,1.06,0.81,31,1,4,Liga Portugal,2
Carlinhos,0.0,0.0,45.45,1.44,0.0,0.0,1.33,0.11,0.0,0.56,0.0,0.44,0.11,0.0,44.22,84.42,10.78,61.54,0.0,0.22,0.0,0.0,1.11,0.22,0.22,0.0,33.33,41.33,0.89,1.44,9,2,3,Liga Portugal,2
Juan Delgado,0.0,0.03,55.74,0.45,0.0,0.0,1.87,0.77,0.0,1.48,0.0,1.16,0.23,0.03,35.55,80.13,6.74,48.2,0.0,0.06,0.0,0.0,1.55,0.1,0.39,0.0,46.55,51.98,2.1,2.03,31,2,2,Liga Portugal,2
Guima,0.0,0.0,58.57,0.66,0.0,0.0,1.69,1.07,0.0,1.1,0.0,1.79,0.07,0.0,30.83,84.0,5.52,59.18,0.0,0.17,0.0,0.0,0.69,0.17,0.59,0.07,63.89,48.9,1.48,1.41,29,2,3,Liga Portugal,2
Emmanuel Boateng,0.21,0.32,16.0,1.68,0.04,0.0,0.43,0.14,0.0,0.39,0.0,0.18,0.07,0.0,9.57,72.76,2.96,41.67,0.0,0.04,0.0,0.0,0.46,0.18,0.18,0.0,43.9,43.17,1.68,1.36,28,2,4,Liga Portugal,2
André Bukia,0.14,0.07,48.89,1.36,0.0,0.0,0.79,0.29,0.0,0.07,0.0,0.71,0.0,0.0,19.29,81.11,6.07,50.0,0.0,0.07,0.0,0.0,1.07,0.14,0.14,0.0,0.0,48.53,2.36,0.93,14,2,3,Liga Portugal,2
Zié Ouattara,0.05,0.05,63.16,0.36,0.0,0.0,1.27,0.64,0.05,0.68,0.0,0.32,0.09,0.0,21.0,77.71,4.86,38.89,0.0,0.0,0.0,0.0,0.82,0.05,0.18,0.0,50.0,53.33,0.32,0.45,22,1,3,Liga Portugal,2
Filipe Ferreira,0.0,0.0,50.0,0.0,0.0,0.0,0.86,0.29,0.0,1.86,0.0,0.14,0.14,0.14,22.14,81.29,4.14,41.18,0.0,0.14,0.0,0.0,0.71,0.0,0.43,0.0,57.14,54.55,0.14,0.57,7,3,2,Liga Portugal,2
Juninho Vieira,0.13,0.23,40.91,1.5,0.03,0.0,0.67,0.4,0.03,0.33,0.0,0.47,0.13,0.0,9.87,77.03,3.1,41.67,0.0,0.0,0.0,0.0,0.6,0.1,0.03,0.0,37.78,41.46,1.0,0.73,30,2,4,Liga Portugal,2
