Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Diogo Monteiro,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.0,0.0,0.0,29.67,83.15,2.67,41.18,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,60.0,50.0,0.33,1.33,3,1,2,Suiza Super League,3
Alexandre Jankewitz,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,7.67,65.22,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.33,0.33,3,1,3,Suiza Super League,3
Sebastian Osigwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,27.57,78.76,0.14,41.94,2.43,0.14,0.0,0.0,0.86,0.29,0.0,0.0,100.0,100.0,0.29,0.0,7,2,1,Suiza Super League,3
Mickaël Facchinetti,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.11,0.11,1.0,0.0,0.0,0.11,0.0,8.22,79.73,1.44,60.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,50.0,60.0,0.0,0.22,9,3,3,Suiza Super League,3
Gaetan Karlen,0.0,0.05,37.5,0.68,0.0,0.0,0.21,0.11,0.0,0.05,0.0,0.16,0.16,0.0,6.26,57.98,2.0,50.0,0.0,0.0,0.0,0.0,0.63,0.11,0.21,0.0,41.67,41.3,0.37,0.47,19,2,4,Suiza Super League,3
Heinz Lindner,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.11,0.04,0.0,0.0,31.68,71.14,0.75,48.23,3.04,0.14,0.25,0.07,1.71,0.18,0.04,0.0,90.0,84.62,0.04,0.0,28,3,1,Suiza Super League,3
Hugo Novoa Ramos,0.08,0.0,35.71,0.25,0.0,0.0,0.92,0.08,0.0,0.08,0.0,0.58,0.33,0.08,11.67,72.86,3.83,55.56,0.0,0.0,0.0,0.0,0.58,0.08,0.0,0.0,37.5,43.08,0.75,0.75,12,1,3,Suiza Super League,3
Alexis Antunes,0.07,0.15,70.97,0.96,0.04,0.0,1.19,0.48,0.0,0.15,0.04,0.41,0.04,0.04,15.33,79.71,4.04,60.87,0.0,0.0,0.0,0.0,0.44,0.3,0.15,0.0,33.33,51.7,0.89,1.11,27,1,3,Suiza Super League,3
Ayumu Seko,0.0,0.06,50.0,0.23,0.0,0.0,1.06,1.42,0.03,3.9,0.0,0.55,0.03,0.03,42.48,80.11,4.13,45.06,0.0,0.13,0.0,0.0,1.55,0.06,0.16,0.03,58.44,51.6,0.52,1.16,31,1,2,Suiza Super League,3
Yassin Fortune,0.14,0.14,47.06,1.0,0.0,0.0,0.71,0.43,0.0,0.43,0.0,0.29,0.0,0.0,9.86,72.46,3.43,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.14,0.0,69.23,55.56,1.14,0.43,7,1,4,Suiza Super League,3
Granit Lekaj,0.0,0.04,57.14,0.3,0.0,0.0,0.93,1.56,0.04,5.37,0.04,0.59,0.04,0.0,35.11,79.85,2.41,50.98,0.0,0.19,0.0,0.0,1.59,0.15,0.26,0.0,52.0,47.74,0.22,0.85,27,3,2,Suiza Super League,3
Roman Buess,0.18,0.09,50.0,0.97,0.0,0.0,0.26,0.09,0.0,0.32,0.0,0.38,0.09,0.09,14.24,64.67,3.85,42.11,0.0,0.03,0.0,0.0,0.91,0.15,0.12,0.0,37.4,40.71,1.44,1.21,34,3,4,Suiza Super League,3
Kevin Bua,0.04,0.21,46.43,0.79,0.0,0.0,0.68,0.18,0.0,0.36,0.0,0.54,0.11,0.11,12.96,79.89,4.61,45.83,0.0,0.0,0.0,0.0,0.71,0.14,0.14,0.0,53.33,42.34,0.64,0.96,28,2,3,Suiza Super League,3
Adrian Durrer,0.0,0.0,100.0,0.5,0.0,0.0,1.0,0.5,0.0,1.5,0.0,0.75,0.25,0.25,28.5,80.7,5.0,50.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,50.0,52.17,0.25,0.5,4,1,2,Suiza Super League,3
Mamadou Kaly Sene,0.0,0.2,50.0,0.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.4,0.2,0.2,3.8,84.21,1.0,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,50.0,38.46,0.2,0.8,5,1,4,Suiza Super League,3
Severin Ottiger,0.0,0.25,70.0,1.0,0.0,0.0,1.25,0.75,0.0,1.33,0.0,0.92,0.25,0.08,22.08,67.17,3.67,29.73,0.0,0.0,0.0,0.0,0.92,0.33,0.25,0.0,45.0,45.71,0.08,0.92,12,1,2,Suiza Super League,3
Alessandro Kräuchi,0.0,0.0,100.0,0.2,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.4,0.0,0.0,5.2,69.23,0.8,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,50.0,66.67,0.4,0.0,5,2,2,Suiza Super League,3
Timothy Fayulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.09,0.09,0.0,0.0,29.0,53.29,1.36,34.39,3.0,0.27,0.18,0.0,1.64,0.18,0.18,0.0,66.67,71.43,0.36,0.0,11,1,1,Suiza Super League,3
Albert Vallci,0.0,0.05,45.45,0.64,0.0,0.0,1.5,0.41,0.0,2.0,0.05,0.55,0.05,0.0,30.36,72.75,5.09,47.71,0.0,0.05,0.0,0.0,0.82,0.23,0.36,0.0,65.0,60.26,0.64,0.82,22,2,2,Suiza Super League,3
Remo Arnold,0.0,0.04,91.67,0.32,0.0,0.0,1.32,1.18,0.0,3.07,0.0,0.96,0.0,0.0,24.75,75.9,2.32,43.48,0.0,0.07,0.0,0.0,1.21,0.07,0.29,0.0,65.28,52.0,0.32,1.04,28,2,3,Suiza Super League,3
Bećir Omeragić,0.0,0.0,68.75,0.43,0.0,0.0,1.3,1.0,0.0,2.65,0.0,0.35,0.0,0.0,32.78,80.9,4.7,39.13,0.0,0.09,0.0,0.0,1.3,0.17,0.09,0.04,51.79,59.03,0.65,0.65,23,1,2,Suiza Super League,3
Allan Arigoni,0.04,0.0,58.33,0.46,0.04,0.0,1.27,0.85,0.0,1.62,0.0,0.35,0.0,0.12,34.31,80.38,5.62,41.73,0.0,0.15,0.0,0.0,0.96,0.08,0.38,0.0,45.71,50.59,0.62,0.92,26,2,2,Suiza Super League,3
Andy Diouf,0.0,0.12,53.21,0.97,0.0,0.0,1.03,0.44,0.0,0.21,0.03,0.79,0.12,0.06,36.35,82.93,9.03,63.24,0.0,0.18,0.0,0.0,0.97,0.18,0.12,0.0,42.86,49.53,1.35,0.35,34,1,3,Suiza Super League,3
Donat Rrudhani,0.0,0.12,38.46,1.2,0.0,0.0,0.76,0.12,0.0,0.16,0.0,0.48,0.12,0.12,9.08,75.33,3.32,38.89,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,38.89,45.54,0.6,0.6,25,1,3,Suiza Super League,3
Gora Diouf,0.0,0.17,57.14,0.67,0.0,0.0,1.0,1.17,0.0,2.33,0.0,0.17,0.0,0.0,18.83,66.37,2.33,53.33,0.0,0.0,0.0,0.0,0.67,0.17,0.17,0.17,42.86,50.0,1.0,2.0,6,1,2,Suiza Super League,3
Mirko Salvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,24.0,71.53,0.83,42.25,2.5,0.17,0.17,0.0,1.17,0.33,0.0,0.0,0.0,100.0,0.17,0.0,6,2,1,Suiza Super League,3
Luca Jaquez,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.11,0.0,4.22,0.0,0.33,0.0,0.0,25.0,83.56,2.0,52.63,0.0,0.0,0.0,0.0,1.0,0.44,0.11,0.0,78.95,57.58,0.11,0.78,9,1,2,Suiza Super League,3
Ádám Szalai,0.0,0.0,0.0,1.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,6.4,71.88,1.8,50.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,25.0,26.67,0.0,0.0,5,3,4,Suiza Super League,3
Fabio Daprelà,0.0,0.0,0.0,0.16,0.0,0.0,0.76,0.84,0.04,2.6,0.0,0.36,0.0,0.0,39.76,85.51,1.64,41.22,0.0,0.2,0.0,0.0,1.04,0.08,0.2,0.04,59.46,56.76,0.88,0.84,25,3,2,Suiza Super League,3
Mohamed Dräger,0.1,0.07,35.09,1.23,0.0,0.0,0.97,0.47,0.0,1.03,0.0,0.47,0.07,0.03,23.63,73.2,4.67,55.05,0.0,0.03,0.0,0.0,0.9,0.23,0.13,0.03,35.71,44.27,0.87,0.57,30,2,2,Suiza Super League,3
Eris Abedini,0.0,0.0,33.33,0.3,0.0,0.0,0.78,0.59,0.0,1.37,0.0,0.41,0.0,0.0,22.48,82.87,3.11,54.17,0.0,0.04,0.0,0.0,0.74,0.11,0.15,0.0,52.63,50.0,0.41,0.63,27,2,3,Suiza Super League,3
Benjamin Mbunga-Kimpioka,0.17,0.17,0.0,0.5,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,3.33,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,37.5,37.5,0.33,0.67,6,1,4,Suiza Super League,3
Calixte Ligue,0.11,0.0,75.0,0.33,0.0,0.0,0.22,0.11,0.0,0.11,0.0,0.0,0.0,0.0,3.56,84.38,2.11,100.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,31.25,33.33,0.0,0.56,9,1,4,Suiza Super League,3
Gregory Karlen,0.15,0.15,47.06,0.8,0.0,0.0,1.05,0.2,0.0,0.15,0.0,0.55,0.05,0.0,10.5,62.86,2.8,36.0,0.0,0.0,0.0,0.0,0.45,0.05,0.0,0.0,53.33,50.0,0.45,0.45,20,2,3,Suiza Super League,3
Mohamed Haj Mahmoud,0.05,0.11,66.67,0.68,0.0,0.0,0.79,0.21,0.0,0.37,0.0,0.21,0.05,0.0,13.0,85.02,3.37,76.0,0.0,0.0,0.0,0.0,0.42,0.0,0.21,0.05,45.45,48.24,0.37,1.0,19,1,3,Suiza Super League,3
Filipe de Carvalho Ferreira,0.06,0.0,43.48,0.39,0.0,0.0,0.56,0.17,0.0,0.28,0.0,0.39,0.0,0.0,4.72,67.06,1.33,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,60.0,45.76,0.22,0.11,18,1,3,Suiza Super League,3
Boubacar Fofana,0.14,0.05,48.65,1.27,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.27,0.05,0.05,3.82,66.67,1.23,100.0,0.0,0.0,0.0,0.0,0.36,0.05,0.0,0.0,33.33,42.5,0.5,0.23,22,2,4,Suiza Super League,3
Yannick Schmid,0.0,0.0,0.0,0.42,0.0,0.0,0.67,1.29,0.0,4.38,0.0,0.38,0.04,0.0,45.04,78.72,3.67,38.53,0.0,0.13,0.0,0.0,1.79,0.25,0.13,0.0,58.51,55.41,0.67,0.88,24,2,2,Suiza Super League,3
Théo Magnin,0.0,0.0,60.0,0.13,0.0,0.0,0.38,0.5,0.0,0.63,0.0,0.38,0.13,0.0,12.0,82.29,2.88,70.0,0.0,0.0,0.0,0.0,0.5,0.0,0.13,0.0,50.0,50.0,0.13,0.25,8,1,2,Suiza Super League,3
Wylan Cyprien,0.17,0.06,55.56,1.44,0.0,1.85,0.94,0.5,0.0,0.56,0.06,0.89,0.11,0.0,36.28,77.95,7.33,50.0,0.0,0.0,0.0,0.0,1.94,0.11,0.28,0.06,66.67,48.25,1.0,0.89,18,2,3,Suiza Super League,3
Noha Ndombasi Nlandu,0.0,0.09,56.25,0.64,0.0,0.0,0.27,0.09,0.0,0.0,0.0,0.09,0.0,0.0,7.45,95.12,3.82,66.67,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,64.71,0.82,0.09,11,1,4,Suiza Super League,3
Jean-Kévin Augustin,0.15,0.0,39.53,0.75,0.0,0.0,0.35,0.1,0.0,0.15,0.0,0.3,0.05,0.05,9.1,79.67,2.4,61.54,0.0,0.0,0.0,0.0,0.75,0.05,0.3,0.0,36.36,41.73,1.35,0.8,20,2,4,Suiza Super League,3
Alessio Besio,0.0,0.0,100.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,66.67,77.78,0.0,0.0,4,1,4,Suiza Super League,3
Numa Lavanchy,0.0,0.03,63.64,0.39,0.0,0.0,2.39,1.12,0.03,2.09,0.0,1.3,0.15,0.09,35.42,70.83,6.85,30.34,0.0,0.09,0.0,0.0,1.91,0.15,0.33,0.0,36.73,54.75,1.0,0.85,33,2,2,Suiza Super League,3
Marc Hornschuh,0.05,0.0,0.0,0.11,0.05,0.0,0.63,0.58,0.0,1.05,0.0,0.37,0.0,0.0,14.37,78.39,1.84,62.5,0.0,0.05,0.0,0.0,0.68,0.05,0.05,0.0,64.44,55.17,0.37,0.63,19,3,2,Suiza Super League,3
Boris Babić,0.08,0.08,50.0,0.69,0.0,0.0,0.15,0.0,0.0,0.08,0.0,0.04,0.08,0.04,5.54,72.92,1.88,37.5,0.0,0.0,0.0,0.0,0.27,0.04,0.12,0.0,25.0,35.48,0.54,0.54,26,2,4,Suiza Super League,3
Nishan Burkart,0.13,0.08,37.5,0.67,0.04,0.0,1.13,0.75,0.0,1.04,0.0,0.63,0.08,0.04,11.17,60.82,2.5,28.95,0.0,0.0,0.0,0.0,1.08,0.04,0.13,0.0,39.13,47.78,1.21,0.67,24,1,3,Suiza Super League,3
Luca Zuffi,0.05,0.0,20.0,0.1,0.0,0.0,0.8,0.3,0.0,0.3,0.0,0.15,0.0,0.05,13.95,83.51,3.15,66.67,0.0,0.0,0.0,0.0,0.85,0.15,0.05,0.0,61.11,55.38,0.35,0.3,20,3,3,Suiza Super League,3
Selmin Hodza,0.0,0.0,66.67,0.67,0.0,0.0,1.0,0.33,0.0,1.33,0.0,0.33,0.0,0.0,10.83,78.46,2.83,40.0,0.0,0.0,0.0,0.0,1.33,0.33,0.17,0.0,0.0,63.16,0.33,0.17,6,1,2,Suiza Super League,3
Joel Monteiro,0.04,0.29,46.34,0.89,0.0,0.0,0.43,0.07,0.0,0.18,0.0,0.14,0.0,0.07,7.07,71.21,2.43,75.0,0.0,0.04,0.0,0.0,0.32,0.04,0.04,0.0,37.5,35.67,0.14,0.93,28,1,4,Suiza Super League,3
Hekuran Kryeziu,0.0,0.0,33.33,0.09,0.0,0.0,1.04,0.7,0.0,0.87,0.0,0.3,0.04,0.09,13.43,76.7,2.0,45.65,0.0,0.04,0.0,0.0,1.0,0.04,0.13,0.0,45.45,54.32,0.61,0.83,23,2,3,Suiza Super League,3
Boris Cespedes,0.0,0.0,83.33,0.5,0.0,0.0,0.81,0.94,0.0,1.13,0.0,0.31,0.0,0.0,20.31,82.77,2.56,50.0,0.0,0.0,0.0,0.0,0.63,0.06,0.19,0.06,58.33,48.61,0.19,0.88,16,2,3,Suiza Super League,3
Anton Kade,0.0,0.0,37.5,0.83,0.0,0.0,1.44,0.89,0.0,0.72,0.0,1.28,0.06,0.11,11.78,73.11,2.56,16.67,0.0,0.0,0.0,0.0,0.44,0.17,0.0,0.0,26.67,43.75,0.72,0.72,18,1,3,Suiza Super League,3
Ricardo Azevedo Alves,0.0,0.0,46.15,1.0,0.0,0.0,0.85,0.46,0.0,0.15,0.0,0.23,0.15,0.15,14.69,69.11,5.69,50.0,0.0,0.0,0.0,0.0,0.46,0.08,0.15,0.0,25.0,31.94,0.15,0.54,13,1,3,Suiza Super League,3
Souleymane Diaby,0.0,0.0,61.29,0.3,0.0,0.0,1.77,1.43,0.0,2.1,0.07,0.8,0.1,0.03,24.73,71.02,4.83,32.09,0.0,0.17,0.0,0.0,1.0,0.1,0.17,0.03,40.48,51.26,0.43,0.8,30,1,2,Suiza Super League,3
Sayfallah Ltaief,0.05,0.05,50.0,0.95,0.05,0.0,1.52,0.19,0.0,0.43,0.0,1.33,0.0,0.0,10.48,78.64,4.52,50.0,0.0,0.0,0.0,0.0,0.62,0.14,0.19,0.0,25.0,48.66,1.0,0.67,21,1,3,Suiza Super League,3
Mihailo Stevanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,3,Suiza Super League,3
Ilyes Chaibi,0.0,0.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2,2,4,Suiza Super League,3
Andrea Padula,0.0,0.0,66.67,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,82.5,5.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2,2,2,Suiza Super League,3
Samuele Campo,0.0,0.0,0.0,0.22,0.0,0.0,0.67,0.0,0.0,0.22,0.0,0.22,0.22,0.0,7.22,75.38,2.0,33.33,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,50.0,44.44,0.11,0.22,9,2,3,Suiza Super League,3
Amir Abrashi,0.0,0.0,46.15,0.3,0.0,0.0,1.22,0.81,0.04,0.81,0.0,0.7,0.0,0.0,24.67,82.13,4.3,52.94,0.0,0.04,0.0,0.0,1.19,0.0,0.3,0.0,54.55,52.81,1.41,1.3,27,3,3,Suiza Super League,3
Kevin Halabaku,0.0,0.05,55.56,0.35,0.0,0.0,0.45,0.15,0.0,0.15,0.0,0.1,0.05,0.05,6.3,70.63,1.85,25.0,0.0,0.0,0.0,0.0,0.45,0.05,0.05,0.0,44.44,53.62,0.45,0.5,20,1,4,Suiza Super League,3
Neftali Manzambi,0.0,0.05,0.0,0.84,0.0,0.0,0.16,0.16,0.0,0.26,0.0,0.11,0.11,0.11,5.84,63.06,0.84,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.05,0.0,52.78,44.87,0.68,0.68,19,2,4,Suiza Super League,3
Donis Avdijaj,0.0,0.0,57.14,0.29,0.0,0.0,2.14,0.0,0.0,0.29,0.0,0.57,0.0,0.0,14.57,74.51,5.71,16.67,0.0,0.0,0.0,0.0,1.43,0.0,0.29,0.0,13.33,43.86,0.57,0.71,7,2,3,Suiza Super League,3
Michael Gonçalves,0.0,0.0,57.14,0.12,0.0,0.0,1.31,1.31,0.08,1.73,0.0,0.73,0.08,0.04,22.5,65.3,4.0,35.88,0.0,0.15,0.0,0.0,1.27,0.08,0.27,0.0,22.58,43.88,0.62,1.15,26,2,2,Suiza Super League,3
Lei Li,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.33,0.0,3.33,0.0,0.33,0.17,0.0,22.83,75.91,3.5,43.33,0.0,0.0,0.0,0.0,1.5,0.17,0.17,0.0,40.0,50.0,0.67,0.83,6,3,2,Suiza Super League,3
Thibault Klidje,0.0,0.21,50.0,0.93,0.0,0.0,0.57,0.21,0.0,0.21,0.0,0.14,0.0,0.0,5.86,67.07,1.43,42.86,0.0,0.0,0.0,0.0,0.57,0.07,0.07,0.0,41.67,46.0,0.29,0.29,14,1,4,Suiza Super League,3
Baltazar Costa,0.0,0.04,52.0,0.38,0.0,0.0,1.42,1.42,0.04,1.92,0.0,1.08,0.12,0.04,38.0,74.29,8.46,47.65,0.0,0.08,0.0,0.0,1.5,0.12,0.35,0.04,43.94,43.87,0.54,1.15,26,1,2,Suiza Super League,3
Tobias Schättin,0.0,0.04,50.0,0.19,0.0,0.0,1.19,0.69,0.0,2.08,0.0,0.35,0.0,0.0,22.65,74.7,4.31,34.62,0.0,0.04,0.0,0.0,1.42,0.15,0.08,0.0,46.15,50.99,0.65,0.81,26,2,2,Suiza Super League,3
Kevin Fickentscher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.33,52.24,2.0,40.74,2.33,0.0,0.33,0.0,1.67,0.0,0.0,0.0,100.0,100.0,0.0,0.0,3,3,1,Suiza Super League,3
Samuel Ballet,0.05,0.0,58.33,0.65,0.0,0.0,0.75,0.9,0.0,0.45,0.0,1.15,0.0,0.0,10.1,65.84,2.1,48.0,0.0,0.0,0.0,0.0,0.6,0.05,0.25,0.0,8.33,39.25,0.75,1.35,20,1,3,Suiza Super League,3
Thibault Corbaz,0.0,0.0,27.27,0.26,0.0,0.0,0.96,0.85,0.0,0.48,0.0,0.48,0.0,0.07,13.67,73.17,3.07,52.38,0.0,0.0,0.0,0.0,1.19,0.11,0.19,0.0,36.36,43.59,0.52,0.74,27,2,3,Suiza Super League,3
Willem Geubbels,0.12,0.12,50.0,0.76,0.0,0.0,0.06,0.0,0.06,0.18,0.0,0.24,0.06,0.0,6.59,66.96,2.41,50.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.0,55.0,38.0,0.06,0.53,17,1,4,Suiza Super League,3
Miguel Changa Chaiwa,0.0,0.0,20.0,0.33,0.0,0.0,0.83,0.83,0.0,1.0,0.0,1.0,0.0,0.0,12.67,69.74,3.67,28.57,0.0,0.0,0.0,0.0,0.5,0.0,0.17,0.0,12.5,27.27,0.33,0.67,6,1,2,Suiza Super League,3
Randy Schneider,0.0,0.0,69.23,0.57,0.0,0.0,0.5,0.07,0.0,0.07,0.0,0.5,0.07,0.0,10.86,75.0,3.71,50.0,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,25.0,38.71,0.5,1.0,14,1,3,Suiza Super League,3
Lars Villiger,0.09,0.27,36.36,0.91,0.0,0.0,0.18,0.0,0.0,0.45,0.0,0.36,0.0,0.09,8.18,66.67,2.64,100.0,0.0,0.0,0.0,0.0,0.64,0.18,0.27,0.0,44.44,40.51,0.91,0.82,11,1,4,Suiza Super League,3
Alexandre Dias Patricio,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,80.0,0.67,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,Suiza Super League,3
Sang-bin Jeong,0.0,0.0,75.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,74.07,0.71,50.0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,28.57,33.33,0.14,0.0,7,1,3,Suiza Super League,3
Stephan Seiler,0.08,0.0,61.54,0.15,0.0,0.0,1.0,0.46,0.0,0.23,0.0,0.62,0.08,0.08,15.08,78.06,4.0,46.67,0.0,0.0,0.0,0.0,0.62,0.0,0.31,0.0,33.33,47.76,0.69,0.62,13,1,3,Suiza Super League,3
Dimitri Oberlin,0.0,0.0,66.67,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,4.0,68.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,20.0,40.0,0.5,1.0,4,2,4,Suiza Super League,3
Florian Kamberi,0.08,0.08,50.0,0.69,0.0,0.0,0.15,0.0,0.0,0.31,0.0,0.08,0.0,0.0,8.38,74.31,2.31,33.33,0.0,0.0,0.0,0.0,0.92,0.08,0.15,0.0,44.44,34.43,0.38,0.85,13,2,4,Suiza Super League,3
Wilfried Gnonto,0.0,0.17,26.67,1.83,0.0,0.0,0.33,0.5,0.0,0.17,0.0,0.33,0.0,0.0,16.33,75.51,4.83,40.0,0.0,0.0,0.0,0.0,2.17,0.0,0.33,0.0,37.5,40.0,2.5,1.67,6,1,4,Suiza Super League,3
Dennis Iapichino,0.0,0.0,75.0,0.07,0.0,0.0,1.47,0.33,0.07,0.93,0.0,0.47,0.0,0.07,22.0,73.94,3.6,47.44,0.0,0.0,0.0,0.0,1.53,0.13,0.07,0.0,45.45,55.56,0.47,0.87,15,3,2,Suiza Super League,3
Bledian Krasniqi,0.03,0.03,57.69,0.69,0.0,0.0,0.56,0.22,0.0,0.13,0.0,0.38,0.03,0.03,18.97,82.87,5.91,54.29,0.0,0.0,0.0,0.0,0.88,0.09,0.03,0.03,38.46,48.65,1.16,0.63,32,1,3,Suiza Super League,3
Fabian Rohner,0.04,0.11,50.0,0.89,0.0,0.0,0.22,0.15,0.0,0.22,0.0,0.15,0.0,0.0,5.89,68.55,1.96,45.45,0.0,0.0,0.0,0.0,0.52,0.07,0.11,0.04,21.88,31.07,0.26,0.56,27,2,3,Suiza Super League,3
Aaron Akale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Suiza Super League,3
Noah Rupp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.43,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,3,Suiza Super League,3
Baba Souare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,Suiza Super League,3
Leon Dajaku,0.0,0.25,56.52,1.33,0.0,0.0,0.5,0.17,0.08,0.0,0.0,0.33,0.08,0.0,14.0,70.24,4.67,40.0,0.0,0.0,0.0,0.0,1.08,0.08,0.08,0.17,40.0,46.15,0.67,0.58,12,1,4,Suiza Super League,3
Mamady Diambou,0.0,0.0,100.0,0.33,0.0,0.0,0.92,0.25,0.0,0.25,0.08,0.5,0.08,0.0,8.75,78.1,2.08,66.67,0.0,0.0,0.0,0.0,0.42,0.08,0.08,0.0,9.09,36.36,0.25,0.33,12,1,3,Suiza Super League,3
Nadjack,0.0,0.0,25.0,0.14,0.0,0.0,0.57,0.71,0.0,1.71,0.0,0.57,0.0,0.0,14.57,71.57,2.43,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.0,41.67,35.9,0.57,1.14,7,2,2,Suiza Super League,3
Akaki Gogia,0.0,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,12.0,70.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,0.0,2.0,2,3,3,Suiza Super League,3
Dion Kacuri,0.08,0.0,28.57,0.23,0.0,0.0,0.0,0.31,0.0,0.08,0.0,0.46,0.0,0.0,8.15,76.42,2.15,70.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,77.78,44.12,0.46,0.08,13,1,3,Suiza Super League,3
Patrick Sutter,0.0,0.04,34.29,0.58,0.0,0.0,1.75,1.21,0.04,0.88,0.0,1.42,0.0,0.08,25.88,70.05,6.21,26.76,0.0,0.08,0.0,0.0,1.08,0.13,0.08,0.0,25.0,43.84,1.08,0.88,24,1,2,Suiza Super League,3
