Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Andrei Chindriş,0.0,0.05,66.67,0.41,0.0,0.0,2.05,1.27,0.14,3.36,0.0,0.64,0.09,0.0,39.45,75.23,3.05,45.92,0.0,0.14,0.0,0.0,0.82,0.23,0.32,0.0,66.33,60.78,0.55,1.5,22,1,2,Rumania Superliga,3
Hervin Ongenda,0.0,0.0,100.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,18.5,67.57,6.0,44.44,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,100.0,57.14,0.25,0.5,4,2,4,Rumania Superliga,3
Răzvan Began,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.25,0.0,0.0,34.25,72.99,1.5,44.62,3.75,0.0,0.25,0.0,0.75,0.75,0.25,0.0,100.0,50.0,0.0,0.0,4,2,1,Rumania Superliga,3
Ștefan Vlădoiu,0.0,0.07,37.84,0.17,0.0,0.0,1.6,1.53,0.03,1.23,0.0,0.4,0.07,0.07,22.97,73.88,4.53,28.33,0.0,0.07,0.0,0.0,0.7,0.1,0.07,0.0,56.67,58.72,1.07,0.7,30,1,2,Rumania Superliga,3
Eduard Florescu,0.14,0.0,56.0,1.33,0.05,0.0,1.19,0.33,0.0,0.48,0.0,0.67,0.1,0.0,22.38,75.53,6.29,53.49,0.0,0.0,0.0,0.0,0.33,0.1,0.1,0.0,28.0,42.96,0.57,1.14,21,2,3,Rumania Superliga,3
Cephas Malele,0.22,0.22,50.0,1.44,0.06,0.0,0.5,0.06,0.0,0.56,0.0,0.17,0.06,0.11,14.72,60.0,5.0,71.43,0.0,0.0,0.0,0.0,0.61,0.0,0.22,0.0,44.63,43.56,0.94,1.22,18,2,4,Rumania Superliga,3
Răzvan Onea,0.03,0.0,35.9,1.06,0.0,0.0,1.82,0.61,0.0,1.94,0.03,0.76,0.18,0.09,31.91,73.5,7.48,37.59,0.0,0.24,0.0,0.0,1.12,0.12,0.18,0.0,50.85,52.67,1.03,0.82,33,2,2,Rumania Superliga,3
Andreas Leitner,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.45,0.0,0.09,0.0,0.0,29.09,61.25,0.91,35.08,3.18,0.27,0.36,0.09,1.64,0.27,0.09,0.0,66.67,62.5,0.09,0.0,11,2,1,Rumania Superliga,3
Marius Constantin,0.0,0.0,61.54,0.13,0.0,0.0,1.65,1.04,0.0,4.04,0.04,0.78,0.04,0.04,32.43,73.59,2.48,37.65,0.0,0.26,0.0,0.0,0.91,0.09,0.04,0.0,59.18,60.49,1.0,0.87,23,3,2,Rumania Superliga,3
Jefferson Junior,0.0,0.17,63.64,1.17,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.67,0.0,0.0,40.33,85.95,9.33,80.95,0.0,0.0,0.0,0.0,0.67,0.17,0.33,0.0,42.86,53.33,1.67,1.83,6,2,3,Rumania Superliga,3
Grigore Ioan Turda,0.05,0.0,62.5,0.1,0.05,0.0,0.7,1.25,0.05,3.5,0.0,0.45,0.0,0.0,38.3,80.42,1.5,39.29,0.0,0.2,0.0,0.0,1.05,0.1,0.1,0.05,63.16,57.35,0.6,0.85,20,2,2,Rumania Superliga,3
Cătălin Golofca,0.11,0.0,56.25,0.78,0.06,0.0,0.44,0.17,0.0,0.22,0.0,0.28,0.06,0.0,7.94,64.34,2.39,28.57,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,33.33,51.72,0.61,0.22,18,3,4,Rumania Superliga,3
Juan Pablo Passaglia,0.0,0.0,87.5,0.94,0.0,0.0,1.75,0.75,0.06,0.81,0.0,0.5,0.0,0.0,29.81,80.29,6.13,47.83,0.0,0.06,0.0,0.0,0.81,0.0,0.13,0.0,45.45,53.33,0.19,0.5,16,3,3,Rumania Superliga,3
Márk Tamás,0.06,0.0,50.0,0.28,0.06,0.0,1.11,0.5,0.11,3.11,0.06,0.22,0.0,0.06,48.5,85.22,2.78,53.85,0.0,0.17,0.0,0.0,0.94,0.17,0.17,0.06,50.0,52.25,0.33,0.94,18,2,2,Rumania Superliga,3
Iustin Popescu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.06,0.0,0.0,22.59,51.82,1.71,32.97,2.88,0.18,0.0,0.0,1.41,0.12,0.0,0.0,100.0,87.5,0.18,0.0,17,2,1,Rumania Superliga,3
Silviu Balaure,0.1,0.03,37.5,1.18,0.05,0.0,0.9,0.44,0.0,0.28,0.0,0.54,0.1,0.1,20.9,73.87,5.44,32.79,0.0,0.03,0.0,0.0,0.51,0.08,0.08,0.0,20.0,41.59,0.79,0.54,39,2,3,Rumania Superliga,3
Pavol Šafranko,0.17,0.23,45.71,1.33,0.03,0.0,0.6,0.37,0.0,0.67,0.0,0.5,0.07,0.1,16.07,61.62,5.1,33.33,0.0,0.03,0.0,0.0,0.63,0.13,0.0,0.0,40.57,39.81,0.67,1.03,30,2,4,Rumania Superliga,3
Antonio Jakoliš,0.03,0.0,54.29,0.25,0.0,1.04,1.0,0.28,0.0,0.41,0.03,0.69,0.25,0.06,19.94,70.85,4.88,46.94,0.0,0.06,0.0,0.0,0.88,0.06,0.13,0.0,29.41,53.64,0.78,0.5,32,3,2,Rumania Superliga,3
Alexandru Ioniță,0.06,0.15,48.78,1.47,0.0,0.0,1.21,0.41,0.0,0.29,0.0,0.62,0.15,0.29,18.91,69.05,6.82,46.67,0.0,0.03,0.0,0.0,0.53,0.06,0.15,0.03,31.91,43.0,0.88,0.76,34,2,3,Rumania Superliga,3
Florentin Matei,0.0,0.0,53.85,0.42,0.0,0.0,0.67,0.25,0.0,0.0,0.0,0.17,0.17,0.0,17.25,86.47,4.42,87.5,0.0,0.0,0.0,0.0,0.42,0.0,0.08,0.0,30.0,38.89,0.25,0.83,12,2,3,Rumania Superliga,3
Virgiliu Postolachi,0.27,0.16,41.67,1.68,0.05,0.0,0.3,0.08,0.0,0.38,0.03,0.3,0.05,0.08,20.27,63.87,5.11,62.5,0.0,0.03,0.0,0.0,0.78,0.22,0.08,0.0,51.69,47.0,0.95,0.92,37,1,4,Rumania Superliga,3
Ștefan Pănoiu,0.11,0.0,72.73,0.76,0.03,0.0,0.57,0.22,0.0,0.24,0.0,0.54,0.14,0.03,16.16,76.92,4.3,46.88,0.0,0.05,0.0,0.0,0.41,0.03,0.0,0.0,46.88,43.79,0.19,0.32,37,1,3,Rumania Superliga,3
Ante Roguljić,0.04,0.04,40.0,1.3,0.0,0.0,0.33,0.07,0.0,0.11,0.04,0.19,0.22,0.15,11.04,75.84,3.81,60.87,0.0,0.0,0.0,0.0,0.41,0.04,0.07,0.0,28.57,37.14,0.44,0.74,27,2,3,Rumania Superliga,3
Radoslav Dimitrov,0.0,0.0,50.0,0.37,0.0,0.0,1.74,0.67,0.04,1.37,0.0,0.81,0.0,0.04,39.3,77.29,8.93,49.03,0.0,0.22,0.0,0.0,0.74,0.15,0.07,0.0,29.41,50.0,0.41,0.44,27,3,2,Rumania Superliga,3
Stefan Aškovski,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,3,3,Rumania Superliga,3
Ivan Mamut,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,85.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.5,2,2,4,Rumania Superliga,3
Alexandru Mățan,0.0,0.0,75.0,0.17,0.0,0.0,1.0,0.17,0.0,0.17,0.0,0.17,0.0,0.0,11.83,85.92,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97,1.33,0.17,6,1,4,Rumania Superliga,3
Erjon Hoxhallari,0.04,0.0,63.64,0.58,0.04,0.0,1.42,1.65,0.12,3.23,0.0,0.62,0.0,0.0,35.08,74.67,2.92,38.61,0.0,0.15,0.0,0.0,0.96,0.12,0.23,0.0,60.5,56.57,1.5,1.58,26,2,2,Rumania Superliga,3
Blerim Krasniqi,0.09,0.04,47.83,1.3,0.0,0.0,0.39,0.17,0.0,0.17,0.0,0.35,0.13,0.04,11.65,70.9,3.3,40.0,0.0,0.04,0.0,0.0,0.74,0.13,0.09,0.0,37.63,40.65,0.96,0.35,23,2,4,Rumania Superliga,3
Amine Benchaib,0.2,0.07,45.83,0.8,0.0,0.0,1.0,0.13,0.0,0.27,0.0,0.53,0.2,0.07,17.27,72.59,4.2,50.0,0.0,0.0,0.0,0.0,0.67,0.13,0.13,0.0,19.44,39.86,1.47,0.73,15,2,3,Rumania Superliga,3
Claudiu Petrila,0.08,0.18,44.44,1.24,0.0,0.53,0.5,0.24,0.0,0.13,0.0,0.32,0.11,0.11,19.55,75.5,6.42,29.17,0.0,0.03,0.0,0.0,0.58,0.11,0.13,0.0,42.86,48.79,1.13,0.42,38,1,3,Rumania Superliga,3
Stefan Purtić,0.08,0.0,75.0,0.46,0.0,0.0,1.46,1.0,0.0,0.54,0.0,0.62,0.0,0.0,16.77,75.69,2.23,37.5,0.0,0.08,0.0,0.0,0.85,0.08,0.46,0.0,35.0,46.34,0.69,1.62,13,2,3,Rumania Superliga,3
Ioan Filip,0.08,0.11,38.78,0.7,0.0,0.0,1.41,0.76,0.0,0.86,0.0,0.46,0.08,0.05,28.14,79.06,6.86,56.94,0.0,0.11,0.0,0.0,0.68,0.05,0.08,0.0,44.87,45.36,0.7,0.65,37,3,3,Rumania Superliga,3
Mario Bratu,0.05,0.0,52.94,0.81,0.0,0.0,0.33,0.05,0.0,0.14,0.0,0.19,0.05,0.0,9.76,77.56,3.0,38.46,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,43.64,0.38,0.38,21,1,3,Rumania Superliga,3
Simone Scuffet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.79,0.0,0.03,0.0,0.0,27.0,51.42,2.44,42.52,2.35,0.26,0.18,0.03,0.91,0.18,0.06,0.0,100.0,83.33,0.06,0.03,34,2,1,Rumania Superliga,3
Adrian Mazilu,0.32,0.11,39.51,1.95,0.0,0.0,0.21,0.05,0.0,0.21,0.0,0.53,0.0,0.05,16.0,74.01,6.26,55.56,0.0,0.0,0.0,0.0,0.63,0.11,0.05,0.0,22.22,35.37,0.95,0.89,19,1,4,Rumania Superliga,3
Paul Arnold Garita,0.33,0.33,48.82,2.14,0.0,0.0,0.33,0.11,0.03,0.25,0.0,0.11,0.06,0.03,13.72,64.17,3.03,69.57,0.0,0.08,0.0,0.0,1.11,0.08,0.11,0.03,42.86,42.69,1.44,1.5,36,2,4,Rumania Superliga,3
Ion Gheorghe,0.07,0.1,46.15,1.13,0.0,0.0,1.13,0.23,0.0,0.33,0.0,0.63,0.17,0.1,18.63,77.46,4.47,58.18,0.0,0.07,0.0,0.0,0.4,0.17,0.1,0.0,34.78,50.0,0.53,0.5,30,1,3,Rumania Superliga,3
Marquinhos Pedroso,0.0,0.0,56.25,0.33,0.0,0.0,1.5,1.5,0.0,1.83,0.0,0.33,0.08,0.0,33.58,73.45,5.33,31.25,0.0,0.08,0.0,0.0,1.42,0.25,0.25,0.0,74.0,66.39,1.33,1.0,12,2,2,Rumania Superliga,3
Marius Antoche,0.0,0.0,75.0,0.21,0.0,0.0,1.21,1.26,0.0,3.74,0.05,0.58,0.0,0.0,41.26,80.23,2.37,36.51,0.0,0.42,0.0,0.0,0.63,0.05,0.11,0.0,32.79,45.97,0.58,0.58,19,3,2,Rumania Superliga,3
David Meza Colli,0.0,0.0,75.0,0.5,0.0,0.0,0.85,1.09,0.0,0.91,0.0,0.5,0.03,0.0,47.29,84.2,6.12,53.91,0.0,0.18,0.0,0.0,0.82,0.12,0.09,0.0,44.12,50.58,0.56,0.44,34,3,3,Rumania Superliga,3
Francois Marquet,0.0,0.07,0.0,0.64,0.0,0.0,0.29,0.21,0.0,0.21,0.0,0.21,0.0,0.07,16.43,82.61,3.93,35.71,0.0,0.0,0.0,0.0,0.14,0.07,0.07,0.0,60.0,59.26,0.64,0.57,14,2,3,Rumania Superliga,3
Dragoş Balauru,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.33,0.11,0.0,0.0,0.0,28.33,59.61,1.89,32.45,2.33,0.11,0.11,0.0,0.78,0.11,0.0,0.0,0.0,50.0,0.0,0.0,9,3,1,Rumania Superliga,3
Gabriel Iancu,0.13,0.13,44.44,1.17,0.0,1.39,0.5,0.21,0.0,0.21,0.0,0.38,0.08,0.08,18.92,70.26,5.0,45.83,0.0,0.0,0.0,0.0,0.25,0.0,0.13,0.04,38.55,35.94,0.54,1.04,24,2,4,Rumania Superliga,3
Daniel Florea,0.16,0.19,56.0,1.16,0.09,0.0,0.28,0.06,0.0,0.09,0.0,0.31,0.03,0.06,12.44,77.14,3.34,59.26,0.0,0.06,0.0,0.0,0.22,0.16,0.13,0.0,35.85,41.51,0.78,0.5,32,3,4,Rumania Superliga,3
Andreas Calcan,0.09,0.06,47.37,1.06,0.0,0.0,1.31,0.51,0.03,0.23,0.0,0.57,0.11,0.11,14.91,74.71,4.09,47.37,0.0,0.03,0.0,0.0,0.77,0.06,0.17,0.0,20.0,43.09,1.34,1.31,35,2,4,Rumania Superliga,3
Alexandru Crețu,0.21,0.24,55.95,1.74,0.06,0.0,1.12,0.26,0.06,0.85,0.0,0.53,0.12,0.09,27.09,78.61,5.79,49.33,0.0,0.09,0.0,0.0,0.76,0.18,0.15,0.06,56.94,48.66,0.56,1.18,34,3,3,Rumania Superliga,3
Robert Popa,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.57,0.0,0.0,0.0,0.0,29.95,67.73,1.24,39.33,2.38,0.14,0.14,0.0,0.95,0.19,0.05,0.0,100.0,100.0,0.05,0.0,21,1,1,Rumania Superliga,3
Modestas Vorobjovas,0.0,0.0,66.67,0.18,0.0,0.0,1.52,1.06,0.0,0.58,0.0,0.61,0.06,0.06,27.58,80.11,4.73,46.91,0.0,0.06,0.0,0.0,0.97,0.03,0.12,0.0,40.0,50.59,0.42,0.85,33,2,3,Rumania Superliga,3
Alexandru Mateiu,0.0,0.0,72.22,0.76,0.0,0.0,1.73,0.67,0.0,0.42,0.0,1.09,0.0,0.0,37.36,86.05,6.58,60.0,0.0,0.09,0.0,0.0,0.61,0.12,0.09,0.03,38.24,51.8,0.58,0.85,33,3,3,Rumania Superliga,3
David Kiki,0.03,0.0,49.15,0.53,0.0,0.0,1.92,0.97,0.03,1.47,0.0,0.82,0.08,0.0,31.16,75.59,5.84,40.86,0.0,0.18,0.0,0.0,0.76,0.11,0.18,0.0,65.96,57.07,1.21,0.79,38,2,2,Rumania Superliga,3
Mihai Roman II,0.16,0.22,39.62,1.78,0.03,0.0,0.63,0.13,0.0,0.59,0.0,0.22,0.09,0.09,16.34,66.16,3.84,63.16,0.0,0.03,0.0,0.0,0.69,0.13,0.16,0.0,40.76,40.27,0.97,1.09,32,3,4,Rumania Superliga,3
Sekou Camara,0.15,0.06,40.91,0.97,0.0,0.0,0.3,0.09,0.0,0.42,0.0,0.03,0.03,0.0,10.45,68.7,2.94,40.0,0.0,0.0,0.0,0.0,0.55,0.06,0.06,0.0,37.8,39.92,0.64,0.7,33,2,4,Rumania Superliga,3
Daniel Celea,0.06,0.06,33.33,0.94,0.03,0.0,1.59,1.29,0.06,4.74,0.06,0.47,0.0,0.0,38.68,74.83,2.32,40.89,0.0,0.15,0.0,0.0,1.26,0.15,0.24,0.0,58.38,58.39,0.56,1.03,34,2,2,Rumania Superliga,3
Takayuki Seto,0.0,0.03,47.37,0.57,0.0,0.0,1.54,0.94,0.0,0.77,0.0,0.6,0.0,0.0,31.23,83.81,5.8,60.66,0.0,0.14,0.0,0.0,0.89,0.14,0.14,0.0,56.6,58.9,1.03,0.69,35,3,3,Rumania Superliga,3
Matheus Mascarenhas,0.0,0.0,55.0,0.33,0.0,0.0,1.33,0.6,0.0,1.07,0.0,0.6,0.0,0.0,32.8,76.02,5.0,40.58,0.0,0.27,0.0,0.0,0.53,0.0,0.07,0.0,44.83,52.83,0.8,0.87,15,2,2,Rumania Superliga,3
Mimito Biai,0.0,0.0,78.57,0.36,0.0,0.0,1.27,0.82,0.0,0.27,0.09,1.09,0.18,0.0,39.18,81.67,6.0,64.71,0.0,0.18,0.0,0.0,1.0,0.09,0.0,0.0,50.0,55.79,0.82,0.45,11,2,3,Rumania Superliga,3
Erico da Silva,0.0,0.0,0.0,0.69,0.0,0.0,0.77,1.92,0.0,3.54,0.0,0.38,0.0,0.0,37.15,65.63,2.31,29.79,0.0,0.08,0.0,0.0,0.85,0.15,0.23,0.08,72.73,58.73,0.62,1.77,13,3,2,Rumania Superliga,3
Cosmin Atanase,0.09,0.09,55.56,0.36,0.0,0.0,0.91,0.0,0.0,0.09,0.0,0.45,0.0,0.0,7.09,65.38,1.0,50.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,25.0,54.17,0.91,0.45,11,1,3,Rumania Superliga,3
Jovan Marković,0.19,0.19,40.24,2.16,0.0,0.0,0.68,0.05,0.0,0.51,0.0,0.27,0.05,0.03,9.43,62.75,3.16,56.52,0.0,0.0,0.0,0.0,0.51,0.11,0.03,0.0,33.83,36.05,0.57,0.7,37,1,4,Rumania Superliga,3
Călin Popescu,0.0,0.0,57.14,0.73,0.0,0.0,0.97,0.47,0.0,0.37,0.0,0.47,0.1,0.07,15.03,74.28,5.03,53.85,0.0,0.03,0.0,0.0,0.53,0.03,0.07,0.0,37.78,52.27,1.1,0.47,30,1,3,Rumania Superliga,3
Giovanni,0.0,0.0,60.0,1.6,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.7,0.0,0.1,29.1,80.76,7.7,62.07,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.67,44.64,0.7,0.8,10,2,3,Rumania Superliga,3
David Lazar,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.6,0.0,0.0,0.0,0.0,22.0,77.27,0.33,43.55,2.07,0.27,0.2,0.0,0.73,0.27,0.13,0.0,75.0,77.78,0.13,0.0,15,3,1,Rumania Superliga,3
Georgi Pashov,0.0,0.0,42.86,0.19,0.0,0.0,2.19,1.31,0.0,1.63,0.0,0.69,0.0,0.0,20.75,66.57,3.0,24.14,0.0,0.25,0.0,0.0,0.81,0.0,0.06,0.0,40.0,53.85,0.5,0.75,16,3,3,Rumania Superliga,3
Carlo Casap,0.03,0.03,35.71,0.52,0.0,0.0,0.31,0.38,0.0,0.17,0.0,0.14,0.07,0.1,13.9,75.43,3.52,57.58,0.0,0.0,0.0,0.0,0.24,0.0,0.14,0.0,83.33,53.97,0.52,0.38,29,1,3,Rumania Superliga,3
Vitalie Damașcan,0.31,0.28,35.14,2.25,0.0,0.0,0.78,0.22,0.0,0.59,0.0,0.5,0.25,0.0,18.94,77.72,4.38,62.5,0.0,0.06,0.0,0.0,0.63,0.22,0.16,0.0,36.62,38.87,1.47,1.31,32,1,4,Rumania Superliga,3
Costinel Tofan,0.03,0.06,44.12,0.62,0.0,0.0,1.38,1.21,0.03,2.32,0.0,0.5,0.06,0.03,27.24,74.3,3.82,35.88,0.0,0.24,0.0,0.0,1.15,0.06,0.24,0.0,61.82,58.44,1.38,0.62,34,2,2,Rumania Superliga,3
Alexandru Ișfan,0.11,0.11,46.34,1.41,0.05,0.0,0.76,0.24,0.0,1.14,0.0,0.81,0.11,0.08,20.08,67.97,6.43,35.48,0.0,0.19,0.0,0.0,0.81,0.03,0.05,0.0,42.35,42.48,1.0,1.08,37,1,3,Rumania Superliga,3
Ștefan Târnovanu,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.32,0.05,0.0,0.0,0.0,21.54,63.74,0.92,37.36,2.78,0.19,0.22,0.03,1.19,0.14,0.08,0.0,80.0,85.71,0.14,0.0,37,1,1,Rumania Superliga,3
Petrişor Petrescu,0.03,0.03,52.63,0.82,0.0,0.0,0.88,0.35,0.03,0.41,0.0,0.35,0.06,0.09,15.62,74.76,2.94,39.68,0.0,0.0,0.0,0.0,0.41,0.09,0.21,0.0,43.33,46.45,0.56,0.88,34,2,3,Rumania Superliga,3
Claudiu Keșerü,0.12,0.04,25.0,1.27,0.0,0.0,0.58,0.15,0.04,0.5,0.0,0.19,0.04,0.04,12.73,65.86,3.81,61.11,0.0,0.0,0.0,0.0,0.54,0.04,0.04,0.0,44.44,39.47,0.73,1.31,26,3,4,Rumania Superliga,3
Liviu Antal,0.07,0.2,58.82,1.17,0.0,0.0,0.5,0.33,0.0,0.23,0.0,0.5,0.17,0.07,13.77,69.25,3.23,28.57,0.0,0.03,0.0,0.0,0.57,0.1,0.07,0.0,31.03,33.12,0.27,0.6,30,3,4,Rumania Superliga,3
Gabriel Eugen David,0.0,0.0,33.33,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.5,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2,1,3,Rumania Superliga,3
Rachid Bouhenna,0.0,0.0,100.0,0.25,0.0,0.0,0.75,1.5,0.0,2.25,0.0,0.75,0.0,0.0,48.75,85.13,2.75,65.52,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,60.0,57.69,0.5,0.5,4,3,2,Rumania Superliga,3
George Micle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,25.13,54.23,1.5,38.26,2.13,0.25,0.38,0.13,1.13,0.0,0.25,0.0,100.0,50.0,0.13,0.25,8,1,1,Rumania Superliga,3
Daniel Bîrligea,0.16,0.19,39.62,1.42,0.03,0.0,0.58,0.23,0.0,0.35,0.0,0.29,0.06,0.0,11.19,53.6,3.1,38.46,0.0,0.0,0.0,0.0,0.45,0.1,0.16,0.0,53.38,49.65,1.0,0.61,31,1,4,Rumania Superliga,3
Elvir Koljić,0.2,0.16,25.0,1.08,0.04,0.0,0.2,0.08,0.0,0.52,0.0,0.2,0.04,0.12,10.72,62.31,2.48,57.14,0.0,0.0,0.0,0.0,0.28,0.08,0.12,0.0,53.97,42.52,0.48,0.88,25,2,4,Rumania Superliga,3
Alexandru Iacob,0.0,0.0,66.67,0.13,0.0,0.0,2.0,2.25,0.0,2.5,0.13,0.38,0.0,0.0,42.63,83.28,5.0,56.52,0.0,0.13,0.0,0.0,1.25,0.25,0.0,0.0,65.38,58.82,0.63,1.5,8,3,2,Rumania Superliga,3
Valentin Coșereanu,0.0,0.04,50.0,0.52,0.0,0.0,0.65,0.04,0.0,0.09,0.0,0.17,0.04,0.0,9.91,77.63,3.39,70.59,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,43.48,45.59,0.13,0.13,23,3,3,Rumania Superliga,3
Rareș Sebastian Ispas,0.0,0.0,65.0,0.15,0.0,0.0,0.85,1.15,0.0,1.35,0.0,0.35,0.0,0.0,30.3,77.72,6.75,25.93,0.0,0.15,0.0,0.0,0.7,0.25,0.1,0.0,63.16,63.96,0.85,0.45,20,1,2,Rumania Superliga,3
Marko Vukčević,0.0,0.03,39.53,0.31,0.0,0.0,1.83,1.21,0.03,1.86,0.0,0.62,0.17,0.03,32.55,69.39,5.03,32.02,0.0,0.14,0.0,0.0,1.03,0.14,0.24,0.0,40.74,56.85,1.55,0.69,29,2,2,Rumania Superliga,3
Bogdan Țîru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.2,11.4,80.7,1.0,80.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,30.0,27.27,0.0,0.2,5,2,2,Rumania Superliga,3
Cristian Ignat,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.33,0.0,2.67,0.0,0.0,0.0,0.0,33.67,86.14,1.0,50.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,61.54,66.67,0.0,0.33,3,1,2,Rumania Superliga,3
Jayson Papeau,0.0,0.05,71.15,0.9,0.0,0.0,0.9,0.25,0.0,0.1,0.0,0.85,0.1,0.1,11.55,68.4,2.95,50.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,50.0,52.43,1.3,1.05,20,2,3,Rumania Superliga,3
Christopher Braun,0.03,0.0,50.0,0.3,0.0,0.0,1.33,0.9,0.03,1.43,0.03,0.23,0.1,0.07,20.73,66.08,5.07,23.91,0.0,0.13,0.0,0.0,0.83,0.1,0.1,0.0,44.44,54.89,0.77,0.7,30,3,2,Rumania Superliga,3
Marius Cioiu,0.04,0.0,44.83,0.48,0.0,0.0,1.11,0.26,0.0,0.04,0.0,0.59,0.04,0.04,13.0,72.65,4.04,38.89,0.0,0.0,0.0,0.0,0.41,0.07,0.04,0.0,25.0,50.63,1.26,0.44,27,1,3,Rumania Superliga,3
Mihai Roman,0.0,0.0,45.0,0.94,0.0,0.0,0.61,0.0,0.0,0.39,0.0,0.17,0.06,0.0,6.61,68.91,2.33,22.22,0.0,0.0,0.0,0.0,0.5,0.0,0.33,0.0,22.22,43.53,0.72,0.83,18,3,3,Rumania Superliga,3
Billel Omrani,0.09,0.14,26.32,1.18,0.0,0.0,0.5,0.14,0.0,0.41,0.0,0.32,0.09,0.05,12.82,68.09,4.27,60.0,0.0,0.0,0.0,0.0,0.32,0.0,0.14,0.0,33.33,33.59,0.55,0.86,22,2,4,Rumania Superliga,3
Terrence Tisdell,0.25,0.0,60.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.0,70.83,0.75,75.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,28.57,0.0,0.5,4,2,4,Rumania Superliga,3
Ovidiu Popescu,0.06,0.0,60.0,0.59,0.0,0.0,0.47,0.59,0.0,0.59,0.0,0.65,0.06,0.0,22.76,75.71,4.82,50.77,0.0,0.06,0.0,0.0,0.65,0.0,0.0,0.0,43.75,41.18,0.41,0.82,17,2,3,Rumania Superliga,3
Ayrton Mboko-Sambeya,0.0,0.0,50.0,0.0,0.0,0.0,1.88,3.5,0.0,2.75,0.0,2.0,0.13,0.25,29.0,73.71,5.63,28.57,0.0,0.38,0.0,0.0,0.75,0.13,0.13,0.0,40.0,45.57,1.38,1.0,8,2,2,Rumania Superliga,3
Facundo Rizzi,0.0,0.0,50.0,0.31,0.0,0.0,1.63,0.88,0.0,1.06,0.0,0.69,0.19,0.06,32.06,77.0,5.63,35.09,0.0,0.25,0.0,0.0,0.88,0.13,0.0,0.0,48.39,52.25,0.5,0.38,16,2,2,Rumania Superliga,3
Sebastian Mladen,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.5,0.0,1.25,0.0,0.75,0.0,0.0,28.0,71.43,5.25,40.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,62.5,60.87,0.25,0.75,4,3,2,Rumania Superliga,3
