Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Kirill Shchetinin,0.03,0.03,54.55,0.77,0.0,0.0,1.73,0.47,0.0,0.33,0.0,0.67,0.13,0.13,18.4,71.38,4.07,41.54,0.0,0.03,0.0,0.0,0.7,0.13,0.07,0.0,32.26,55.7,1.53,0.83,30,1,3,Rusia Premier Liga,4
Aleksey Mironov,0.04,0.0,73.33,1.27,0.0,0.0,0.85,0.92,0.0,0.5,0.0,0.62,0.0,0.04,22.96,78.89,6.62,62.65,0.0,0.0,0.0,0.0,0.85,0.08,0.35,0.0,27.27,47.06,0.65,0.69,26,1,3,Rusia Premier Liga,4
Vyacheslav Podberezkin,0.0,0.0,83.33,0.54,0.0,0.0,0.62,0.54,0.0,0.23,0.0,0.31,0.0,0.08,32.85,81.5,8.0,77.78,0.0,0.08,0.0,0.0,0.92,0.15,0.08,0.0,50.0,52.94,0.46,0.46,13,3,3,Rusia Premier Liga,4
Mamadou Maiga,0.05,0.0,69.57,0.52,0.0,0.0,2.19,1.43,0.05,0.86,0.0,0.95,0.0,0.0,39.1,80.76,6.0,55.0,0.0,0.29,0.0,0.0,0.95,0.14,0.33,0.05,53.13,54.1,0.95,1.48,21,2,3,Rusia Premier Liga,4
Yuriy Zhuravlev,0.07,0.0,66.67,0.36,0.0,0.0,1.43,1.86,0.0,2.57,0.07,0.43,0.0,0.07,35.71,78.8,4.43,43.82,0.0,0.07,0.0,0.0,1.29,0.29,0.0,0.0,56.25,59.74,0.43,0.64,14,2,2,Rusia Premier Liga,4
Roman Evgenjev,0.03,0.03,71.43,0.66,0.0,0.0,0.62,1.69,0.0,3.1,0.07,0.41,0.03,0.03,41.45,77.79,2.79,47.12,0.0,0.21,0.0,0.0,1.21,0.14,0.14,0.0,66.17,61.7,0.17,0.34,29,1,2,Rusia Premier Liga,4
Mateo Barać,0.0,0.13,100.0,0.63,0.0,0.0,0.5,1.38,0.13,2.63,0.0,0.0,0.0,0.0,32.88,80.23,2.25,51.16,0.0,0.13,0.0,0.0,0.63,0.0,0.13,0.0,77.78,71.43,0.63,0.63,8,2,2,Rusia Premier Liga,4
Ivan Komarov,0.0,0.0,50.0,0.82,0.0,0.0,0.36,0.73,0.0,0.27,0.0,0.36,0.09,0.27,7.36,69.14,2.27,30.77,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,12.5,29.27,0.36,0.36,11,1,3,Rusia Premier Liga,4
Dmitri Poloz,0.32,0.16,26.32,1.32,0.0,0.0,0.6,0.08,0.04,0.64,0.0,0.44,0.08,0.0,15.28,74.87,5.08,47.37,0.0,0.0,0.0,0.0,0.92,0.08,0.16,0.0,53.85,36.52,0.32,0.28,25,3,4,Rusia Premier Liga,4
Eric Bicfalvi,0.15,0.08,25.0,2.42,0.08,0.0,0.65,0.27,0.0,0.5,0.0,0.42,0.08,0.04,18.31,67.65,5.58,64.71,0.0,0.04,0.0,0.0,0.96,0.15,0.08,0.0,36.61,38.71,1.23,0.69,26,3,4,Rusia Premier Liga,4
Amar Rahmanović,0.06,0.12,54.17,1.41,0.0,0.0,1.18,0.24,0.0,0.41,0.0,0.35,0.06,0.0,17.65,71.0,5.29,70.0,0.0,0.06,0.0,0.0,0.88,0.12,0.24,0.0,41.18,49.16,1.59,1.29,17,2,4,Rusia Premier Liga,4
Aleksandr Soldatenkov,0.0,0.0,100.0,0.32,0.0,0.0,0.92,1.64,0.04,3.8,0.04,0.32,0.0,0.0,45.64,81.95,3.88,51.46,0.0,0.24,0.0,0.0,1.36,0.16,0.24,0.0,66.67,63.76,0.52,0.6,25,2,2,Rusia Premier Liga,4
Milan Gajić,0.0,0.1,34.48,1.14,0.0,0.0,0.93,0.69,0.0,0.93,0.0,0.31,0.1,0.07,24.9,67.87,6.24,40.2,0.0,0.31,0.0,0.0,0.52,0.17,0.14,0.0,39.02,42.0,0.34,0.79,29,2,3,Rusia Premier Liga,4
Minkail Matsuev,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,Rusia Premier Liga,4
Sergey Bryzgalov,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,0.0,4.33,0.0,0.67,0.0,0.0,26.0,66.67,2.33,30.77,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,42.86,57.89,1.0,0.67,3,3,2,Rusia Premier Liga,4
Igor Leshchuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,24.5,70.07,0.17,36.23,3.17,0.33,0.0,0.0,1.67,0.17,0.0,0.0,0.0,50.0,0.17,0.0,6,2,1,Rusia Premier Liga,4
Milan Majstorović,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.33,0.0,0.78,0.0,0.11,0.0,0.0,28.78,82.63,1.56,59.09,0.0,0.11,0.0,0.0,0.89,0.0,0.22,0.0,65.22,65.96,0.33,0.67,9,1,2,Rusia Premier Liga,4
Yaroslav Mikhailov,0.05,0.0,71.43,0.38,0.0,0.0,1.33,1.24,0.0,0.86,0.05,0.43,0.1,0.14,30.52,77.54,6.95,48.61,0.0,0.1,0.0,0.0,1.19,0.14,0.19,0.0,38.89,48.89,0.67,0.62,21,1,3,Rusia Premier Liga,4
Nikita Chernov,0.0,0.04,50.0,0.38,0.0,0.0,0.75,1.17,0.0,1.96,0.0,0.42,0.0,0.0,35.92,87.82,2.46,53.19,0.0,0.08,0.0,0.0,0.63,0.21,0.17,0.0,61.11,53.23,0.54,0.92,24,2,2,Rusia Premier Liga,4
Danil Krugovoy,0.0,0.0,40.0,0.37,0.0,0.0,0.68,0.53,0.0,0.53,0.0,0.11,0.0,0.0,24.37,81.21,6.79,45.71,0.0,0.11,0.0,0.0,0.16,0.11,0.05,0.0,80.0,57.97,0.47,0.42,19,2,2,Rusia Premier Liga,4
Ilzat Akhmetov,0.07,0.0,47.17,0.59,0.0,0.0,0.59,0.41,0.0,0.3,0.0,0.19,0.15,0.19,17.63,80.04,6.52,68.42,0.0,0.0,0.0,0.0,0.56,0.22,0.07,0.0,25.0,45.37,0.22,0.37,27,2,3,Rusia Premier Liga,4
Tin Jedvaj,0.0,0.0,40.0,0.43,0.0,0.0,1.71,2.29,0.0,2.86,0.0,0.5,0.0,0.0,51.57,79.78,6.14,41.73,0.0,0.0,0.0,0.0,1.79,0.29,0.21,0.0,68.0,62.62,0.57,0.93,14,2,2,Rusia Premier Liga,4
Andrey Mendel,0.04,0.0,33.33,0.31,0.0,0.0,1.77,1.08,0.04,0.81,0.0,0.62,0.0,0.0,15.46,68.41,2.62,35.59,0.0,0.15,0.0,0.0,0.69,0.08,0.23,0.0,65.31,58.05,0.88,1.31,26,2,3,Rusia Premier Liga,4
Aleksey Sutormin,0.0,0.0,22.22,0.21,0.0,0.0,0.79,0.36,0.0,0.21,0.0,0.14,0.14,0.0,26.14,85.52,8.36,52.63,0.0,0.0,0.0,0.0,0.21,0.0,0.14,0.0,28.57,45.45,0.36,0.43,14,2,2,Rusia Premier Liga,4
Irakli Kvekveskiri,0.11,0.0,72.73,1.41,0.0,0.0,2.26,1.22,0.07,1.26,0.0,1.19,0.0,0.0,24.85,67.96,3.74,39.5,0.0,0.04,0.0,0.0,1.19,0.26,0.3,0.0,50.85,54.81,1.81,1.7,27,3,3,Rusia Premier Liga,4
Yaroslav Gladyshev,0.19,0.04,14.29,0.88,0.0,0.0,0.54,0.23,0.0,0.08,0.0,0.19,0.12,0.04,11.58,76.08,4.15,65.38,0.0,0.0,0.0,0.0,0.65,0.08,0.12,0.04,20.0,32.0,0.23,0.54,26,1,4,Rusia Premier Liga,4
Artem Sokolov,0.0,0.06,63.33,0.78,0.0,0.0,0.72,0.17,0.0,0.33,0.0,0.44,0.11,0.06,15.17,74.36,4.33,55.17,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,16.67,48.57,0.89,0.33,18,1,3,Rusia Premier Liga,4
Irakliy Chezhia,0.0,0.0,0.0,0.25,0.0,0.0,1.5,1.38,0.0,4.13,0.0,0.13,0.0,0.0,36.38,82.47,2.5,58.0,0.0,0.25,0.0,0.0,2.13,0.13,0.25,0.0,60.0,60.53,0.25,0.88,8,3,2,Rusia Premier Liga,4
Roman Ezhov,0.14,0.05,35.0,1.09,0.0,0.0,1.36,0.23,0.0,0.45,0.0,0.77,0.27,0.18,26.82,77.12,9.14,65.0,0.0,0.18,0.0,0.0,1.18,0.18,0.14,0.0,28.57,48.62,1.64,0.45,22,2,3,Rusia Premier Liga,4
Yuri Gazinskiy,0.21,0.21,66.67,0.71,0.07,0.0,0.71,1.0,0.0,0.57,0.0,0.36,0.07,0.07,37.29,79.31,8.71,53.85,0.0,0.0,0.0,0.0,1.07,0.07,0.07,0.0,61.11,50.77,0.43,0.5,14,3,3,Rusia Premier Liga,4
Luka Đorđević,0.15,0.15,40.0,0.69,0.0,0.0,0.08,0.15,0.0,0.15,0.0,0.08,0.23,0.15,10.15,73.48,2.92,55.56,0.0,0.0,0.0,0.0,0.77,0.23,0.08,0.0,36.84,35.42,0.38,0.31,13,2,4,Rusia Premier Liga,4
Kirill Ushatov,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.43,0.0,0.0,0.0,0.29,0.14,0.29,7.0,85.71,2.86,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,16.67,53.85,0.43,0.14,7,1,3,Rusia Premier Liga,4
Kirill Suslov,0.0,0.04,66.67,0.22,0.0,0.0,2.26,1.39,0.13,2.96,0.0,0.7,0.0,0.0,26.35,72.61,2.17,45.64,0.0,0.17,0.0,0.0,1.26,0.13,0.22,0.0,64.52,59.41,0.3,1.22,23,3,2,Rusia Premier Liga,4
Mingiyan Beveev,0.0,0.0,50.0,0.36,0.0,0.0,1.56,1.52,0.0,1.64,0.0,1.24,0.04,0.04,36.64,72.93,6.52,46.99,0.0,0.24,0.0,0.0,1.04,0.12,0.24,0.04,44.44,51.61,1.36,1.08,25,2,2,Rusia Premier Liga,4
Víctor Felipe Méndez,0.0,0.0,40.0,0.58,0.0,0.0,0.81,0.46,0.04,0.35,0.0,0.5,0.08,0.0,42.65,88.55,12.0,74.7,0.0,0.23,0.0,0.0,0.65,0.12,0.04,0.0,41.38,46.22,0.62,0.5,26,1,3,Rusia Premier Liga,4
Daniil Khudyakov,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,0.07,0.0,0.07,0.07,28.43,52.51,0.86,34.17,3.86,0.07,0.21,0.07,1.93,0.21,0.0,0.0,100.0,87.5,0.07,0.07,14,1,1,Rusia Premier Liga,4
Ilya Agapov,0.0,0.0,100.0,0.2,0.0,0.0,1.07,1.93,0.0,2.07,0.0,0.33,0.0,0.0,34.67,75.77,5.4,43.1,0.0,0.2,0.0,0.0,1.27,0.07,0.27,0.0,42.11,51.67,0.27,0.73,15,1,2,Rusia Premier Liga,4
Aleksandr Ektov,0.12,0.0,42.86,1.0,0.0,0.0,1.76,1.24,0.04,1.36,0.0,0.84,0.12,0.04,28.88,72.85,7.16,38.54,0.0,0.2,0.0,0.0,1.36,0.24,0.12,0.0,21.43,46.7,1.04,1.04,25,2,2,Rusia Premier Liga,4
Evgeni Morozov,0.08,0.04,66.67,0.6,0.04,0.0,1.52,1.52,0.0,2.4,0.0,0.4,0.04,0.0,30.76,63.2,3.68,27.53,0.0,0.24,0.0,0.0,1.2,0.12,0.12,0.0,46.43,51.22,0.4,1.2,25,1,2,Rusia Premier Liga,4
Dmitri Zhivoglyadov,0.0,0.0,50.0,0.44,0.0,0.0,1.44,0.81,0.0,1.19,0.0,0.63,0.06,0.19,28.31,75.72,6.31,45.71,0.0,0.06,0.0,0.0,1.19,0.25,0.06,0.0,31.58,51.96,1.31,0.88,16,2,2,Rusia Premier Liga,4
Timofey Margasov,0.0,0.04,50.0,0.65,0.0,0.0,1.27,0.88,0.0,1.31,0.0,0.62,0.12,0.04,31.42,74.17,6.38,45.16,0.0,0.15,0.0,0.0,1.15,0.31,0.08,0.0,53.85,51.69,0.54,0.92,26,3,3,Rusia Premier Liga,4
Aleksandr Erokhin,0.1,0.0,33.33,0.55,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5.5,77.27,0.95,66.67,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.0,42.86,53.33,0.15,0.15,20,3,3,Rusia Premier Liga,4
Batraz Gurtsiev,0.0,0.13,37.5,1.13,0.0,0.0,0.38,0.13,0.0,0.13,0.0,0.13,0.13,0.25,5.25,66.67,1.13,33.33,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,25.0,37.14,0.5,0.38,8,2,3,Rusia Premier Liga,4
Victorien Angban,0.0,0.0,66.67,0.71,0.0,0.0,0.86,1.14,0.0,0.43,0.0,0.29,0.0,0.0,41.14,86.81,8.57,76.19,0.0,0.0,0.0,0.0,0.86,0.0,0.14,0.0,80.0,53.66,1.14,1.29,7,2,3,Rusia Premier Liga,4
Mohamed Konate,0.46,0.13,33.33,1.88,0.0,0.0,0.42,0.17,0.0,0.33,0.0,0.17,0.04,0.04,11.58,56.12,3.04,28.57,0.0,0.04,0.0,0.0,0.5,0.04,0.08,0.04,39.86,32.95,0.25,1.04,24,2,4,Rusia Premier Liga,4
Ilya Pomazun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.41,0.03,0.0,0.0,0.0,29.83,62.2,1.76,43.49,3.17,0.21,0.28,0.0,1.41,0.14,0.1,0.0,50.0,40.0,0.03,0.07,29,2,1,Rusia Premier Liga,4
Khyzyr Appaev,0.11,0.14,41.38,1.07,0.07,0.0,0.43,0.14,0.0,0.75,0.0,0.25,0.18,0.11,18.5,59.65,5.82,31.82,0.0,0.11,0.0,0.0,1.18,0.25,0.18,0.0,27.98,33.44,1.04,0.93,28,3,4,Rusia Premier Liga,4
Kevin Pina,0.07,0.0,60.0,0.6,0.0,0.0,1.87,0.87,0.0,1.27,0.0,0.53,0.0,0.0,38.93,85.62,5.87,47.73,0.0,0.07,0.0,0.0,1.0,0.13,0.27,0.0,45.95,50.0,0.73,1.4,15,2,3,Rusia Premier Liga,4
Ivan Lomaev,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,1.27,0.05,0.05,0.0,0.0,28.77,71.25,1.14,42.95,2.77,0.14,0.32,0.09,1.45,0.14,0.14,0.0,100.0,75.0,0.18,0.05,22,1,1,Rusia Premier Liga,4
Nemanja Glavčić,0.06,0.0,50.0,0.24,0.0,5.88,1.18,1.0,0.0,0.24,0.0,0.71,0.0,0.06,23.18,75.63,7.35,44.9,0.0,0.06,0.0,0.0,1.06,0.0,0.18,0.0,44.44,50.42,1.12,0.53,17,2,3,Rusia Premier Liga,4
Igor Kalinin,0.0,0.0,33.33,0.6,0.0,0.0,1.07,1.07,0.07,2.73,0.0,0.4,0.0,0.07,26.0,52.31,4.07,31.2,0.0,0.27,0.0,0.0,0.8,0.13,0.33,0.0,61.02,58.73,1.33,1.07,15,2,2,Rusia Premier Liga,4
Sergey Petrov,0.05,0.0,60.0,0.21,0.0,0.0,0.89,0.79,0.0,1.11,0.0,0.11,0.05,0.0,26.16,86.32,4.47,51.06,0.0,0.16,0.0,0.0,0.58,0.16,0.11,0.0,52.63,61.4,0.26,0.37,19,3,2,Rusia Premier Liga,4
Ilya Bykovskiy,0.14,0.0,66.67,0.86,0.0,0.0,1.57,1.0,0.0,0.71,0.0,0.29,0.0,0.0,25.0,73.14,6.14,40.63,0.0,0.0,0.0,0.0,1.14,0.14,0.0,0.0,60.0,64.0,0.0,0.43,7,1,3,Rusia Premier Liga,4
Mario Ćurić,0.06,0.06,61.54,0.88,0.0,0.0,1.18,0.82,0.06,0.53,0.0,1.06,0.18,0.06,28.76,82.41,5.94,59.09,0.0,0.06,0.0,0.0,1.53,0.18,0.18,0.0,40.91,48.63,1.53,0.82,17,2,3,Rusia Premier Liga,4
Artem Mamin,0.0,0.0,100.0,0.0,0.0,0.0,1.56,0.89,0.0,1.67,0.0,0.67,0.0,0.0,40.33,87.6,3.33,66.67,0.0,0.33,0.0,0.0,1.0,0.11,0.22,0.0,66.67,60.0,0.11,0.44,9,2,2,Rusia Premier Liga,4
Maksim Vityugov,0.0,0.0,71.43,0.14,0.0,0.0,0.79,1.07,0.0,0.54,0.0,0.39,0.0,0.0,25.11,81.65,4.96,57.5,0.0,0.0,0.0,0.0,0.86,0.04,0.11,0.0,56.0,60.68,1.07,0.5,28,2,3,Rusia Premier Liga,4
Rai Vloet,0.27,0.07,55.0,1.87,0.0,0.0,0.47,0.53,0.0,0.6,0.0,0.6,0.0,0.0,21.87,75.3,4.93,59.7,0.0,0.07,0.0,0.0,1.0,0.07,0.07,0.0,56.25,45.56,1.0,0.47,15,2,3,Rusia Premier Liga,4
Stanislav Magkeev,0.0,0.0,100.0,0.21,0.0,0.0,1.68,2.63,0.0,3.32,0.05,0.63,0.11,0.0,39.42,79.57,3.37,39.55,0.0,0.11,0.0,0.0,1.26,0.21,0.26,0.05,52.38,56.69,0.63,1.11,19,1,2,Rusia Premier Liga,4
Ilnur Alshin,0.04,0.0,33.33,0.57,0.0,0.0,1.87,0.96,0.04,1.48,0.0,0.96,0.04,0.0,21.0,60.66,4.78,28.41,0.0,0.09,0.0,0.0,0.91,0.22,0.09,0.0,38.71,50.33,0.7,0.78,23,2,3,Rusia Premier Liga,4
Denis Yakuba,0.1,0.0,83.33,0.3,0.0,0.0,1.1,1.0,0.1,0.6,0.0,0.6,0.0,0.0,21.4,81.78,3.7,64.71,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,50.0,56.41,0.3,0.4,10,2,3,Rusia Premier Liga,4
Ivan Temnikov,0.0,0.0,0.0,0.75,0.0,0.0,1.75,0.5,0.0,0.25,0.0,0.5,0.0,0.0,13.0,71.15,2.25,71.43,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,33.33,55.0,0.75,0.5,4,3,3,Rusia Premier Liga,4
Cristian Tassano,0.0,0.0,0.0,0.33,0.0,0.0,2.67,1.67,0.0,4.33,0.0,0.5,0.0,0.0,36.33,78.44,1.83,54.0,0.0,0.0,0.0,0.0,2.17,0.33,0.33,0.0,62.5,68.0,0.5,0.17,6,2,2,Rusia Premier Liga,4
Igor Konovalov,0.0,0.0,100.0,0.17,0.0,0.0,0.67,0.83,0.0,0.5,0.0,1.17,0.0,0.0,32.67,82.65,6.5,31.25,0.0,0.0,0.0,0.0,1.33,0.17,0.5,0.0,75.0,44.83,0.5,1.0,6,2,3,Rusia Premier Liga,4
Bogdan Ovsyannikov,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,31.33,58.51,0.83,38.84,2.5,0.33,0.5,0.0,1.17,0.17,0.0,0.0,66.67,75.0,0.33,0.0,6,1,1,Rusia Premier Liga,4
Aleksandr Kutitskiy,0.0,0.0,75.0,0.27,0.0,0.0,1.18,0.82,0.05,1.05,0.0,0.5,0.0,0.0,28.23,82.13,3.82,71.43,0.0,0.09,0.0,0.0,0.91,0.05,0.0,0.0,53.13,58.7,0.23,0.23,22,1,3,Rusia Premier Liga,4
Vladislav Sarveli,0.15,0.31,52.17,1.54,0.0,0.0,0.46,0.46,0.0,0.12,0.0,0.54,0.08,0.04,16.19,76.96,4.96,35.71,0.0,0.0,0.0,0.0,0.85,0.15,0.08,0.0,16.13,38.24,0.88,0.58,26,2,4,Rusia Premier Liga,4
Mohamed Amin Brahimi,0.0,0.0,62.16,0.46,0.0,0.0,1.54,1.23,0.0,0.46,0.0,0.62,0.0,0.08,14.23,57.84,3.31,31.82,0.0,0.0,0.0,0.0,0.62,0.0,0.15,0.0,53.85,56.25,1.69,1.15,13,2,3,Rusia Premier Liga,4
Vladislav Kamilov,0.1,0.0,55.0,0.7,0.0,0.0,1.55,0.65,0.0,1.0,0.0,0.75,0.05,0.05,23.45,71.22,4.05,41.03,0.0,0.2,0.0,0.0,0.5,0.1,0.25,0.0,68.29,50.97,0.45,1.25,20,2,3,Rusia Premier Liga,4
Bryan Idowu,0.0,0.0,50.0,0.44,0.0,0.0,2.38,1.0,0.13,1.63,0.0,0.38,0.0,0.0,35.38,72.26,7.88,43.24,0.0,0.19,0.0,0.0,1.5,0.13,0.19,0.0,48.48,56.9,0.44,0.75,16,3,2,Rusia Premier Liga,4
Khoren Bayramyan,0.04,0.13,46.67,0.96,0.0,0.0,1.09,0.48,0.0,0.35,0.0,0.96,0.09,0.0,24.13,74.77,7.26,40.35,0.0,0.04,0.0,0.0,1.17,0.13,0.22,0.0,26.83,40.56,1.3,1.13,23,3,4,Rusia Premier Liga,4
Nikita Kakkoev,0.05,0.0,66.67,0.57,0.05,0.0,1.62,0.76,0.0,1.67,0.0,0.62,0.0,0.05,28.81,79.34,3.62,46.74,0.0,0.1,0.0,0.0,1.14,0.14,0.1,0.05,52.63,56.29,1.14,1.0,21,1,2,Rusia Premier Liga,4
Mathias Normann,0.0,0.0,72.22,0.64,0.0,0.0,0.79,0.93,0.0,1.07,0.0,0.86,0.07,0.0,30.21,78.49,6.29,62.32,0.0,0.14,0.0,0.0,0.93,0.14,0.21,0.0,69.57,50.49,0.93,1.5,14,2,3,Rusia Premier Liga,4
Dmitriy Stotskiy,0.08,0.04,52.38,0.83,0.0,0.0,1.38,1.0,0.0,0.96,0.0,1.21,0.04,0.08,24.25,63.92,4.67,43.44,0.0,0.13,0.0,0.0,1.29,0.17,0.13,0.0,50.98,48.65,0.88,0.83,24,3,2,Rusia Premier Liga,4
Denis Adamov,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.59,0.0,0.0,0.0,0.0,26.29,61.52,0.47,40.93,3.12,0.06,0.24,0.12,1.41,0.29,0.0,0.0,75.0,90.91,0.35,0.0,17,2,1,Rusia Premier Liga,4
Dmitry Rybchinskiy,0.08,0.0,60.42,0.76,0.0,0.0,1.2,0.56,0.0,0.48,0.0,0.64,0.04,0.04,19.32,72.46,5.44,30.0,0.0,0.04,0.0,0.0,0.88,0.0,0.2,0.0,31.25,44.97,0.48,0.76,25,2,3,Rusia Premier Liga,4
Reziuan Mirzov,0.17,0.04,40.82,1.33,0.0,1.39,0.46,0.08,0.0,0.21,0.0,0.21,0.04,0.04,16.67,76.25,6.75,66.67,0.0,0.04,0.0,0.0,1.08,0.08,0.17,0.0,16.67,44.16,1.42,0.38,24,2,3,Rusia Premier Liga,4
Evgeny Goshev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.67,0.0,0.11,0.0,0.0,21.33,59.9,0.44,34.23,3.44,0.22,0.44,0.11,1.67,0.33,0.11,0.0,0.0,33.33,0.11,0.0,9,2,1,Rusia Premier Liga,4
Oleg Kozhemyakin,0.0,0.04,75.0,0.4,0.0,0.0,0.88,2.24,0.12,4.04,0.0,0.36,0.04,0.0,39.44,74.75,3.8,37.23,0.0,0.08,0.0,0.0,1.72,0.2,0.04,0.0,50.0,55.23,0.64,0.6,25,2,2,Rusia Premier Liga,4
Mory Gbane,0.0,0.0,64.71,0.64,0.0,0.0,1.5,1.59,0.05,0.73,0.0,0.41,0.05,0.05,24.18,73.68,4.5,59.7,0.0,0.0,0.0,0.0,1.05,0.0,0.18,0.05,65.15,54.24,0.41,1.23,22,1,3,Rusia Premier Liga,4
Oleg Dmitriev,0.0,0.06,100.0,0.81,0.0,0.0,0.44,0.56,0.06,0.69,0.0,0.5,0.13,0.06,22.19,77.18,5.19,48.39,0.0,0.0,0.0,0.0,0.75,0.19,0.19,0.06,50.0,38.6,0.31,1.06,16,2,3,Rusia Premier Liga,4
Timur Ayupov,0.17,0.04,50.0,0.65,0.0,0.0,1.57,0.87,0.0,1.04,0.0,0.74,0.0,0.0,27.13,77.56,4.7,47.67,0.0,0.09,0.0,0.0,1.43,0.13,0.35,0.0,66.67,48.32,0.48,1.39,23,2,3,Rusia Premier Liga,4
Aleksandr Dolgov,0.16,0.16,29.03,0.96,0.0,0.0,0.96,0.32,0.0,0.56,0.0,0.44,0.0,0.08,12.2,67.54,3.28,63.64,0.0,0.0,0.0,0.0,0.96,0.04,0.16,0.0,41.84,40.73,1.08,1.6,25,2,4,Rusia Premier Liga,4
Andrey Langovich,0.09,0.0,30.77,0.14,0.0,0.0,1.36,0.59,0.0,0.73,0.0,0.41,0.05,0.0,17.14,76.39,3.68,48.84,0.0,0.05,0.0,0.0,0.64,0.14,0.18,0.0,44.12,50.76,0.82,0.77,22,1,2,Rusia Premier Liga,4
Ilya Kukharchuk,0.19,0.13,33.33,1.19,0.0,0.0,0.25,0.19,0.0,0.44,0.0,0.19,0.0,0.06,9.75,72.44,3.06,54.55,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,38.1,38.89,0.44,0.44,16,3,4,Rusia Premier Liga,4
Daniil Chernyakov,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.25,0.0,0.5,0.0,0.25,0.0,0.0,12.5,68.0,3.5,40.0,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,100.0,57.89,0.75,1.0,4,1,3,Rusia Premier Liga,4
Marat Bystrov,0.0,0.0,69.23,0.15,0.0,0.0,1.6,1.65,0.0,3.55,0.05,0.6,0.0,0.0,32.85,78.08,3.45,45.0,0.0,0.15,0.0,0.0,1.15,0.2,0.15,0.0,41.51,52.63,0.35,0.5,20,3,2,Rusia Premier Liga,4
Elmir Nabiullin,0.0,0.0,50.0,0.11,0.0,0.0,1.33,0.78,0.0,0.67,0.0,0.11,0.0,0.0,13.22,73.95,3.11,41.67,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.0,42.86,58.82,0.44,0.56,9,2,3,Rusia Premier Liga,4
Sergey Babkin,0.06,0.0,80.0,0.35,0.06,0.0,0.47,1.12,0.0,0.0,0.0,0.18,0.0,0.0,13.35,84.58,3.06,52.94,0.0,0.0,0.0,0.0,0.65,0.18,0.06,0.0,83.33,58.62,0.53,0.53,17,1,3,Rusia Premier Liga,4
Zaim Divanović,0.0,0.0,40.0,1.0,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.4,0.2,0.2,12.6,79.37,4.0,66.67,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,60.0,53.85,0.4,0.6,5,1,3,Rusia Premier Liga,4
Kirill Kravtsov,0.04,0.0,63.64,0.38,0.0,0.0,1.33,0.88,0.04,0.5,0.0,0.83,0.0,0.0,22.71,74.31,5.42,59.57,0.0,0.08,0.0,0.0,0.63,0.17,0.13,0.0,54.55,50.99,0.58,0.83,24,1,3,Rusia Premier Liga,4
Lucas Masoero,0.0,0.05,75.0,0.43,0.0,0.0,1.38,2.0,0.1,3.19,0.0,0.24,0.0,0.0,36.67,72.47,5.33,35.19,0.0,0.14,0.0,0.0,1.48,0.14,0.24,0.0,54.17,60.15,0.29,0.67,21,2,2,Rusia Premier Liga,4
Maksim Mukhin,0.06,0.06,71.43,0.35,0.0,0.0,1.0,1.0,0.0,0.24,0.0,0.53,0.18,0.12,17.24,78.5,4.29,41.94,0.0,0.06,0.0,0.0,0.29,0.12,0.29,0.0,30.0,39.44,0.18,0.94,17,1,4,Rusia Premier Liga,4
