Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Bojan Kovačević,0.06,0,0,0.47,0.06,0,0.71,0.76,0.12,4.18,0,0.18,0.06,0.06,37.47,70.8,2.82,40,0,0.47,0,0,0.76,0.06,0.18,0,73.77,62.38,0.35,1,17
Numan Kurdić,0,0,87.5,0.41,0,0,1.59,1.29,0,3.88,0,0.88,0,0,31.59,78.21,3.12,53.64,0,0.24,0,0,1.41,0.12,0.06,0.06,56.14,51.47,0.24,1.18,17
Nemanja Milojević,0.09,0.06,54.9,1,0,1.47,1.21,0.56,0,0.76,0,0.59,0.09,0.03,24.76,76.84,4.91,49.55,0,0.09,0,0,1.12,0.18,0.09,0,40.98,50.65,1.82,1.29,34
Lazar Jovanović,0.2,0.2,33.33,1.6,0,0,0,0,0,0.2,0,0,0.2,0.4,17.6,70.45,9,0,0,0,0,0,1.8,0.2,0.2,0,12.5,25,0.4,0.2,5
Nikola Vasiljević,0.07,0,100,0.07,0.07,0,0.53,0.93,0,5.2,0,0.13,0,0,25,72.27,1.27,33.67,0,0.33,0,0,0.6,0,0.07,0,48.15,52.5,0.47,0.53,15
Patrick Andrade,0,0,57.14,0.63,0,0,1.31,0.63,0,0,0,0.63,0.06,0.06,33.75,82.22,9.88,61.84,0,0.13,0,0,0.44,0.06,0.19,0,21.05,45.54,0.63,0.75,16
Stefan Leković,0.08,0.17,100,0.33,0.08,0,0.83,0.42,0,0.42,0,0,0,0,30.58,90.46,2,58.06,0,0.08,0,0,0.42,0.08,0,0,52.63,68.42,0.42,0.25,12
Andrija Pavlović,0.11,0.22,55.56,1.39,0.06,0,0.39,0,0,0.33,0,0.06,0.06,0.06,8.67,78.21,2.67,83.33,0,0.11,0,0,0.28,0.11,0.06,0,39.47,50.65,0.67,0.33,18
Slobodan Simović,0,0,75,0.56,0,0,1.33,0.78,0,1.33,0,0.78,0.11,0,32.11,79.58,3.89,56.6,0,0,0,0,0.33,0,0.22,0.11,64.29,57.41,0.44,1.11,9
Milan Ilić,0,0,45,0.14,0,0,2.79,1.43,0,2.21,0,0.57,0,0,30.14,63.51,6,33.33,0,0.36,0,0,0.64,0.36,0.29,0,47.83,54.62,0.43,1.36,14
Nikola Terzić,0.13,0.13,20,1.63,0,0,0.63,0.63,0,0.25,0,0.25,0,0,12.25,79.59,4.38,80,0,0,0,0,0,0,0.13,0,25,45.83,0.5,0.25,8
Milan Marčić,0.04,0.04,58.33,1.12,0.04,0,2,0.88,0,0.88,0.04,0.92,0.08,0.08,29.08,73.28,7.5,55,0,0.04,0,0,1.15,0.19,0.31,0,52,49.78,1.15,1.81,26
Luka Bijelović,0.26,0,64.29,1.32,0.03,0,0.68,0.29,0,0.55,0,0.19,0.13,0.06,26.58,76.21,8.81,40.63,0,0.19,0,0,1.03,0.1,0.13,0,44.68,54.09,1.03,0.39,31
Damjan Krajišnik,0.12,0.03,19.05,1.21,0,0,1.39,0.52,0,0.24,0,0.88,0.06,0.03,28,79,6.82,44.21,0,0.06,0,0,0.76,0.18,0.24,0,47.69,50.5,2.18,1.76,33
Uroš Vitas,0,0,83.33,0.39,0,0,0.61,1.06,0.11,3.89,0,0.5,0,0.06,36.83,74.66,3.83,40.57,0,0.22,0,0,0.83,0.06,0.22,0,48.65,47.87,0.61,1,18
Novica Maksimović,0.19,0.03,45.45,0.84,0,0,1.42,0.94,0,1.71,0,0.9,0,0,41.32,77.91,9.26,41.9,0,0.32,0,0,0.87,0.23,0.26,0,59.02,56.5,1.74,1.16,31
Ognjen Lukić,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,53.85,1,38.89,0,1,0,0,0,0,0,0,0,0,0,0,1
David Bjelica,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,50,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1
Evandro,0.05,0.05,40,1.43,0,0,0.57,0.29,0,0.38,0,0.48,0.1,0.19,12.43,64.37,2.95,36.84,0,0,0,0,0.52,0.1,0.29,0,50,48.93,2.95,1.76,21
Srđan Dimitrov,0.06,0.18,60,1.12,0,0,1.47,0.53,0,0.29,0,0.82,0.06,0.18,18.29,76.53,4.47,36.84,0,0,0,0,0.65,0.41,0.29,0,17.65,46.15,1.88,2,17
Queensy Menig,0.21,0.18,43.27,2,0,0,0.64,0.18,0,0.18,0,0.39,0.27,0.12,17.3,70.93,6.52,32,0,0.03,0,0,0.61,0.15,0,0,26.67,38.77,0.42,0.58,33
Nemanja Žunić,0.07,0,100,0.47,0.07,0,1.33,1.6,0,5.8,0.07,0.53,0.07,0,28.2,64.3,1.6,30.91,0,0.13,0,0,1.07,0.13,0.4,0,66.07,59.56,1.6,1.87,15
Bojica Nikčević,0.26,0.11,66.67,1.41,0,0,1.11,0.37,0,0.41,0,0.22,0.04,0.07,15.26,69.42,4.85,22.22,0,0.07,0,0,0.85,0.07,0.15,0,34.04,45.37,1.04,1.33,27
Milan Đurić,0,0,30,0.75,0,0,0.5,0.42,0,0.5,0,0.25,0.08,0.08,26.33,75,7.25,54.35,0,0,0,0,0.83,0.17,0,0,62.5,46,0.75,0.83,12
Filip Malbašić,0.21,0.07,50,1.28,0.03,0,0.45,0.31,0.03,0.41,0,0.66,0.17,0.17,18.28,70.38,5.62,46.67,0,0.03,0,0,0.66,0,0.07,0,48.28,41.38,1.07,1.1,29
Luka Milunović,0.19,0.06,60,1,0.06,0,0.25,0.25,0,0.75,0,0.13,0.06,0.13,14.81,77.64,3.81,63.64,0,0,0,0,0.69,0.25,0.06,0,50,52.56,1.19,0.75,16
Bojan Matić,0.1,0.14,31.58,1.62,0.03,0,0.34,0.21,0,0.28,0,0.28,0.03,0.1,15.21,48.3,2.97,26.67,0,0.1,0,0,0.62,0,0.14,0,48.09,48.53,2.1,1.76,29
Aleksandar Popović,0,0,0,0,0,0,0.04,0.04,0,0.32,0,0.04,0,0,25.68,65.37,0.71,40,1.86,0.39,0.11,0,0.75,0.18,0.04,0,100,66.67,0,0,28
Emir Azemović,0,0,100,0.33,0,0,1.67,1.17,0,6,0,0.5,0.17,0,36.67,70.45,1.67,26.67,0,0,0,0,2,0.33,0.33,0,66.67,58,0.67,1.83,6
Periša Pešukić,0,0,41.67,0.39,0,0,2.35,2.13,0.03,2.61,0.03,0.45,0.1,0.1,26.16,62.15,4.87,25.16,0,0.23,0,0,1.03,0.1,0.19,0,51.56,56.49,1.06,1.26,31
Norman Campbell,0.2,0.23,39.71,1.74,0,0,0.97,0.37,0,0.4,0,0.77,0.17,0.14,15.34,69.46,5.57,39.58,0,0.03,0,0,0.91,0.14,0.2,0,22.22,34.46,0.77,1.43,35
Petar Gigić,0.2,0.2,46.15,1.34,0,0,0.14,0.14,0,0.51,0,0.11,0.06,0.09,17.34,60.96,4.71,51.16,0,0.09,0,0,1.06,0.11,0.26,0,43.59,43.22,1.6,1.31,35
Boris Kopitović,0.05,0,100,0.35,0,0,0.75,1.4,0.05,4.4,0,0.25,0,0,32.15,78.85,2.2,40.16,0,0.1,0,0,1.15,0.3,0.15,0.05,60,55.14,0.55,1.3,20
Ognjen Mršić,0,0,0,0.2,0,0,1,1,0,4.4,0,0.4,0.1,0,33.3,65.17,2.6,29.52,0,0.3,0,0,1,0.1,0.1,0,65.31,56.96,0.3,1.3,10
Sékou Sanogo,0,0,100,0.5,0,0,0.33,0.42,0,0.08,0,0.08,0,0,23,90.58,5.33,75,0,0,0,0,0.33,0,0.08,0,83.33,69.05,0.58,0.75,12
Vukašin Krstić,0,0,100,0.33,0,0,0.33,1.17,0,0.5,0,0.33,0,0,24,80.56,1.67,50,0,0,0,0,0.5,0,0,0,75,64.29,0.33,0.33,6
Nikola Stajić,0,0,0,0.56,0,0,0.89,1.11,0,3.78,0.11,0.33,0.11,0.11,27.44,76.52,3.33,52.78,0,0.11,0,0,1,0.22,0,0,68.18,55.77,0.67,1.11,9
Darko Puškarić,0,0,66.67,0.14,0,0,1.29,0.71,0,3.86,0,0.29,0,0,40.86,76.92,5.86,38.71,0,0.43,0,0,0.71,0.14,0,0,63.16,61.9,0.57,1,7
Jovan Milošević,0.17,0.17,62.5,0.72,0,0,0.28,0,0,0.11,0,0.28,0,0,8.28,70.47,2.06,75,0,0,0,0,0.33,0,0.06,0,30.77,44,1.17,0.72,18
Stefan Vukić,0.11,0.07,36.36,0.85,0.04,0,0.19,0.07,0,0.15,0,0.11,0.15,0.07,12.89,83.91,4,66.67,0,0.07,0,0,0.37,0.07,0.15,0,38.1,44.44,1.3,0.93,27
Bojan Roganović,0,0,0,0.33,0,0,0.67,0.17,0,1.17,0,0.33,0.33,0.33,34,75.98,9.17,47.83,0,0.17,0,0,1,0.17,0.17,0,50,52.94,1.5,1,6
Matija Mitrović,0,0,0,0,0,0,0.25,0.25,0,0.75,0,0.5,0,0.25,7.25,72.41,2.25,0,0,0,0,0,0,0,0,0,100,50,0.25,0,4
Vladimir Vitorović,0.04,0.04,80,0.5,0,0,1.11,1.32,0,1.75,0,0.32,0.04,0.04,27.39,72.49,4.93,38.46,0,0.11,0,0,0.96,0.21,0.11,0.04,57.63,56.83,0.54,1.04,28
Samed Baždar,0.15,0.11,41.46,1.33,0,0,0.56,0.15,0,0.15,0,0.56,0.04,0.07,14.04,74.41,4.59,64,0,0.04,0,0,0.26,0.07,0.19,0,31.25,41.61,0.74,0.74,27
Thierry Etongou,0,0,75,0,0,0,2.5,2.06,0.19,3.88,0,0.31,0,0,27.56,68.03,1.94,41.22,0,0.25,0,0,1.13,0,0.31,0.13,52.54,57.32,1.25,2.19,16
Uroš Stojanović,0.03,0.03,58.33,0.3,0.03,0,1.91,1,0,2.39,0,0.36,0,0.03,25.45,70.95,4.03,34.29,0,0.24,0,0,1.12,0.15,0.15,0,57.97,60.93,0.64,0.91,33
Slavoljub Srnić,0,0,60,0.53,0,0,0.6,0.47,0,0.33,0,0.27,0,0.07,22.47,86.05,5.33,52.17,0,0.07,0,0,0.13,0,0.13,0,40,55.56,0.6,0.47,15
Miloš Pantović,0.23,0.13,50.68,1.71,0.03,0,0.45,0.42,0,0.19,0,0.35,0.03,0.06,27.35,81.01,6.42,75.81,0,0.23,0,0,1.1,0.1,0.1,0.03,45.76,48.76,1.94,0.45,31
Aleksa Matić,0,0,68.75,0.2,0,0,2.47,2.2,0,0.93,0,1.27,0,0.07,32.07,77.96,4.4,34.09,0,0.07,0,0,1.47,0.07,0.27,0,46.43,52.17,0.73,1.07,15
Ivan Milošević,0.04,0.04,75,0.26,0,0,1.57,1.39,0,4.57,0,0.83,0,0,36.13,76.77,2.52,45.56,0,0.13,0,0,1.09,0.26,0.35,0.04,55.93,52.5,0.52,1.35,23
Miljan Ilić,0,0,68.18,0.06,0,0,1.94,0.68,0.03,1.52,0,0.74,0.06,0,26.94,66.95,5.48,26.24,0,0.29,0,0,0.87,0.13,0.26,0,69.57,57.35,0.45,1.16,31
Uroš Lazić,0,0,62.5,0.65,0,0,1.12,0.94,0,2.12,0,0.82,0.06,0,21.65,60.87,3.29,18.81,0,0.35,0,0,0.35,0.06,0.24,0,42.31,50.45,1.24,1.06,17
Đorđe Denić,0.04,0,80,0.52,0,0,2.72,0.76,0,0.56,0,1.8,0.08,0,26.76,69.66,6.72,39.34,0,0.32,0,0,0.76,0.08,0.2,0,40.7,46.67,0.8,2.04,25
Milan Radin,0,0,66.67,0.4,0,0,2,0.9,0,0.6,0,1.6,0,0,40.4,85.4,7.7,62.79,0,0.1,0,0,0.6,0,0.4,0,54.55,51.43,2.6,2.8,10
Luka Zorić,0.13,0.13,61.54,0.87,0.03,0,1.47,0.53,0,0.7,0,0.63,0.03,0,20.23,65.9,4.27,30.34,0,0.1,0,0,0.7,0.2,0.2,0,40.28,43.29,0.63,1.9,30
Miloš Tošeski,0.06,0.06,76.92,0.63,0,0,0.81,0.44,0.06,0.44,0,0.63,0.13,0.25,20.94,78.51,4.88,50,0,0.06,0,0,0.75,0.13,0.25,0,27.27,39.47,0.81,0.88,16
Luka Luković,0.12,0.06,34.48,1.24,0,0,1.94,0.35,0,0.47,0,0.82,0.12,0,20.12,70.47,7.35,54.55,0,0,0,0,1.12,0.18,0.29,0,27.91,40.59,0.82,1.24,17
Miloš Adamović,0,0,72.73,0.65,0,0,1.65,1.24,0,1.76,0,1.29,0.06,0,45.94,74.52,7.65,50.36,0,0.29,0,0,0.53,0.24,0.24,0,43.75,44.6,0.71,1.94,17
Dušan Stevanović,0,0,70,0.42,0,0,1.58,1.25,0,4.21,0,0.79,0,0.04,42.79,67.09,2.58,30.23,0,0.33,0,0,0.75,0.08,0.08,0,60.26,58.76,0.92,1.04,24
Srđan Hrstić,0.22,0.3,37.93,1.22,0.04,0,0.44,0.15,0,0.37,0,0.26,0.11,0.04,15.93,65.58,4.15,56.25,0,0.04,0,0,1,0.15,0.15,0,50.94,46.49,2.15,2.15,27
Zlatan Šehović,0.11,0.11,0,0.67,0.11,0,0.89,0.56,0,0.56,0,0.56,0,0,13.44,65.29,1.67,27.78,0,0.22,0,0,0.22,0,0,0,68.18,57.78,0.33,0.56,9
Kristijan Tojcić,0,0,66.67,0.38,0,0,1.25,1.38,0.03,2.53,0,0.56,0,0.03,25.19,73.45,2.69,37.5,0,0.22,0,0,0.88,0.31,0.25,0,53.33,51.49,0.78,1.28,32
Srđan Grabež,0,0,58.33,0.38,0,0,2.08,1.85,0,3,0,0.46,0,0,23.08,64.67,5.15,24.07,0,0.08,0,0,1.46,0.15,0.38,0.08,60.71,62.16,1.38,1.31,13
Nikola Petković,0,0,45.45,0.71,0,0,0.71,0.71,0,0.64,0,0.07,0.07,0,23.21,76.62,5.93,44.64,0,0.07,0,0,0.14,0.07,0.07,0,50,58.7,0.57,0.57,14
Stefan Filipović,0,0.07,0,0.36,0,0,0.86,1.14,0.07,4.71,0,0.5,0,0,35,72.86,2.5,44,0,0.29,0,0,1,0.07,0.29,0,49.06,46.3,0.86,1.64,14
Luka Adžić,0.09,0.04,48.89,1.3,0,0,0.48,0.22,0,0.09,0,0.22,0.13,0,11.35,80.46,4.3,54.55,0,0,0,0,0.61,0.09,0.26,0,47.06,43.44,0.52,0.78,23
Klemen Bolha,0,0,44.44,0.42,0,0,0.83,0.79,0,2.46,0,0.38,0,0,29.21,69.76,4.58,36,0,0.17,0,0,0.63,0.08,0,0,77.55,57.5,0.29,0.79,24
Ljubomir Fejsa,0,0.04,60,0.09,0,0,1.48,0.57,0.04,0.39,0,0.61,0,0,38.3,88.88,5.96,61.05,0,0.22,0,0,0.48,0.09,0.04,0,45.45,56.72,1.04,0.74,23
Vladimir Kovačević,0,0,100,0.22,0,0,1,1.94,0,3.56,0,0.22,0,0,40.06,75.03,2.56,40,0,0.17,0,0,1.28,0.39,0.11,0,68.18,62.31,0.94,1.33,18
Dejan Dražić,0,0,61.11,0.5,0,0,1.14,0.43,0.07,0.29,0,0.43,0.07,0.07,15.5,64.98,3.79,36.36,0,0,0,0,0.29,0.14,0.07,0,41.18,50,0.79,1.07,14
Nikola Ćirković,0,0.03,36.36,0.22,0,0,2.31,1.44,0.03,3.03,0,0.78,0.03,0.06,30.69,66.4,6.31,30.81,0,0.22,0,0,1.25,0.28,0.22,0,59.34,55,0.91,1.66,32
Vanja Ilić,0.07,0.07,48,1.07,0,0,1.28,0.34,0.03,0.41,0,0.76,0.03,0.03,13.76,75.44,4.17,50,0,0,0,0,0.72,0.1,0.14,0,43.14,44.41,1.66,1.38,29
Sead Islamović,0.06,0.12,52.38,0.94,0,0,1.71,0.76,0,0.47,0,0.59,0,0,23.18,75.38,5.53,43.14,0,0.06,0,0,0.76,0.06,0.18,0,35.14,48.18,0.76,1,17
Cristian,0.07,0.14,50,1.71,0,0,1.07,0.5,0,0.14,0,1.07,0.14,0.07,13.21,59.46,4,31.58,0,0,0,0,0.79,0.07,0.07,0,20,43.26,1.43,0.36,14
Miloš Đokić,0.03,0.03,38.89,0.97,0,0,1.45,0.48,0,0.87,0,0.52,0,0.06,17.94,73.2,3.61,40.91,0,0.1,0,0,1.26,0.1,0.1,0,46.15,55.61,1.26,0.77,31
Filip Ivanović,0,0.03,60,0.84,0,0,1.68,2.06,0.06,3.55,0,0.26,0,0,40.29,67.25,2.35,28.04,0,0.32,0,0,0.74,0.16,0.29,0.1,81.68,62.29,0.65,2.48,31
Aleksa Đurasović,0.03,0,92.31,0.5,0,0,1,0.8,0.03,0.53,0.03,0.3,0.03,0,20.93,78.5,4.47,56.92,0,0.03,0,0,0.6,0.13,0.07,0,46.94,56.34,0.5,0.53,30
Aleksa Janković,0.14,0,28.57,0.57,0,0,0.86,0.29,0,0.14,0,0,0,0.14,3.14,86.36,0.57,0,0,0,0,0,0.43,0,0.14,0,25,53.57,0.86,0.43,7
Marko Đurišić,0,0,83.33,0.48,0,0,0.95,0.52,0,0.38,0,0.19,0.1,0.1,25.24,76.04,4,38.55,0,0.1,0,0,0.86,0.1,0.19,0,45.45,51.72,1.19,1.48,21
Vuk Mitošević,0,0,0,0.33,0,0,1,0.67,0,0.33,0,0.33,0,0,17,74.51,4.67,22.22,0,0,0,0,0,0,0.33,0,66.67,55.56,0,0.67,3
Nikolaos Baxevanos,0,0,0,0.67,0,0,1,1.5,0,2.5,0,0.5,0,0,28.67,73.26,3.5,50,0,0,0,0,1,0,0,0,44.44,50,0.5,0.67,6
Nikola Leković,0.03,0,42.86,0.32,0,0,1.65,1.32,0,2.29,0,0.55,0.06,0.06,37.16,70.83,5.52,33.74,0,0.23,0,0,1.1,0.29,0.16,0,48.24,51.64,0.84,1.16,31
Ante Vukušić,0.15,0.11,35.29,1.26,0,0,0.19,0.07,0,0.04,0,0.22,0.04,0.07,11.96,70.59,2.52,61.11,0,0,0,0,1,0.11,0.11,0,33.82,41.4,1.22,0.78,27
Sambou Sissoko,0,0,69.23,0.42,0,0,1.67,1.21,0,0.63,0,0.96,0,0,29.63,79.47,5.67,48.6,0,0.21,0,0,0.83,0,0.21,0.04,53.06,48.81,0.33,1.17,24
Žarko Udovičić,0.03,0.03,56.25,0.58,0,0,0.48,0.94,0.03,0.76,0,0.48,0.09,0.06,23.82,72.39,5.73,32.71,0,0.18,0,0,0.85,0.15,0,0,50,49.61,0.64,0.55,33
Mbouri Yamkam,0,0,83.33,0.24,0,0,1.76,1,0.03,2.18,0,0.52,0.12,0.09,36.58,74.48,5.24,39.81,0,0.21,0,0,1.18,0.03,0.09,0.06,62.96,59.04,0.55,1.42,33
Edmund Addo,0,0.06,65.31,0.88,0,0,1.5,1.56,0.06,1.13,0,1.38,0,0.06,42.5,79.41,6.06,49.41,0,0.19,0,0,1.06,0.19,0.38,0,59.09,51.9,1.69,2.5,16
Andrija Milić,0,0,100,0.63,0,0,1.13,0.63,0,0.63,0,0.25,0.13,0,18.25,79.45,2.63,58.33,0,0,0,0,1.13,0.25,0.25,0,50,62.22,1.25,0.88,8
Borisav Burmaz,0.19,0.13,53.33,1.26,0.06,0,0.39,0.03,0,0.29,0,0.26,0.13,0.06,12.19,71.96,3.16,70,0,0.03,0,0,0.84,0.03,0.1,0.03,43.01,49.23,1.94,1.1,31
Novak Mićović,0,0,0,0,0,0,0,0,0,0.5,0.07,0.07,0,0,21.57,67.55,1.07,45.76,2.14,0.29,0.29,0.07,1.21,0.07,0,0,50,60,0.14,0,14
Slobodan Stanojlović,0.13,0.03,25,1.03,0,0,0.17,0.23,0,0.13,0,0.3,0,0,8.57,73.15,2.23,55.56,0,0,0,0,0.53,0.03,0.07,0,35.56,34,0.4,0.43,30
Veljko Trifunović,0.08,0,50,0.62,0,0,0.15,0.31,0,0,0,0.15,0.15,0.08,6.85,76.4,2.31,42.86,0,0,0,0,0.46,0,0.08,0,40,40,0.77,0.92,13
Almir Aganspahić,0.09,0.18,100,0.82,0,0,0.36,0.09,0,0.09,0,0,0,0,4.91,77.78,2,33.33,0,0.09,0,0,0.18,0,0.09,0,27.27,36.07,1,1.45,11
Aleksandar Mesarović,0,0,60.87,0.81,0,0,1.16,0.68,0,0.29,0,0.71,0.03,0.03,30.61,81.98,9.87,67.01,0,0.03,0,0,0.87,0.13,0.16,0,29.73,46.92,0.81,1.1,31
Stefan Stanisavljević,0.09,0.09,33.33,1.09,0.09,0,0.09,0,0,0,0,0.18,0,0,5.73,66.67,1.73,0,0,0,0,0,0.18,0.09,0,0,35.71,35,0.82,1.18,11
Mihajlo Vesnić,0.06,0,33.33,0.28,0,0,1.17,1.61,0.06,3.94,0,0.44,0,0,20.39,68.39,1.39,32.53,0,0.11,0,0,1.22,0.28,0.33,0,60,50.88,0.78,1.56,18
Igor Miladinović,0,0,38.46,0.45,0,0,0.73,0.27,0,0.09,0,0.45,0.27,0.18,10.36,80.7,2.55,100,0,0,0,0,0.73,0,0.09,0,28.57,38.78,0.36,0.91,11
Nenad Kočović,0,0,83.33,0.24,0,0,1.21,1,0,2.82,0,0.52,0.03,0.09,32.52,71.85,4.21,29.63,0,0.24,0,0,1.09,0.18,0.12,0,54.55,59.24,0.88,0.48,33
Dušan Stoiljković,0.11,0.11,39.13,1.32,0,0,0.47,0.58,0,0.47,0,0.37,0.11,0.11,19.79,72.87,5.95,46.94,0,0.05,0,0,0.58,0.05,0.05,0,33.33,38.68,0.68,0.63,19
Jug Stanojev,0.06,0.06,41.67,0.63,0,0,0.31,0.31,0,0.31,0,0.19,0,0,9,79.17,3.38,45.45,0,0,0,0,0.31,0,0.13,0,40,34.78,0.13,0.63,16
Saša Tomanović,0,0,0,0.67,0,0,0.73,0.33,0,0.8,0,0.27,0,0.07,30.8,77.71,4.6,55.1,0,0.07,0,0,0.2,0.2,0.2,0,72.41,46.75,0.27,1.27,15
Milan Joksimović,0.06,0,80,0.44,0.06,0,1.29,1.15,0.03,3.71,0,0.53,0.03,0.03,34.32,67.27,5.47,36.99,0,0.21,0,0,1,0.12,0.18,0.03,57.78,59.46,0.82,0.76,34
Milan Makarić,0,0.28,48.57,2.17,0,0,0.22,0.11,0,1.11,0,0.39,0.22,0.17,14.33,66.67,4.83,44.44,0,0.22,0,0,0.39,0.06,0.06,0,35.96,41.2,2,1.28,18
Mihajlo Bogićević,0,0.05,0,0.2,0,0,0.65,0.6,0,4.6,0,0.15,0,0.05,39.35,74.21,2.9,42.29,0,0.2,0,0,1.05,0.25,0.15,0,60,49.56,0.25,1.35,20
Nebojša Bastajić,0.15,0.06,46.15,1.59,0,0,1.09,0.18,0,0.41,0.03,0.97,0.18,0.03,19.76,75.89,6.32,57.14,0,0.24,0,0,0.74,0.06,0.12,0.03,44.71,46.85,2.21,1,34
Stefan Mitrović,0.15,0.12,49.09,1.35,0,0,0.32,0.06,0,0.12,0,0.29,0.03,0.09,15.88,83.33,6.47,50,0,0.12,0,0,0.38,0.03,0.09,0,24,39.55,1.09,0.76,34
Geoffrey Chinedu Charles,0.2,0.3,75,1.5,0.1,0,0.4,0.2,0,0.1,0,0.4,0,0,10.8,62.04,2.3,50,0,0.2,0,0,0.4,0.2,0.1,0,40,40.79,1,0.8,10
Svetozar Marković,0.09,0.27,100,0.73,0.05,0,1.05,1.23,0.05,2.27,0.05,0.27,0,0,47.45,77.87,2.14,35.08,0,0.32,0,0,0.82,0.23,0.23,0,45.83,47.55,0.41,1.45,22
Uroš Miladinović,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,100,1,0,0,0,0,0,0,0,1,0,0,33.33,0,1,1
Hamza Bronja,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,100,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zoran Karać,0,0,0,1.5,0,0,0,0,0,0,0,1,0,0,8,81.25,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,2
Ensar Brunčević,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2.25,100,0.25,0,0,0,0,0,0,0,0.25,0,0,100,0,0,4
Branislav Marković,0,0,100,0.43,0,0,0.43,0.57,0,0.29,0,0,0.14,0,8.43,74.58,1.14,50,0,0,0,0,0.29,0,0.29,0,0,57.14,0.29,0.43,7
Nemanja Stevanović,0,0,0,0,0,0,0,0,0,0.56,0.11,0,0,0,25.44,63.32,0.56,34.68,1.44,0.44,0.11,0,0.78,0.11,0,0,100,100,0,0,9
Ognjen Mitrović,0,0,45.45,0.44,0,0,2.11,1.56,0,1.33,0,0.56,0,0,23.44,64.93,3.78,21.95,0,0.22,0,0,0.67,0,0.33,0,50,51.39,1,1.56,9
Miljan Krpić,0,0.08,100,0.17,0,0,0.42,0,0,0.08,0,0.08,0,0,2.67,84.38,0.5,66.67,0,0,0,0,0.08,0,0.25,0,100,61.11,0.17,0.42,12
Nikola Vlajković,0,0,70.59,0.79,0,0,1.92,1.38,0.04,1.96,0.04,0.83,0.04,0,28.08,66.47,5.38,30.71,0,0.21,0,0,0.79,0.17,0.17,0.04,42.86,51.35,0.79,1.54,24
Damir Sadiković,0.07,0,75,0.52,0,1.72,0.45,0.55,0,0.72,0,0.41,0.07,0,32.17,78.67,6.76,56.73,0,0.07,0,0,0.86,0.14,0.07,0,57.89,49.61,0.59,0.62,29
Strahinja Tanasijević,0,0.07,50,0.6,0,0,1.27,0.93,0,3.4,0,0.33,0,0.07,27.73,75,2.33,38.37,0,0.27,0,0,1.07,0.07,0.4,0,43.75,51.91,1.67,1.67,15
Aleksandar Varjačić,0.07,0,54.55,0.47,0,0,0.73,0.47,0,0.93,0,0.6,0,0,16.53,71.37,3.93,30.56,0,0.13,0,0,0.67,0.07,0,0,35.29,52.58,1.47,0.6,15
Marko Šarić,0.14,0.03,39.47,1.37,0.06,0,0.43,0.34,0,0.49,0,0.26,0.03,0.09,14,69.59,4.14,50,0,0,0,0,0.51,0.06,0.03,0,35.16,36.36,0.86,0.97,35
Mihajlo Spasojević,0.15,0,33.33,0.46,0.15,0,0.08,0,0,0.31,0,0.23,0,0,2.92,63.16,0.92,100,0,0,0,0,0.38,0,0,0,38.89,33.33,0.31,0.38,13
Aleksa Milojević,0,0,0,0,0,0,0,0.04,0.12,0.48,0.04,0,0,0,26.68,55.77,1.08,36.89,2.72,0.2,0.32,0.12,1.24,0.32,0.08,0,60,54.55,0.12,0.16,25
Mlađan Stevanović,0,0,0,0.27,0,0,1.27,0.82,0,0.55,0,0.64,0,0,11.55,70.08,3.36,35,0,0,0,0,0.36,0.09,0,0,44.44,53.19,0.64,0.64,11
Eliomar Silva,0.04,0,55.56,0.48,0,0,0.48,0.22,0,0.3,0,0.48,0.11,0,7.93,62.15,2.33,38.1,0,0,0,0,0.48,0.19,0.22,0,56.52,47.42,0.56,0.67,27
Stefan Marjanović,0.03,0,68.18,0.72,0,0,1.14,1.66,0.07,2.41,0,0.76,0.03,0.03,37.76,74.34,3.72,40.7,0,0.24,0,0,1.1,0.07,0.24,0.07,60.68,50.75,0.59,1.72,29
Regis Samuel Baha,0,0,60.71,0.53,0,0,1.07,1.07,0.03,1.43,0,0.33,0,0,36.3,71.35,6.6,42.67,0,0.13,0,0,0.97,0.2,0.33,0,71.43,57.54,1.03,1.5,30
Danilo Teodorović,0.13,0.04,60,0.5,0,0,0.67,0.13,0,0.38,0,0.21,0.04,0.04,6.75,72.84,1.21,28.57,0,0,0,0,0.46,0.08,0.25,0,16,35.34,0.71,1.04,24
Milan Vidakov,0.08,0.16,50,0.92,0,0,0.2,0.12,0.04,0.28,0,0,0,0,7.92,54.55,2.08,50,0,0.04,0,0,0.28,0.04,0.16,0,42.4,46.54,1.44,1,25
