#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
150,,Ibragim Tsallagov,1.5,1.39,0.06,0.56,0,0.39
151,,Arsen Adamov,1,0.56,0,0.44,0,0
152,,Egor Pogostnov,1.44,1.56,0,4.67,0,0.67
153,,Giorgi Shelia,0.03,0.03,0,0.34,0.03,0
154,,Daniil Zorin,0,1,0,0.5,0,0
155,,Vyacheslav Yakimov,3.18,0.82,0,0.41,0,1.06
156,,Nicolás Marichal,2.21,2.07,0,3.5,0,0.43
157,,Evgeniy Kharin,1.65,1,0,1.31,0,0.42
158,,Tomás Tavares,1.62,0.54,0,0.92,0,0.85
159,,Nair Tiknizyan,1.31,1.69,0.03,1.66,0,0.59
160,,Ivan Ignatiev,0.25,0.05,0,0.05,0,0.3
161,,João Batxi,0.29,0.14,0,0,0,0.36
162,,Ibrahima Cisse,1.41,1.53,0.06,1.82,0,0.41
163,,Aleksandar Ćirković,0.42,0.17,0,0.08,0,0.08
164,,Miroslav Bogosavac,1.72,1.72,0.04,1.72,0,0.64
165,,Aleksandr Kovalenko,1.35,1.52,0.04,1,0,0.74
166,,Artem Makarchuk,1.45,0.83,0,1.1,0,0.41
167,,Viktor Melekhin,1.33,1.63,0,3,0.04,0.42
168,,Denis Makarov,1.04,0.44,0,0.32,0,0.84
169,,Georgi Melkadze,0.21,0.33,0,0.58,0,0
170,,Mikhail Shchetinin,1.67,0,0,0,0,0
171,,Viktor Aleksandrov,1.24,1.47,0.06,2.71,0,0.18
172,,Mikhail Kerzhakov,0,0,0.04,0.38,0,0
173,,Anton Zabolotnyi,0.33,0.04,0,0.29,0,0.29
174,,Daniil Khlusevich,2.12,1.31,0,1.42,0,0.96
175,,Saba Sazonov,1.42,1.79,0.04,2.71,0,0.42
176,,Vitalii Botnar,0,0,0,1,0,0
177,,Aleksandr Silyanov,1.17,1.3,0,2,0.03,0.47
178,,Aleksandr Lomovitskiy,1,0.2,0,0.2,0,0.4
179,,Oleksandr Filin,1.82,2.36,0.09,2,0,0.55
180,,Kirill Shchetinin,1.73,0.47,0,0.33,0,0.67
181,,Aleksey Mironov,0.85,0.92,0,0.5,0,0.62
182,,Vyacheslav Podberezkin,0.62,0.54,0,0.23,0,0.31
183,,Mamadou Maiga,2.19,1.43,0.05,0.86,0,0.95
184,,Yuriy Zhuravlev,1.43,1.86,0,2.57,0.07,0.43
185,,Roman Evgenjev,0.62,1.69,0,3.1,0.07,0.41
186,,Mateo Barać,0.5,1.38,0.13,2.63,0,0
187,,Ivan Komarov,0.36,0.73,0,0.27,0,0.36
188,,Dmitri Poloz,0.6,0.08,0.04,0.64,0,0.44
189,,Eric Bicfalvi,0.65,0.27,0,0.5,0,0.42
190,,Amar Rahmanović,1.18,0.24,0,0.41,0,0.35
191,,Aleksandr Soldatenkov,0.92,1.64,0.04,3.8,0.04,0.32
192,,Milan Gajić,0.93,0.69,0,0.93,0,0.31
193,,Minkail Matsuev,2,0,0,0,0,0
194,,Sergey Bryzgalov,1.67,2,0,4.33,0,0.67
195,,Igor Leshchuk,0,0,0,1.17,0,0
196,,Milan Majstorović,1.44,0.33,0,0.78,0,0.11
197,,Yaroslav Mikhailov,1.33,1.24,0,0.86,0.05,0.43
198,,Nikita Chernov,0.75,1.17,0,1.96,0,0.42
199,,Danil Krugovoy,0.68,0.53,0,0.53,0,0.11
200,,Ilzat Akhmetov,0.59,0.41,0,0.3,0,0.19
201,,Tin Jedvaj,1.71,2.29,0,2.86,0,0.5
202,,Andrey Mendel,1.77,1.08,0.04,0.81,0,0.62
203,,Aleksey Sutormin,0.79,0.36,0,0.21,0,0.14
204,,Irakli Kvekveskiri,2.26,1.22,0.07,1.26,0,1.19
205,,Yaroslav Gladyshev,0.54,0.23,0,0.08,0,0.19
206,,Artem Sokolov,0.72,0.17,0,0.33,0,0.44
207,,Irakliy Chezhia,1.5,1.38,0,4.13,0,0.13
208,,Roman Ezhov,1.36,0.23,0,0.45,0,0.77
209,,Yuri Gazinskiy,0.71,1,0,0.57,0,0.36
210,,Luka Đorđević,0.08,0.15,0,0.15,0,0.08
211,,Kirill Ushatov,1,0.43,0,0,0,0.29
212,,Kirill Suslov,2.26,1.39,0.13,2.96,0,0.7
213,,Mingiyan Beveev,1.56,1.52,0,1.64,0,1.24
214,,Víctor Felipe Méndez,0.81,0.46,0.04,0.35,0,0.5
215,,Daniil Khudyakov,0,0,0.07,1,0.07,0
216,,Ilya Agapov,1.07,1.93,0,2.07,0,0.33
217,,Aleksandr Ektov,1.76,1.24,0.04,1.36,0,0.84
218,,Evgeni Morozov,1.52,1.52,0,2.4,0,0.4
219,,Dmitri Zhivoglyadov,1.44,0.81,0,1.19,0,0.63
220,,Timofey Margasov,1.27,0.88,0,1.31,0,0.62
221,,Aleksandr Erokhin,0.3,0.2,0,0.2,0,0
222,,Batraz Gurtsiev,0.38,0.13,0,0.13,0,0.13
223,,Victorien Angban,0.86,1.14,0,0.43,0,0.29
224,,Mohamed Konate,0.42,0.17,0,0.33,0,0.17
225,,Ilya Pomazun,0,0,0.07,0.41,0.03,0
226,,Khyzyr Appaev,0.43,0.14,0,0.75,0,0.25
227,,Kevin Pina,1.87,0.87,0,1.27,0,0.53
228,,Ivan Lomaev,0.05,0.05,0,1.27,0.05,0.05
229,,Nemanja Glavčić,1.18,1,0,0.24,0,0.71
230,,Igor Kalinin,1.07,1.07,0.07,2.73,0,0.4
231,,Sergey Petrov,0.89,0.79,0,1.11,0,0.11
232,,Ilya Bykovskiy,1.57,1,0,0.71,0,0.29
233,,Mario Ćurić,1.18,0.82,0.06,0.53,0,1.06
234,,Artem Mamin,1.56,0.89,0,1.67,0,0.67
235,,Maksim Vityugov,0.79,1.07,0,0.54,0,0.39
236,,Rai Vloet,0.47,0.53,0,0.6,0,0.6
237,,Stanislav Magkeev,1.68,2.63,0,3.32,0.05,0.63
238,,Ilnur Alshin,1.87,0.96,0.04,1.48,0,0.96
239,,Denis Yakuba,1.1,1,0.1,0.6,0,0.6
240,,Ivan Temnikov,1.75,0.5,0,0.25,0,0.5
241,,Cristian Tassano,2.67,1.67,0,4.33,0,0.5
242,,Igor Konovalov,0.67,0.83,0,0.5,0,1.17
243,,Bogdan Ovsyannikov,0,0,0,0.5,0,0
244,,Aleksandr Kutitskiy,1.18,0.82,0.05,1.05,0,0.5
245,,Vladislav Sarveli,0.46,0.46,0,0.12,0,0.54
246,,Mohamed Amin Brahimi,1.54,1.23,0,0.46,0,0.62
247,,Vladislav Kamilov,1.55,0.65,0,1,0,0.75
248,,Bryan Idowu,2.38,1,0.13,1.63,0,0.38
249,,Khoren Bayramyan,1.09,0.48,0,0.35,0,0.96
250,,Nikita Kakkoev,1.62,0.76,0,1.67,0,0.62
251,,Mathias Normann,0.79,0.93,0,1.07,0,0.86
252,,Dmitriy Stotskiy,1.38,1,0,0.96,0,1.21
253,,Denis Adamov,0.06,0,0,0.59,0,0
254,,Dmitry Rybchinskiy,1.2,0.56,0,0.48,0,0.64
255,,Reziuan Mirzov,0.46,0.08,0,0.21,0,0.21
256,,Evgeny Goshev,0,0.11,0,0.67,0,0.11
257,,Oleg Kozhemyakin,0.88,2.24,0.12,4.04,0,0.36
258,,Mory Gbane,1.5,1.59,0.05,0.73,0,0.41
259,,Oleg Dmitriev,0.44,0.56,0.06,0.69,0,0.5
260,,Timur Ayupov,1.57,0.87,0,1.04,0,0.74
261,,Aleksandr Dolgov,0.96,0.32,0,0.56,0,0.44
262,,Andrey Langovich,1.36,0.59,0,0.73,0,0.41
263,,Ilya Kukharchuk,0.25,0.19,0,0.44,0,0.19
264,,Daniil Chernyakov,1.5,0.25,0,0.5,0,0.25
265,,Marat Bystrov,1.6,1.65,0,3.55,0.05,0.6
266,,Elmir Nabiullin,1.33,0.78,0,0.67,0,0.11
267,,Sergey Babkin,0.47,1.12,0,0,0,0.18
268,,Zaim Divanović,1.4,0.2,0,0,0,0.4
269,,Kirill Kravtsov,1.33,0.88,0.04,0.5,0,0.83
270,,Lucas Masoero,1.38,2,0.1,3.19,0,0.24
271,,Maksim Mukhin,1,1,0,0.24,0,0.53
272,,Zelimkhan Bakaev,0.18,0.18,0,0.12,0,0.18
273,,Kirill Nababkin,1.41,0.91,0,1.41,0,0.5
274,,Artur Nigmatullin,0,0,0,1.56,0.17,0.06
275,,Zakhar Volkov,1.5,2.4,0,2.6,0,1
276,,Evgeniy Chernov,1.17,1.09,0.09,1.91,0,0.39
277,,Denys Kulakov,1.37,0.74,0,0.58,0,0.16
278,,Aleksandr Rudenko,0.4,0.2,0,0.2,0,0.28
279,,Dmitri Tsypchenko,0.33,0.17,0,0.54,0,0.29
280,,Vyacheslav Krotov,0.91,0.68,0,0.36,0,0.14
281,,Stefan Šapić,0.8,1.2,0,2.4,0,0.2
282,,Pavel Meleshin,0.13,0.13,0,0.13,0,0.13
283,,Danila Kalin,1,1,0,1,0,1
284,,Matvey Lukin,0.5,0.5,0,1,0,0
285,,Aleksei Usanov,1.5,1.5,0,0,0,1.5
286,,Ivan Miladinović,0.67,1.22,0.11,2.67,0,0.22
287,,Aleksey Nikitin,0.33,1.89,0,3,0.11,0.22
288,,Edgar Sevikyan,0.8,0.1,0,0.3,0,0.1
289,,Andrey Egorychev,0.76,0.81,0,0.81,0,0.86
290,,Ravil Netfullin,2.5,1.45,0.05,2.3,0,1.05
291,,David Karaev,0.79,0.71,0,0.5,0,0.82
292,,Vasili Cherov,0.76,0.92,0.04,1.36,0,0.2
293,,Petar Golubović,1.25,1.83,0.08,3.33,0.08,0.17
294,,Vladislav Karapuzov,0.68,0.73,0,0.32,0,0.73
295,,Stepan Oganesyan,0.8,0.3,0,0.15,0,0.35
296,,Danila Prokhin,1.05,1.16,0.11,1.32,0,0.26
297,,Vyacheslav Grulev,0.62,0.27,0,0.46,0,0.27
298,,Ilya Kutepov,1.25,2.25,0.13,3.75,0,0.25
299,,Danil Kazantsev,0.57,0.86,0,1.86,0,0.14
300,,Yuri Kovalev,0.35,0.25,0,0.4,0,0.2
301,,Kirill Pechenin,1.58,0.68,0,0.68,0,0.74
302,,Luka Gagnidze,1.65,0.85,0,0.45,0,1.05
303,,Zoran Nižić,1,1.55,0,2.18,0,0.36
304,,Pavel Maslov,0.47,1,0,1.05,0.05,0.11
305,,Victor Moses,0.2,0.1,0,0.2,0,0.4
306,,Kirill Zaika,0.93,0.8,0,0.4,0,0.33
307,,Egor Golenkov,0.14,0.03,0,0.41,0,0.1
308,,Aleksandr Troshechkin,1.53,0.53,0,0.47,0,0.47
309,,Gamid Agalarov,0.32,0,0,0.27,0,0
310,,François Kamano,0.82,0.25,0,0.14,0,0.86
