Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Ahmed Ayman,0,0,28.57,0,0,0,0.85,0.46,0,0.54,0,0.15,0,0,16,70.67,2.92,44.44,0,0,0,0,0.54,0.08,0.08,0,54.55,50,0.23,0.46,13
Mostafa El-Badry,0,0.24,33.33,0.76,0,0,0.71,0.41,0,0.18,0,0.47,0.12,0,12.82,77.52,3.06,46.67,0,0.06,0,0,0.24,0.12,0.06,0,25,47.42,1.47,0.53,17
Islam Ateia,0.13,0.06,47.06,0.75,0.06,0,0.88,0.19,0,0.38,0,0.25,0.06,0.06,15.25,77.46,3.38,45.83,0,0.06,0,0,0.44,0,0.13,0,41.67,39.68,0.81,1.81,16
Arabi Badr,0.1,0,100,0.3,0,0,0.2,0.4,0,0.3,0,0.3,0,0,9.1,76.92,1.5,42.86,0,0.1,0,0,0.5,0,0.2,0,70,51.52,0.5,1,10
Mohamed Sadek,0,0,36.36,0.27,0,0,1.36,0.45,0,0.09,0,0.55,0.09,0,17.36,82.72,5.27,63.64,0,0,0,0,0.45,0,0.36,0,33.33,37.84,0.55,1.45,11
Aymen Sfaxi,0,0.06,33.33,0.41,0,0,0.47,0.18,0,0.29,0,0.06,0.06,0,13.88,81.36,3.47,50,0,0,0,0,0.24,0,0.12,0.06,31.58,37.7,0.29,0.82,17
Mahmoud Alaa El Katamy,0,0,40,0.25,0,0,1.25,0.75,0,1.38,0,0.38,0,0,24.25,72.16,3.63,29.63,0,0,0,0,0.88,0.13,0.13,0,50,53.49,0.38,0.5,8
Abubakar Liday,0,0,57.14,0.62,0,0,0.69,0.15,0,0,0,0.15,0,0,8.08,63.81,2,71.43,0,0,0,0,0.38,0,0.08,0,0,50.68,1.54,0.92,13
Karim Mostafa,0,0,42.11,0.68,0,0,0.36,0.18,0,0.27,0,0.36,0,0.05,14.64,71.43,4.05,47.62,0,0,0,0,0.5,0.09,0.05,0,41.67,38.95,0.5,0.41,22
Ahmed Shousha,0,0,25,0.41,0,0,0.71,1.12,0,2.59,0.06,0.12,0,0,32.47,67.93,3.88,41.24,0,0.18,0,0,1.53,0,0.18,0,54,52.75,0.47,0.76,17
Mohamed Nadi,0,0,33.33,0.47,0,0,0.71,0.53,0,0.41,0,0.24,0,0.06,13.53,66.96,3.47,44.44,0,0.06,0,0,0.29,0,0.18,0,54.9,41.67,0.24,0.65,17
Ahmed Dawooda,0,0,20,0.15,0,0,0.23,0,0,0.08,0,0.08,0.08,0.08,8.38,87.16,2.38,100,0,0,0,0,0.08,0.08,0.08,0,0,34.21,0.69,0.38,13
Omar Saoudi,0,0,0,0.67,0,0,0,0,0,0,0,0.33,0,0,1,100,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fares Hatem,0,0,100,0.5,0,0,0,0,0,0,0,0.25,0,0,3.5,50,0.25,0,0,0,0,0,0,0,0,0,33.33,50,0.25,0.25,4
Momen Mohamed Abd Rabo,0,0,0,0,0,0,0,1,0,2.5,0,0,0,0,19,69.74,2.25,45.83,0,0.25,0,0,1,0.25,0.25,0,81.82,71.43,0.25,0,4
Tariq Alaa,0,0,50,0,0,0,1.29,0.71,0,1.14,0,0.43,0,0,16.71,71.79,3.43,25,0,0.14,0,0,0.43,0,0.14,0,20,40,0.14,1.71,7
Ahmed Hamoudi,0,0,30.77,0.43,0,0,0.36,0.14,0,0.14,0,0.21,0,0,9.79,72.26,2.93,33.33,0,0,0,0,0.21,0,0.07,0,0,47.22,0.57,0,14
Mahmoud Wahid,0,0,25,0.2,0,0,1.2,0.4,0,0.4,0,0.4,0,0,21.6,72.22,3.8,20,0,0.2,0,0,1,0,0,0,100,65,0.4,0.4,5
Valentine Odoh,0,0.06,44.44,1.06,0,0,0.94,0.31,0,0.13,0,0.06,0,0,12.94,73.91,4.5,88.89,0,0,0,0,0.88,0,0.31,0,28.42,35.16,0.88,1.88,16
Abdelghani Mohamed,0,0.05,48.15,0.33,0,0,0.38,0.29,0,0.05,0,0.24,0.05,0,11,76.19,3.24,63.64,0,0,0,0,0.24,0,0.14,0,39.13,41.75,0.62,0.81,21
Charles Ekpenyong,0.15,0.08,31.58,0.77,0,0,0.31,0.23,0,0.08,0,0.31,0,0,8.15,62.26,2.38,42.86,0,0,0,0,0.23,0.31,0.23,0,50,34.67,0.54,1.08,13
Karim Yehia,0,0,50,0.36,0,0,0.71,1.21,0,1.93,0,0.29,0.07,0,20.93,60.75,2.86,24.66,0,0,0,0,1,0.07,0.29,0,48,45.45,0.36,1.14,14
Momen Rady,0,0,0,0.38,0,0,1.13,1,0,0.5,0,0.25,0,0,17.88,81.12,3,61.54,0,0,0,0,0.63,0,0.25,0,28.57,32.69,0.5,2.25,8
Youssef El Gohary,0,0,37.5,0,0,0,1.18,1,0,0.82,0,0.82,0,0,21.73,68.2,5.09,41.67,0,0.09,0,0,0.45,0,0,0,50,41.89,0.45,0.64,11
Hadji Barry,0.07,0.2,22.22,0.8,0,0,0.13,0.4,0,0.47,0.07,0.13,0.07,0.07,15.93,83.68,4.33,66.67,0,0.13,0,0,0.27,0.07,0,0,7.69,24.07,0.4,0.27,15
Mohamed Antar,0,0.24,47.06,0.62,0,0,1.05,0.14,0,0.33,0,0.62,0.05,0.05,21.14,76.35,7.24,54.05,0,0.05,0,0,0.62,0,0.05,0.05,64.29,47.03,1.14,0.62,21
Ahmed Shadad,0,0,25,0.13,0,0,1.38,0.25,0,0.25,0,0.13,0,0,9.25,78.38,1.13,50,0,0.13,0,0,0.38,0,0.25,0,100,47.22,0.5,1.38,8
Mohamed Nosseir,0,0,0,0.25,0,0,0.58,0.25,0,0.08,0,0.08,0.08,0,11.92,71.33,1.58,47.62,0,0,0,0,1,0,0,0,46.15,46.67,0.08,0.58,12
Abdullahi Ojifinni,0,0,50,0.6,0,0,1,0.6,0,0.2,0,0.2,0,0,14.2,67.61,3.6,16.67,0,0,0,0,0.6,0.2,0.2,0,31.25,34.04,0.6,2.2,5
Ziad Tolba,0,0,25,0.43,0,0,0,0.14,0,0.14,0,0,0,0,3.43,62.5,0.71,0,0,0,0,0,0,0,0,0,38.46,41.67,0.57,0.43,7
Marwan Osman,0,0.11,33.33,0.22,0,0,0.22,0,0,0.11,0,0,0,0,5.33,75,2.44,100,0,0,0,0,0.22,0,0,0,23.08,26.92,0.11,0.33,9
Gharib Yasser,0,0,33.33,0.31,0,0,0.63,0.19,0.06,0.56,0,0.06,0,0,10.06,78.88,0.94,69.23,0,0,0,0,0.56,0.06,0.13,0,60,52.38,0.31,0.56,16
Amir Medhat,0,0,100,0,0,0,0.73,0.73,0.09,1.82,0,0.55,0,0,27.45,77.81,1,37.29,0,0,0,0,1,0.09,0.27,0,60,55.56,0.45,0.82,11
Christopher John,0.04,0.07,46.15,1.21,0,0,0.21,0.18,0,0.25,0,0.11,0.04,0,12.25,73.18,3.07,35.29,0,0.04,0,0,0.54,0,0.11,0,32.76,37.5,0.93,0.64,28
Mohamed Zaalouk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Eiad El Askalany,0,0,50,0,0,0,2,0,1,6,0,0,0,0,29,82.76,2,42.86,0,0,0,0,1,0,0,0,100,66.67,1,2,1
Alhassan Mubarak,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.33,0,1,1
Mohamed Nabih,0,0,0,0,0,0,0,2,0,1,0,0,0,0,34,97.06,1,100,0,0,0,0,2,0,0,0,25,25,0,0,1
Ahmed Hamdeen,0,0,66.67,0,0,0,0,0,0,0,0,1,0,0,7,100,5,0,0,0,0,0,1,0,0,0,0,28.57,0,1,1
Salisu Mobarak,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,60,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
Ahmed Rashwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.67,1,0,0,0,0,0,0,0,0,0,50,33.33,0,0,1
Ahmed Ali Kamel,0,0,0,0.67,0,0,0,0,0,0.33,0,0,0,0,3.33,40,0.33,0,0,0,0,0,0.33,0,0,0,14.29,21.43,0.67,0.33,3
Akinade Moses Ibukun,0,0,50,0.75,0,0,0.75,0,0,0,0,0.5,0,0,6.75,66.67,0.75,50,0,0,0,0,0.5,0,0.25,0,14.29,29.17,0.5,1.25,4
Ibrahim Ayesh,0,0,100,0.75,0,0,1,0.25,0,0.5,0,2,0,0,21.25,71.76,3.25,61.9,0,0,0,0,0.25,0.75,0.25,0,100,36.84,0,1,4
Hesham Sabry,0,0,100,1,0,0,0.25,0,0,0,0,0.25,0,0,5.5,81.82,1.5,100,0,0,0,0,0.25,0,0,0,50,33.33,0,0.75,4
Hany Adel,0,0,100,0.2,0,0,0.4,0.8,0,0.8,0,0.4,0,0,15.6,74.36,2.6,50,0,0,0,0,1,0,0,0,28.57,50,0.8,0.2,5
Abdul Aziz Mousa,0,0,0,0,0,0,0.8,0.4,0,0.4,0,0.8,0,0,11.2,76.79,1.8,44.44,0,0,0,0,0.6,0,0.2,0,50,46.67,0.4,0.4,5
Islam El Mizzayn,0,0,0,0,0,0,0.4,0.8,0,1.4,0,0.6,0.2,0,11.4,54.39,1.4,26.32,0,0.2,0,0,0.2,0,0,0,42.86,38.89,0.4,0.4,5
Mostafa Osama,0,0,45.45,0.29,0,0,0.43,0.43,0,0.29,0,0.29,0,0,10.29,80.56,1.29,37.5,0,0,0,0,0.57,0,0.14,0,0,46.88,1,0.43,7
Momen Awad,0,0,33.33,0.17,0,0,0.5,0.75,0,1.67,0,0,0,0,21.25,69.02,3.75,34.48,0,0.25,0,0,1.17,0.17,0.25,0,25,42.86,0.33,0.25,12
Hussein Ragab,0,0,25,0.53,0,0,0.33,0.33,0,0.33,0,0.07,0,0,11.6,63.79,1.93,35.29,0,0,0,0,0.87,0.07,0.07,0,35.09,30.21,0.2,0.6,15
Moussa Diawara,0.05,0,22.22,0.37,0,0,0.26,0.05,0,0,0.05,0,0.05,0,5.16,69.39,1.42,54.55,0,0,0,0,0.26,0,0.11,0,50,40.91,0.26,0.58,19
Tarek Samy,0,0,0,0,0,0,0.25,0.75,0.25,0.5,0,0,0,0,16,67.19,1.75,46.15,0,0,0,0,0.75,0,0,0,50,36.36,0,0.75,4
Ahmed Mohsen,0,0,28.57,0.25,0,0,0.75,0.38,0,0.75,0,0.25,0,0,18.25,80.82,4.38,36.84,0,0,0,0,0.5,0.13,0.13,0,33.33,34.48,0.13,0.75,8
Ahmed Nader Hawash,0.07,0,25,0.5,0,0,0.36,0.14,0,0,0,0.21,0.07,0.07,8.21,73.91,1.71,22.22,0,0,0,0,0.14,0,0.21,0,33.33,34.67,0.57,0.64,14
Youssef Obama,0,0,0,0.2,0,0,0.2,0,0,0.6,0,0,0,0,10,80,2.8,0,0,0,0,0,0.4,0,0.2,0,25,30.77,0.2,0.4,5
Rafaat Khalil,0,0.14,40,0.43,0,0,0.43,0.14,0,0,0,0.43,0,0,9.29,72.31,1.86,33.33,0,0.14,0,0,0.29,0,0.14,0,60,50,0.43,0.43,7
Ashraf Magdy,0,0,42.86,0.14,0,0,0,0.14,0,0.14,0,0.14,0,0,4.43,83.87,1.86,100,0,0,0,0,0.43,0,0,0,100,36.84,0.43,0.29,7
Ahmed Belya,0,0,0,0.14,0,0,0.43,0.43,0,0.86,0,0.29,0,0,3.57,52,0.14,14.29,0,0,0,0,0.29,0,0,0,0,27.27,0,0.14,7
Mahmoud Abou-Gouda,0,0,0,0.44,0,0,0.44,0.11,0,0.11,0,0.22,0,0,8.67,65.38,1.56,25,0,0,0,0,0.33,0.11,0.11,0,26.92,22.45,0,0.89,9
Fahd Gomaa,0,0,33.33,0.25,0,0,0.38,0.13,0,0.5,0,0.25,0,0,6.88,74.55,2.13,66.67,0,0,0,0,0.75,0,0.13,0.13,16.67,23.81,0.38,1.38,8
Abdallah Gomaa,0,0,40,0,0,0,0.83,0.33,0,0.5,0,0.17,0,0,16.67,75,3.67,54.55,0,0,0,0,0.67,0,0.17,0,100,55.56,0.17,0,6
Anthony Okpotu,0,0,0,0.43,0,0,0,0,0,0.14,0,0.14,0.14,0.14,4.43,67.74,0.71,0,0,0,0,0,0.29,0,0.14,0,28.57,22.22,0.57,0.71,7
Mohamed Shawky Gharib,0,0,0,0.06,0,0,0.63,0.06,0,0.56,0,0.25,0,0,5.88,59.57,0.88,21.43,0,0,0,0,0.25,0.06,0,0,20,45.71,0.31,0.25,16
Imad El Kabbou,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,75,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mohamad Salah Zaki,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,100,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ahmed Abdel Wahab,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,66.67,1,0,0,0,0,0,1,0,0,0,100,50,1,1,1
Rida El Barjiji,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,7.5,66.67,0.5,0,0,0,0,0,0.5,0,0.5,0,100,42.86,0,1,2
Amer Mohamed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61.11,0,36.36,1.5,0,0.5,0,1.5,0,0,0,0,100,1,0,2
Mohamed Fawzy Gad,0,0,0,0,0,0,1,0,0,3.5,0,0.5,0,0,15,60,2.5,0,0,0,0,0,1,0,0,0,66.67,46.15,1,1.5,2
Ahmed Abo Egela,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,10,55,1,50,0,0,0,0,0,0,0,0,0,33.33,0,0,2
Mohamed Abdelnasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,50,33.33,0,0.5,2
Mohammad Fouad,0,0,50,0,0,0,0.33,0.33,0,0,0,0,0,0,10.67,81.25,2,50,0,0,0,0,1.33,0,0,0,100,44.44,0.33,1,3
Bai Kamara,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,6,66.67,1,0,0,0,0,0,0.33,0,0,0,0,20,0,0.33,3
AbouBakr El Gamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66.67,0.67,0,0,0,0,0,0,0,0,0,16.67,11.11,0,0.67,3
Ahmed Amer,0,0,0,0.33,0,0,0.67,0,0,0.33,0,0,0,0,12,63.89,3,20,0,0,0,0,0.67,0,0.33,0,50,50,0.67,0.67,3
Mahmoud Ezzat,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,100,100,0,0,4
Gabriel Chukwudi,0,0.2,50,0.4,0,0,0.4,0,0,0,0,0.4,0,0,4.6,56.52,1.4,100,0,0,0,0,0,0,0,0,20,31.03,0.2,0.8,5
Hamdi Nagguez,0,0,30,0.13,0,0,1.5,1,0.13,0.75,0,0.63,0,0,26,73.08,4,34.48,0,0,0,0,1,0.13,0.38,0,87.5,48.98,0.25,0.63,8
Zakaria El Wardi,0,0.33,0,0.67,0,0,1,0,0,0,0,0.67,0,0,14.33,83.72,4,66.67,0,0,0,0,0.33,0,0.33,0,0,28.57,0.33,2.33,3
Hossam El Saana,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,11.5,78.26,1,75,0,0,0,0,0.5,0,0,0,0,18.18,0.5,1,2
Walid Farag,0,0,16.67,1.2,0,0,1.6,0,0.2,0.2,0,0,0,0,17.6,77.27,5.4,33.33,0,0,0,0,1,0.4,0,0.2,22.22,44.68,2,1.2,5
Mohamed Fares,0,0,0,0.78,0,0,0.78,0.67,0.11,0.56,0,1.44,0,0,21.56,76.8,4,45,0,0.11,0,0,1,0.11,0.11,0,33.33,27.78,0.56,2,9
Ahmed Kasem,0,0,0,0,0,0,0.33,0.5,0,0.33,0,0.17,0,0,4.33,73.08,1,33.33,0,0,0,0,0.17,0.17,0.17,0,25,21.43,0,0.5,6
Fawzi El Henawy,0,0.18,35.29,0.64,0,0,0.91,0.82,0.09,0.36,0.09,0.82,0,0,14.18,73.08,2.64,25,0,0,0,0,0.91,0,0.09,0,54.55,46.03,0.64,0.73,11
Dejan Meleg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,44.44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
El Sayed Abou Amenah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,81.48,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ahmed Ali Amin,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sayed Shabrawy,0,0,50,0.08,0,0,0.33,0.42,0,0.42,0,0.58,0,0,15.83,74.74,2.17,34.48,0,0.17,0,0,0.67,0,0.08,0,61.54,38.64,0.17,0.33,12
Mahmoud Salah,0,0,0,0.13,0,0,0.13,0,0,0,0,0.13,0.13,0,5.63,68.89,1.75,33.33,0,0,0,0,0.13,0,0,0,22.22,26.92,0.63,0.25,8
Marwan Magdy,0,0.11,0,0.33,0,0,0.33,0.11,0,0,0,0,0,0,2,83.33,0.33,100,0,0,0,0,0.22,0.11,0.22,0,0,36.36,0.56,0.33,9
Hesham Hafez,0,0,50,0,0,0,0.5,0.5,0.5,1.5,0,0.5,0,0,17.5,80,1.5,40,0,0,0,0,0.5,0.5,0.5,0,33.33,42.86,1,0.5,2
Elsayed Salem,0,0,0,0.4,0,0,0.4,0,0,0.2,0,0,0,0,17.4,73.56,2.4,20,0,0,0,0,0.6,0,0,0,50,41.18,0,0.2,5
Ahmed Bahaa,0,0,33.33,0.17,0,0,1,1,0,1,0,1.67,0,0,21.83,83.97,4,30.77,0,0,0,0,0.67,0.17,0,0.17,66.67,43.48,1,1.33,6
Mahmoud El Zanfaly,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,100,2,100,1,0,0,0,3,0,0,0,0,50,0,0,1
Hossam Ashraf,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mohamed El Zareef,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,50,1,0,0,0,0,0,0,0,0,0,100,100,0,1,1
Alaa Salama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,100,3,0,0,0,0,0,0,0,0,0,0,20,0,0,1
Ahmed Abdulaziz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Youssef Nader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,100,1,1,0,0,2,0,0,0,0,0,0,0,1
Ahmed Elkalamawy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hesham Fathallah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mustafa Abdelkader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ademola Shobowale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Elhusseini Samir,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,83.33,1,66.67,0,0,0,0,1,0,0,0,100,66.67,0,0,1
Abdelrahman Hassan,0,0,100,0,0,0,0,0,0,0,0,0,0,0,4,100,3,0,0,0,0,0,1,0,0,0,0,100,0,0,1
Gamal El Said,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mohamed Wagdi,0,0,66.67,1,0,0,0,0,0,0,0,0,0,0,3,66.67,1,0,0,0,0,0,0,0,0,0,0,50,0,0,1
Amin Mohamed Amin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gamal Montasser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bello Babatunde Martins,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.5,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ibrahim Sheta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Atef Al Hakim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ahmad Algeaidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,1.67,0,0,0,0,0,0.67,0,0,0,0,0,0,0,3
