#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
464,,Nikša Vujanović,0,0.04,0,0,0.78,0
465,,Nikola Bogdanovski,0,0,0,0,0.88,0.12
466,,Srđan Kocić,0,0.09,0,0,0.73,0
467,,Nikola Mituljikić,0,0,0,0,0.14,0
468,,Nemanja Andrić,0,0,0,0,0.11,0
469,,Nikola Aksentijević,0,0.08,0,0,1.77,0.38
470,,Dušan Joković,0,0,0,0,1,0
471,,Damir Salihovic,0,0,0,0,0.67,0
472,,Marko Mandić,0,0,0,0,1.17,0.22
473,,Maka Gakou,0,0,0,0,1,0.1
474,,Luka Laban,0,0,0,0,0.17,0
475,,Veljko Ilić,0,0,0,0,0.33,0
476,,Vojin Serafimović,0,0,0,0,1,0
477,,Vladimir Tomović,0,0,0,0,1.14,0.43
478,,Lazar Pavlović,0,0,0,0,0.58,0
479,,Vahid Zimonjić,0,0.07,0,0,0.29,0.07
480,,Stefan Milošević,0,0.14,0,0,0.43,0.43
481,,Leandro,0,0.17,0,0,1.17,0.17
482,,Vlada Novevski,0,0,0,0,0.88,0
483,,Branimir Jočić,0,0.14,0,0,1.14,0.36
484,,Đorđe Skoko,0,0,0,0,1,2
485,,Stefan Mihajlović,0,0,0,0,1,0
486,,Luka Vulin,0,0,0,0,0,0
487,,Aleksa Dušanić,0,0,0,0,1,0
488,,Stefan Vico,0,0,0,0,0.67,0.33
489,,Nikolas Špalek,0,0,0,0,0.25,0
490,,Ryohei Michibuchi,0,0,0,0,2,0.25
491,,Nenad Nikić,0,0,0,0,1.25,0.25
492,,Nikola Andrić,0,0.29,0,0,0.71,0
493,,Stefan Maksimović,0,0,0,0,1.2,0.2
494,,Milan Jezdimirović,0,0,0,0,2,0
495,,Nemanja Jovičić,0,0,0,0,1.4,0
496,,Nikola Ignjatović,0,0,0,0,1.29,0.29
497,,Dženan Bureković,0,0,0,0,0.33,0
498,,Filip Frei,0,0,0,0,1,0
499,,Janko Jevremović,0,0,0,0,0.25,0
500,,Marko Veličković,0,0,0,0,1.5,0
501,,Danilo Miladinović,0,0,0,0,1,0
502,,Igor Radovanović,0,0,0,0,0.8,0.2
503,,Marko Drobnjak,3,0,1.25,0,2.5,0.5
504,,Đorđe Babić,0,0,0,0,0,0
505,,Vladimir Miletić,0,0,0,0,0.33,0.08
506,,Lazar Đorđević,0,0,0,0,3,1
507,,Igor Petrović,0,0,0,0,1.67,0
508,,Aleksa Koloni,0,0,0,0,2,0
509,,Kosta Janjic,0,0,0,0,3,0.67
510,,Ibrahim Fijuljanin,0,0,0,0,0.5,0
511,,Sava Pribaković,0,0,0,0,2,0
512,,Miloš Džugurdić,0,0,0,0,0,0
513,,Filip Holender,0,0,0,0,0,0
514,,Mihajlo Milosavić,0,0,0,0,0,0
515,,Nemanja Krsmanovic,0,0,0,0,0,0
516,,Bogdan Mladenović,0,0,0,0,0,0
517,,Marko Janković,0,0,0,0,0,0
518,,Aleksandar Vidović,0,0,0,0,0,0
519,,Vukašin Marković,0,0,0,0,0,0
520,,Vukašin Radosavljević,0,0,0,0,0,0
521,,Stefan Vukasinovic,0,0,0,0,0,0
522,,Luka Slavković,0,0,0,0,0,0
523,,Nenad Perović,0,0,0,0,0,0
524,,Aleksandar Petrović,0,0,0,0,0,0
525,,Marko Pelivanović,0,0,0,0,0,1
526,,Nikola Ristovic,0,0,0,0,0,0
527,,Nikola Čolić,0,0,0,0,0.5,0
528,,Uroš Rašković,0,0,0,0,0,0
529,,Kemal Konicanin,0,0,0,0,0,0
530,,Jovan Mitrović,0,0,0,0,0,0.5
